name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"3,059,900,000","519,800,000","785,200,000","826,300,000","928,600,000","812,300,000","774,700,000","1,251,500,000","774,700,000","571,500,000","667,000,000","966,500,000","717,600,000","630,600,000","655,200,000","691,400,000","743,500,000","546,000,000","561,000,000","722,500,000","505,000,000","-174,300,000","514,700,000","852,600,000","712,500,000","488,900,000","573,500,000","779,900,000","690,700,000","480,600,000","486,600,000","602,400,000","559,300,000","478,500,000","546,900,000","502,900,000","456,500,000","324,400,000","283,600,000","522,000,000","525,500,000","320,500,000","430,700,000","624,500,000","502,000,000","290,100,000","336,600,000","489,200,000","490,500,000","348,800,000","193,900,000","465,700,000","403,500,000","254,500,000","199,200,000","550,100,000","498,400,000","264,400,000","366,700,000","690,900,000","425,100,000","219,000,000","162,400,000","447,000,000","346,300,000","281,000,000","271,900,000","439,600,000","266,100,000","314,800,000","355,300,000","389,800,000","324,100,000","166,300,000","205,700,000","305,500,000","290,400,000","176,900,000","263,200,000","339,200,000","247,600,000","203,300,000","273,800,000","395,600,000","308,500,000","96,000,000","283,900,000","296,700,000","375,700,000","252,800,000","248,800,000","298,200,000","241,000,000","276,600,000","273,100,000","234,600,000","244,000,000","218,900,000","276,200,000","320,600,000","272,500,000","211,100,000","229,100,000","232,000,000","197,000,000","201,000,000","126,000,000","162,000,000","245,700,000","174,700,000","135,600,000","307,300,000","190,800,000","141,200,000","111,700,000","167,900,000","148,600,000","127,600,000","140,300,000","163,100,000","154,900,000","172,900,000","108,300,000","160,900,000","127,200,000","163,600,000","167,600,000","136,700,000","152,000,000","126,800,000","112,000,000","143,900,000"
	CashFlowFromContinuingOperatingActivities,"3,059,900,000","519,800,000","785,200,000","826,300,000","928,600,000","805,600,000","774,700,000","1,251,500,000","774,700,000","571,500,000","667,000,000","966,500,000","717,600,000","630,600,000","655,200,000","691,400,000","753,200,000","546,000,000","564,100,000","920,700,000","752,200,000","286,900,000","574,300,000","873,100,000","746,800,000","514,000,000","573,500,000","779,900,000","690,700,000","480,600,000","486,600,000","602,400,000","559,300,000","478,500,000","546,200,000","501,900,000","453,000,000","319,800,000","278,400,000","520,500,000","513,400,000","300,500,000","430,700,000","624,500,000","502,000,000","290,100,000","336,600,000","489,200,000","490,500,000","348,800,000","193,900,000","465,700,000","403,500,000","254,500,000","199,200,000","276,800,000","492,000,000","327,200,000","374,700,000","669,300,000","425,100,000","219,000,000","162,400,000","404,400,000","346,300,000","281,000,000","271,900,000","439,600,000","266,100,000","314,800,000","355,300,000","389,800,000","324,100,000","166,300,000","205,700,000","305,500,000","290,400,000","176,900,000","263,200,000","339,200,000","247,600,000","203,300,000","273,800,000","395,600,000","308,500,000","96,000,000","283,900,000","296,700,000","375,700,000","252,800,000","248,800,000","299,900,000","237,300,000","278,600,000","273,100,000","230,800,000","244,400,000","219,100,000","279,400,000","320,600,000","272,500,000","211,100,000","229,100,000","232,000,000","197,000,000","201,000,000","126,000,000","162,000,000","245,700,000","174,700,000","135,600,000","307,300,000","190,800,000","141,200,000","111,700,000","167,900,000","148,600,000","127,600,000","140,300,000","163,100,000","154,900,000","172,900,000","108,300,000","160,900,000","127,200,000","163,600,000","167,600,000","137,100,000","153,200,000","125,000,000","116,000,000","137,800,000"
		NetIncomeFromContinuingOperations,"2,174,900,000","530,500,000","560,400,000","558,600,000","525,400,000","473,100,000","471,700,000","486,800,000","446,500,000","492,100,000","475,600,000","503,200,000","488,000,000","421,300,000","347,500,000","452,900,000","430,700,000","416,400,000","155,600,000","474,200,000","104,200,000","304,400,000","251,600,000","402,000,000","355,700,000","394,000,000","363,600,000","344,500,000","318,800,000","290,000,000","324,600,000","102,500,000","314,000,000","283,500,000","287,100,000","150,200,000","287,800,000","289,300,000","276,900,000","137,100,000","357,200,000",,,,"335,000,000","318,800,000","268,600,000","272,100,000","253,200,000","252,000,000","251,800,000","241,800,000","113,200,000","205,600,000","68,600,000","261,600,000","70,100,000","314,300,000","263,700,000","292,800,000","284,900,000","227,600,000","230,300,000","128,400,000","210,300,000","204,000,000","180,700,000","179,000,000","190,600,000","175,300,000","166,800,000","168,100,000","163,000,000","141,200,000","131,800,000","131,300,000","26,600,000","113,600,000","125,800,000","144,300,000","141,300,000","126,100,000","113,700,000","103,100,000","132,300,000","94,600,000","135,600,000","218,500,000","-192,500,000","47,600,000","50,600,000","122,600,000","94,600,000","106,900,000","126,400,000","127,700,000","138,100,000","120,500,000","160,500,000","107,400,000","116,000,000","106,000,000","99,900,000","94,000,000","98,000,000","135,000,000","89,000,000","92,600,000","100,100,000","88,600,000","86,700,000","79,100,000","65,800,000","13,500,000","89,400,000","-14,200,000","70,800,000","75,300,000","69,000,000","71,100,000","68,400,000","73,300,000","64,200,000","58,400,000","64,100,000","65,800,000","60,600,000","63,100,000","56,800,000","60,600,000","49,400,000","51,000,000"
		OperatingGainsLosses,"-303,100,000","-94,500,000","-118,100,000","-67,300,000","-23,200,000","-73,000,000","-11,900,000","-59,800,000","-5,800,000","-114,800,000","-27,300,000","-25,600,000","-44,900,000","-29,800,000","300,000","-26,300,000","-33,600,000","-32,700,000","33,400,000","-42,100,000","-4,300,000","-26,100,000","-11,900,000","-20,000,000","-27,200,000","-14,700,000","7,000,000","-41,500,000","-16,600,000","-26,700,000","-49,200,000","-35,000,000","-17,500,000",,,"-31,600,000","-21,300,000",,,"44,900,000","-129,400,000","-48,100,000","-15,300,000","-35,800,000","-10,700,000","-10,900,000","45,600,000","10,400,000","18,200,000","28,700,000","-38,700,000","-128,300,000","-83,700,000","-5,400,000","-23,700,000","-192,300,000","80,500,000","-7,400,000","-43,500,000","-107,800,000","51,900,000","28,600,000","-100,100,000","-60,200,000","-94,800,000","-26,600,000","7,300,000","-1,900,000","500,000","3,900,000","4,900,000","-81,600,000","45,100,000","600,000","10,300,000","15,100,000","94,900,000","-34,100,000","7,100,000","24,600,000","-64,300,000","-43,600,000","20,200,000","-4,100,000","-34,300,000","-38,200,000","9,500,000","-151,400,000","569,000,000","119,300,000","81,500,000","-15,100,000","-700,000","-600,000","34,500,000","17,500,000","27,200,000","16,000,000","-99,000,000","-12,300,000","40,200,000","-32,900,000","13,900,000","-12,000,000","-34,000,000",,,"-8,300,000","-6,500,000","3,300,000","8,500,000","32,300,000","-500,000","118,700,000","-10,300,000",,,,,"-23,000,000","0",,,"-4,100,000","-13,800,000","-5,800,000","-5,200,000","-11,300,000","-4,600,000","-6,000,000","-800,000","9,800,000"
			GainLossOnSaleOfBusiness,,,,"0","0",,,"0","0","0","0","0","0","0","29,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,600,000","-10,400,000","-29,100,000","-10,700,000","-22,600,000","14,900,000",,"-5,600,000","-21,200,000","-8,400,000","-12,500,000","-10,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-280,300,000","-83,500,000","-117,300,000","-60,400,000","-19,100,000","-47,900,000","-10,800,000","-50,900,000","-9,400,000","-75,400,000","-26,200,000","-18,900,000","-29,700,000","-28,200,000","1,000,000","-24,600,000","-30,800,000","-30,900,000","34,000,000","-25,700,000","-2,900,000","-24,600,000","-6,900,000","-16,900,000","-27,200,000","-14,700,000","7,000,000","-28,000,000","-16,600,000","-26,700,000","-49,200,000","-39,300,000","-17,500,000",,,"-11,600,000","-21,300,000",,,"-10,800,000",,,,,,,,"66,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,336,500,000","335,900,000","332,300,000","332,600,000","335,700,000","329,300,000","323,700,000","310,500,000","290,600,000","294,700,000","289,200,000","293,600,000","269,100,000","262,100,000","258,000,000","257,200,000","245,600,000","240,000,000","227,900,000","231,000,000","216,900,000","211,800,000","206,100,000","230,500,000","230,600,000","232,100,000","232,700,000","234,600,000","233,000,000","233,300,000","235,500,000","254,600,000","239,000,000","229,100,000","234,200,000","232,600,000","229,700,000","226,200,000","218,500,000","220,300,000","212,200,000","195,800,000","212,500,000","216,600,000","222,200,000","217,500,000","217,600,000","214,600,000","214,400,000","217,300,000","217,100,000","225,500,000","217,100,000","197,100,000","200,600,000","200,300,000","226,600,000","224,100,000","218,000,000","224,900,000","212,900,000","200,500,000","201,700,000","188,900,000","198,800,000","189,000,000","186,300,000","196,500,000","175,300,000","177,100,000","179,400,000","199,400,000","168,300,000","176,800,000","170,400,000","163,100,000","164,700,000","156,400,000","156,000,000","157,100,000","148,200,000","136,400,000","139,300,000","139,400,000","141,900,000","143,300,000","148,400,000","149,000,000","150,400,000","144,600,000","131,700,000","140,400,000","125,500,000","133,500,000","127,800,000","130,400,000","120,800,000","120,600,000","117,600,000","119,700,000","115,900,000","115,400,000","108,100,000","109,000,000","103,000,000","101,000,000","99,000,000","106,300,000","92,700,000","92,900,000","90,100,000","96,100,000","87,100,000","84,600,000","85,000,000","88,500,000","86,700,000","84,600,000","85,900,000","91,200,000","84,800,000","82,800,000","81,400,000","82,100,000","78,800,000","80,400,000","77,800,000","77,600,000","78,600,000","73,900,000","73,100,000","71,500,000"
			DepreciationAndAmortization,"1,336,500,000","335,900,000","332,300,000","332,600,000","335,700,000","329,300,000","323,700,000","310,500,000","290,600,000","294,700,000","289,200,000","293,600,000","269,100,000","262,100,000","258,000,000","257,200,000","245,600,000","240,000,000","227,900,000","231,000,000","216,900,000","211,800,000","206,100,000","230,500,000","230,600,000","232,100,000","232,700,000","234,600,000","233,000,000","233,300,000","235,500,000","254,600,000","239,000,000","229,100,000","234,200,000","232,600,000","229,700,000","226,200,000","218,500,000","220,300,000","212,200,000","195,800,000","212,500,000","216,600,000","222,200,000","217,500,000","217,600,000","214,600,000","214,400,000","217,300,000","217,100,000","225,500,000","217,100,000","197,100,000","200,600,000","200,300,000","226,600,000","224,100,000","218,000,000","224,900,000","212,900,000","200,500,000","201,700,000","188,900,000","198,800,000","189,000,000","186,300,000","196,500,000","175,300,000","177,100,000","179,400,000","199,400,000","168,300,000","176,800,000","170,400,000","163,100,000","164,700,000","156,400,000","156,000,000","157,100,000","148,200,000","136,400,000","139,300,000","139,400,000","141,900,000","143,300,000","148,400,000","149,000,000","150,400,000","144,600,000","131,700,000","140,400,000","125,500,000","133,500,000","127,800,000","130,400,000","120,800,000","120,600,000","117,600,000","119,700,000","115,900,000","115,400,000","108,100,000","109,000,000","103,000,000","101,000,000","99,000,000","106,300,000","92,700,000","92,900,000","90,100,000","96,100,000","87,100,000","84,600,000","85,000,000","88,500,000","86,700,000","84,600,000","85,900,000","91,200,000","84,800,000","82,800,000","81,400,000","82,100,000","78,800,000","80,400,000","77,800,000","77,600,000","78,600,000","73,900,000","73,100,000","71,500,000"
		DeferredTax,"69,200,000","35,600,000","15,700,000","7,000,000","10,900,000","28,500,000","47,600,000","5,000,000","105,000,000","30,600,000","24,400,000","19,800,000","13,500,000","28,500,000","45,200,000","-38,200,000","7,500,000","-17,700,000","233,600,000","40,100,000","-9,500,000","-45,000,000","-23,600,000","-17,500,000","-6,600,000","44,100,000","42,900,000","-15,600,000","-35,000,000","27,300,000","26,200,000","55,700,000","33,400,000","3,400,000","33,000,000","4,400,000","-24,400,000","-4,600,000","37,400,000","-106,200,000","60,000,000","26,800,000","26,300,000","111,500,000","12,100,000","64,400,000","-2,300,000","15,500,000","-52,500,000","17,900,000","115,300,000","-10,700,000","-83,400,000","42,400,000","-600,000","106,500,000","-104,200,000","13,800,000","20,800,000","17,900,000","-10,800,000","-7,800,000","14,700,000","12,400,000","-1,400,000","-66,300,000","52,700,000","49,800,000","700,000","1,900,000","16,600,000","-24,900,000","71,200,000","16,900,000","23,000,000","-34,000,000","35,700,000","29,900,000","-4,800,000","34,400,000","23,400,000","-5,700,000","13,100,000","12,500,000","19,400,000","11,900,000","-4,800,000","-8,900,000","-9,500,000","9,700,000","3,200,000","19,000,000","7,900,000","10,500,000","21,400,000","13,900,000","10,800,000","20,100,000","17,500,000","53,800,000","9,000,000","16,200,000","15,100,000","29,000,000","24,000,000","12,000,000","22,000,000","24,300,000","14,300,000","9,200,000","18,200,000","-7,600,000","28,600,000","-29,400,000","17,800,000","-30,500,000","5,700,000","14,500,000","10,100,000","-12,200,000","17,000,000","300,000","14,900,000","1,100,000","6,300,000","7,200,000","9,700,000","8,100,000","6,700,000","800,000","4,100,000","1,100,000"
