name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"67,085,000","11,187,000","25,939,000","4,600,000","25,359,000","7,697,000","17,278,000","3,421,000","11,829,000","1,409,000"
	CashFlowFromContinuingOperatingActivities,"67,085,000","11,187,000","25,939,000","4,600,000","25,359,000","7,697,000","17,279,000","3,420,000","11,829,000","1,409,000"
		NetIncomeFromContinuingOperations,"-48,506,000","1,159,000","-4,822,000","-9,783,000","-35,060,000","-2,772,000","2,969,000","-4,448,000","-16,451,000","-14,444,000"
		OperatingGainsLosses,,,"218,000",,,,,,,
		DepreciationAmortizationDepletion,"60,349,000","12,458,000","17,188,000","16,100,000","14,603,000","14,395,000","16,523,000","16,434,000","16,413,000","16,338,000"
			DepreciationAndAmortization,"60,349,000","12,458,000","17,188,000","16,100,000","14,603,000","14,395,000","16,523,000","16,434,000","16,413,000","16,338,000"
		DeferredTax,"-10,381,000","-719,000","304,000","-3,384,000",,,"-2,881,000","-12,431,000",,
			DeferredIncomeTax,"-10,381,000","-719,000","304,000","-3,384,000",,,"-2,881,000","-12,431,000",,
		AssetImpairmentCharge,"49,000","49,000",,,,,,,,
		ProvisionandWriteOffofAssets,"3,604,000","314,000","2,260,000","665,000","365,000","-266,000","553,000","477,000","691,000","479,000"
		StockBasedCompensation,"66,905,000","8,139,000","9,093,000","8,142,000",,,,"0",,
		OtherNonCashItems,"7,429,000","116,000","6,635,000","336,000","342,000","736,000","1,472,000","1,470,000","1,456,000","1,450,000"
		ChangeInWorkingCapital,"-16,303,000","-10,329,000","-4,937,000","-11,197,000","10,160,000","-4,396,000","-1,348,000","1,919,000","9,720,000","-2,414,000"
			ChangeInReceivables,"-25,103,000","-1,024,000","-19,061,000","-5,010,000","-8,000","6,495,000","-12,459,000","2,347,000","-4,419,000","6,195,000"
				ChangesInAccountReceivables,"-14,324,000","-1,673,000","-9,869,000","-2,944,000","162,000","3,556,000","-7,007,000","-3,196,000","3,973,000","1,804,000"
			ChangeInPrepaidAssets,"-2,486,000","-2,612,000","2,534,000","-3,360,000","952,000","-3,743,000","350,000","504,000","4,869,000","-5,459,000"
			ChangeInPayablesAndAccruedExpense,"12,703,000","-6,520,000","12,043,000","-2,669,000","10,000,000","-6,953,000","10,097,000","-353,000","10,026,000","-3,454,000"
				ChangeInPayable,"12,474,000","-6,520,000","12,003,000","-2,761,000","9,903,000","-6,984,000","10,057,000","-393,000","9,982,000","-3,532,000"
					ChangeInAccountPayable,"12,559,000","-6,520,000","12,026,000","-2,632,000","9,685,000","-6,833,000","9,470,000","22,000","9,674,000","-3,052,000"
				ChangeInAccruedExpense,"229,000","0","40,000","92,000","97,000","31,000","40,000","40,000","44,000","78,000"
			ChangeInOtherCurrentAssets,"-648,000","-185,000","-40,000","28,000","-451,000","-151,000",,"113,000","0","-32,000"
			ChangeInOtherWorkingCapital,"-769,000","12,000","-413,000","-186,000","-333,000","-44,000","745,000","-692,000","-756,000","336,000"
InvestingCashFlow,"-196,720,000","-3,005,000","-23,241,000","-168,755,000","-1,719,000","-6,377,000","-1,647,000","-1,300,000","-1,816,000","-4,899,000"
	CashFlowFromContinuingInvestingActivities,"-196,720,000","-3,005,000","-23,241,000","-168,755,000","-1,719,000","-6,377,000","-1,647,000","-1,300,000","-1,816,000","-4,899,000"
		NetPPEPurchaseAndSale,"-1,288,000","-328,000","-319,000","-318,000","-323,000","5,000","-191,000","-117,000","-205,000","-125,000"
			PurchaseOfPPE,,,"-319,000","-318,000","-1,714,000","-6,382,000","-191,000","-117,000","-205,000","-125,000"
			SaleOfPPE,,,,,,"5,000",,,,
		NetIntangiblesPurchaseAndSale,"-8,997,000","-2,677,000","-2,691,000","-2,233,000","-1,396,000","-6,382,000","-1,456,000","-1,183,000","-1,611,000","-4,774,000"
			PurchaseOfIntangibles,"-8,997,000","-2,677,000","-2,691,000","-2,233,000","-1,396,000","-6,382,000","-1,456,000","-1,183,000","-1,611,000","-4,774,000"
		NetBusinessPurchaseAndSale,,,"-20,231,000",,,,"0",,,
			PurchaseOfBusiness,,,"-20,231,000",,,,"0",,,
FinancingCashFlow,"162,126,000","598,000","6,983,000","156,322,000","-1,777,000","-1,338,000","-196,000","-428,000","-460,000","-612,000"
	CashFlowFromContinuingFinancingActivities,"162,126,000","598,000","6,983,000","156,322,000","-1,777,000","-1,338,000","-196,000","-428,000","-460,000","-612,000"
		NetIssuancePaymentsOfDebt,"-113,520,000","-1,934,000","9,487,000","-120,990,000","-83,000","-136,000","-196,000","-357,000","-460,000","-516,000"
			NetLongTermDebtIssuance,"-111,586,000","0","244,487,000","-355,990,000","-83,000","-136,000","-196,000","-357,000","-460,000","-516,000"
				LongTermDebtPayments,"-356,586,000","0","-513,000","-355,990,000","-83,000","-136,000","-196,000","-357,000","-460,000","-516,000"
			NetShortTermDebtIssuance,,"-1,934,000",,,,,,,,
				ShortTermDebtPayments,,"-1,934,000",,,,,,,,
		NetCommonStockIssuance,"281,590,000","0","1,000","281,591,000","-2,000","-1,202,000","0","-71,000","0","-96,000"
			CommonStockIssuance,,,"0",,,,,,,
			CommonStockPayments,"1,000","0","1,000","2,000","-2,000","-1,202,000","0","-71,000","0","-96,000"
		ProceedsFromStockOptionExercised,"3,607,000","2,532,000","0","0",,,,"0",,
		NetOtherFinancingCharges,,,"-2,505,000","-4,279,000",,,,,,
EndCashPosition,"86,349,000","85,137,000","76,078,000","66,691,000","76,013,000","53,857,000","54,721,000","38,065,000","35,897,000","25,614,000"
	ChangesInCash,"32,492,000","8,781,000","9,681,000","-7,833,000","21,863,000","-18,000","15,435,000","1,693,000","9,553,000","-4,102,000"
	EffectOfExchangeRateChanges,"-1,212,000","278,000","-294,000","-1,489,000","293,000","-846,000","1,221,000","475,000","730,000","-654,000"
	BeginningCashPosition,"53,857,000","76,078,000","66,691,000","76,013,000","53,857,000","54,721,000","38,065,000","35,897,000","25,614,000","30,370,000"
IncomeTaxPaidSupplementalData,"2,889,000","977,000","800,000","268,000","844,000","326,000","750,000","197,000","183,000","294,000"
InterestPaidSupplementalData,"12,126,000","1,298,000","0","5,399,000","5,429,000","6,281,000","6,216,000","6,315,000","2,071,000","6,838,000"
CapitalExpenditure,"-10,280,000","-3,005,000","-3,010,000","-2,551,000","-1,714,000","-6,382,000","-1,647,000","-1,300,000","-1,816,000","-4,899,000"
IssuanceOfCapitalStock,,,"0",,,,,,,
IssuanceOfDebt,,,"10,000,000",,,,"0",,,
RepaymentOfDebt,"-358,520,000","-1,934,000","-513,000","-355,990,000","-83,000","-136,000","-196,000","-357,000","-460,000","-516,000"
RepurchaseOfCapitalStock,"1,000","0","1,000","2,000","-2,000","-1,202,000","0","-71,000","0","-96,000"
FreeCashFlow,"56,805,000","8,182,000","22,929,000","2,049,000","23,645,000","1,315,000","15,631,000","2,121,000","10,013,000","-3,490,000"
