name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,06/30/2010,03/31/2010,06/30/2009,03/31/2009
TotalRevenue,"10,262,700,000","2,882,600,000","2,498,100,000","2,487,900,000","2,394,100,000","2,155,400,000","2,035,400,000","2,009,200,000","2,009,200,000","2,211,200,000","2,155,000,000","2,387,300,000","2,584,600,000","2,160,000,000","1,971,200,000","2,130,700,000","2,372,600,000","2,158,000,000","1,959,200,000","2,048,700,000","2,247,000,000","1,998,800,000","1,812,500,000","1,999,700,000","2,262,500,000","1,999,000,000","1,966,300,000","2,206,300,000","2,510,100,000","2,299,100,000","2,387,200,000","2,608,900,000","2,861,400,000","2,516,400,000","2,419,300,000","2,619,600,000","2,795,200,000","2,490,500,000","2,144,300,000","1,810,200,000","1,900,900,000","1,791,500,000"
	OperatingRevenue,"10,262,700,000","2,882,600,000","2,498,100,000","2,487,900,000","2,394,100,000","2,155,400,000","2,035,400,000","2,009,200,000","2,009,200,000","2,211,200,000","2,155,000,000","2,387,300,000","2,584,600,000","2,160,000,000","1,971,200,000","2,130,700,000","2,372,600,000","2,158,000,000","1,959,200,000","2,048,700,000","2,247,000,000","1,998,800,000","1,812,500,000","1,999,700,000","2,262,500,000","1,999,000,000","1,966,300,000","2,206,300,000","2,510,100,000","2,299,100,000","2,387,200,000","2,608,900,000","2,861,400,000","2,516,400,000","2,419,300,000","2,619,600,000","2,795,200,000","2,490,500,000","2,144,300,000","1,810,200,000","1,900,900,000","1,791,500,000"
CostOfRevenue,"7,682,400,000","2,153,100,000","1,866,200,000","1,871,500,000","1,791,600,000","1,613,000,000","1,550,900,000","1,513,200,000","1,520,100,000","1,678,600,000","1,632,800,000","1,842,400,000","2,007,300,000","1,663,600,000","1,526,900,000","1,662,000,000","1,872,100,000","1,671,400,000","1,514,300,000","1,593,900,000","1,780,600,000","1,559,400,000","1,399,200,000","1,561,600,000","1,817,100,000","1,568,700,000","1,546,500,000","1,755,800,000","2,042,900,000","1,837,500,000","1,922,500,000","2,115,800,000","2,360,900,000","2,044,000,000","1,962,500,000","2,148,400,000","2,311,600,000","2,026,200,000","1,808,800,000","1,495,600,000","1,588,000,000","1,500,200,000"
GrossProfit,"2,580,300,000","729,500,000","631,900,000","616,400,000","602,500,000","542,400,000","484,500,000","496,000,000","489,100,000","532,600,000","522,200,000","544,900,000","577,300,000","496,400,000","444,300,000","468,700,000","500,500,000","486,600,000","444,900,000","454,800,000","466,400,000","439,400,000","413,300,000","438,100,000","445,400,000","430,300,000","419,800,000","450,500,000","467,200,000","461,600,000","464,700,000","493,100,000","500,500,000","472,400,000","456,800,000","471,200,000","483,600,000","464,300,000","335,500,000","314,600,000","312,900,000","291,300,000"
OperatingExpense,"1,866,200,000","471,500,000","478,100,000","461,000,000","455,800,000","424,500,000","396,500,000","390,700,000","384,900,000","436,800,000","424,900,000","420,900,000","459,000,000","396,100,000","356,400,000","358,000,000","377,700,000","375,400,000","344,900,000","358,900,000","378,000,000","367,600,000","410,700,000","366,200,000","362,100,000","354,300,000","377,200,000","354,000,000","384,200,000","373,800,000","501,100,000","386,000,000","389,300,000","390,300,000","312,100,000","378,800,000","384,400,000","396,400,000","238,500,000","229,200,000","233,400,000","231,100,000"
	SellingGeneralAndAdministration,"1,250,700,000","308,200,000","325,500,000","306,500,000","310,500,000","274,700,000","255,400,000","248,100,000","248,100,000","285,200,000","268,800,000","273,600,000","292,100,000","259,400,000","223,500,000","233,000,000","245,200,000","250,400,000","219,900,000","232,500,000","238,700,000","232,500,000","283,600,000","219,600,000","225,200,000","227,100,000","232,100,000","215,000,000","219,000,000","232,900,000","342,700,000","233,600,000","234,500,000","242,600,000","161,500,000","225,400,000","248,800,000","257,600,000","207,100,000","197,900,000","201,200,000","200,000,000"
		GeneralAndAdministrativeExpense,"1,250,700,000","308,200,000","325,500,000","306,500,000","310,500,000","274,700,000","255,400,000","248,100,000","248,100,000","285,200,000","268,800,000","273,600,000","292,100,000","259,400,000","223,500,000","233,000,000","245,200,000","250,400,000","219,900,000","232,500,000","238,700,000","232,500,000","283,600,000","219,600,000","225,200,000","227,100,000","232,100,000","215,000,000","219,000,000","232,900,000","342,700,000","233,600,000","234,500,000","242,600,000","161,500,000","225,400,000","248,800,000","257,600,000",,,,
			SalariesAndWages,"33,400,000","13,900,000","9,400,000","6,800,000","3,300,000","5,900,000","3,600,000","2,600,000","2,600,000","5,700,000","3,400,000","4,400,000","11,300,000","6,000,000","3,000,000","4,000,000","4,300,000","9,400,000","-2,200,000","4,500,000","5,100,000","6,400,000","70,600,000","3,600,000","1,300,000","2,200,000","19,100,000","2,100,000","1,900,000","1,500,000","118,400,000","3,900,000","4,000,000","3,600,000","-68,600,000","3,600,000","3,200,000","3,400,000",,,,
			OtherGandA,"1,217,300,000","294,300,000","316,100,000","299,700,000","307,200,000","268,800,000","251,800,000","245,500,000","245,500,000","279,500,000","265,400,000","269,200,000","280,800,000","253,400,000","220,500,000","229,000,000","240,900,000","241,000,000","222,100,000","228,000,000","233,600,000","226,100,000","213,000,000","216,000,000","223,900,000","224,900,000","213,000,000","212,900,000","217,100,000","231,400,000","224,300,000","229,700,000","230,500,000","239,000,000","230,100,000","221,800,000","245,600,000","254,200,000",,,,
		SellingAndMarketingExpense,,,,,,,,,,"279,500,000","265,400,000","269,200,000","280,800,000","253,400,000","220,500,000","229,000,000","240,900,000","241,000,000","222,100,000","228,000,000","233,600,000","226,100,000","213,000,000","216,000,000","223,900,000","224,900,000","213,000,000","212,900,000","217,100,000","231,400,000","224,300,000","229,700,000","230,500,000","239,000,000","230,100,000","221,800,000","245,600,000","254,200,000",,,,
