name,ttm,04/30/2019,04/30/2018
TotalRevenue,"103,075,397"
	OperatingRevenue,"103,075,397"
OperatingExpense,"1,064,404"
	SellingGeneralAndAdministration,"716,202"
		GeneralAndAdministrativeExpense,"716,202"
	OtherOperatingExpenses,"348,202"
PretaxIncome,"102,010,993"
NetIncomeCommonStockholders,"102,010,993"
	NetIncome,"102,010,993"
		NetIncomeIncludingNoncontrollingInterests,"102,010,993"
			NetIncomeContinuousOperations,"102,010,993"
DilutedNIAvailtoComStockholders,"102,010,993"
BasicEPS,,"0","0"
DilutedEPS,,"0","0"
NetIncomeFromContinuingAndDiscontinuedOperation,"102,010,993"
NormalizedIncome,"102,010,993"
InterestIncome,"0"
InterestExpense,"176,199"
NetInterestIncome,"-176,199"
NetIncomeFromContinuingOperationNetMinorityInterest,"102,010,993"
TotalUnusualItemsExcludingGoodwill,"0"
TotalUnusualItems,"0"
TaxRateForCalcs,"0.27"
TaxEffectOfUnusualItems,"0"
