name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"983,770,000","940,060,000","921,984,000","631,312,000","316,328,000"
	CurrentAssets,"701,409,000","670,022,000","669,528,000","392,477,000","183,698,000"
		CashCashEquivalentsAndShortTermInvestments,"426,465,000","409,873,000","446,589,000","246,326,000","121,578,000"
			CashAndCashEquivalents,"426,465,000","409,873,000","446,589,000","246,326,000","121,578,000"
		Receivables,"75,830,000","104,589,000","90,190,000","40,277,000","4,168,000"
			AccountsReceivable,"75,830,000","104,589,000","90,190,000","40,277,000","4,168,000"
				GrossAccountsReceivable,"76,330,000","104,889,000","90,490,000",,
				AllowanceForDoubtfulAccountsReceivable,"-500,000","-300,000","-300,000",,
		Inventory,"132,567,000","88,388,000","70,739,000","63,263,000","36,842,000"
			RawMaterials,"57,223,000","34,042,000","34,164,000","36,715,000","29,948,000"
			WorkInProcess,"16,014,000","10,920,000","10,643,000","12,312,000","4,957,000"
			FinishedGoods,"60,775,000","46,094,000","21,216,000","14,600,000","1,645,000"
			OtherInventories,,,"5,791,000","1,106,000","1,081,000"
			InventoriesAdjustmentsAllowances,"-1,445,000","-2,668,000","-1,075,000","-1,470,000","-789,000"
		PrepaidAssets,"42,902,000","45,889,000","47,922,000","35,784,000","13,847,000"
		RestrictedCash,"13,838,000","13,837,000","12,000,000","6,000,000","6,000,000"
		OtherCurrentAssets,"9,807,000","7,446,000","2,088,000","827,000","1,263,000"
	TotalNonCurrentAssets,"282,361,000","270,038,000","252,456,000","238,835,000","132,630,000"
		NetPPE,"266,962,000","256,930,000","247,197,000","229,693,000","111,964,000"
			GrossPPE,"318,634,000","298,599,000","282,557,000","253,683,000","122,186,000"
				Properties,"0","0","0","0","0"
				MachineryFurnitureEquipment,"203,463,000","195,741,000","176,969,000","129,833,000","27,655,000"
				OtherProperties,"84,212,000","79,474,000","78,555,000","69,511,000","8,281,000"
				ConstructionInProgress,"10,515,000","4,082,000","861,000","38,467,000","83,353,000"
				Leases,"20,444,000","19,302,000","26,172,000","15,872,000","2,897,000"
			AccumulatedDepreciation,"-51,672,000","-41,669,000","-35,360,000","-23,990,000","-10,222,000"
		GoodwillAndOtherIntangibleAssets,"9,240,000","7,673,000","3,691,000","2,728,000","2,038,000"
			OtherIntangibleAssets,"9,240,000","7,673,000","3,691,000","2,728,000","2,038,000"
		NonCurrentPrepaidAssets,"480,000","1,567,000","161,000","1,648,000","16,771,000"
