name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,06/30/1992
TotalAssets,"1,878,000,000","2,019,600,000","2,169,500,000","1,961,400,000","1,926,800,000","1,915,200,000","1,824,400,000","1,776,300,000","1,778,200,000","1,859,700,000","1,807,700,000","1,815,100,000","1,809,500,000","1,798,200,000","1,888,800,000","2,022,600,000","2,007,200,000","1,958,400,000","1,957,900,000","2,110,500,000","2,140,700,000","1,718,800,000","1,763,200,000","1,683,100,000","1,824,800,000","1,782,400,000","1,770,900,000","2,217,800,000","2,191,700,000","2,295,600,000","2,327,600,000","2,351,900,000","2,381,900,000","2,346,500,000","2,306,900,000","1,715,200,000","1,762,100,000","1,812,900,000","1,823,300,000","1,869,500,000","1,920,000,000","1,915,500,000","1,894,100,000","1,950,700,000","1,914,000,000","1,830,700,000","1,755,300,000","1,703,600,000","1,643,300,000","1,647,500,000","1,647,300,000","1,669,800,000","1,683,200,000","1,865,000,000","2,751,600,000","2,906,100,000","3,077,200,000","2,986,200,000","2,992,000,000","3,025,300,000","3,064,200,000","3,091,800,000","3,052,500,000","3,065,100,000","2,602,800,000","2,611,400,000","2,545,100,000","2,080,400,000","2,184,600,000","2,255,700,000","2,315,300,000","2,421,500,000","2,464,000,000","2,453,300,000","2,059,000,000","2,137,800,000","2,209,300,000","2,325,100,000","2,433,300,000","3,004,500,000","4,057,700,000","8,978,700,000","10,928,400,000","12,245,400,000","65,039,500,000","24,945,200,000","25,668,000,000","26,389,100,000","7,943,500,000","5,186,400,000","4,745,400,000","4,096,100,000","382,900,000","312,200,000","290,700,000","269,300,000","212,400,000","195,100,000","187,000,000","177,600,000","163,600,000","188,100,000","178,800,000","173,800,000","96,700,000","90,700,000","34,000,000","31,900,000","32,300,000","29,600,000","27,200,000","26,200,000","25,800,000","25,000,000","12,700,000","11,800,000","11,600,000"
	CurrentAssets,"1,044,000,000","1,180,600,000","1,332,600,000","1,112,100,000","1,080,000,000","1,046,400,000","961,600,000","913,600,000","914,000,000","954,800,000","914,200,000","916,800,000","909,600,000","889,900,000","1,026,200,000","1,152,600,000","1,089,500,000","1,479,700,000","1,469,100,000","1,667,000,000","1,697,500,000","1,274,900,000","1,298,700,000","1,211,700,000","1,244,100,000","1,199,500,000","1,166,900,000","1,380,100,000","1,356,900,000","1,417,000,000","1,411,800,000","1,409,500,000","1,446,900,000","1,623,800,000","1,619,500,000","1,030,300,000","1,171,000,000","1,276,700,000","1,262,600,000","1,310,200,000","1,316,200,000","1,302,900,000","1,267,000,000","1,304,100,000","1,262,700,000","1,212,200,000","1,121,100,000","1,074,600,000","1,126,700,000","1,102,100,000","1,070,000,000","1,108,200,000","1,111,800,000","1,205,400,000","1,312,700,000","1,429,100,000","1,537,400,000","1,635,900,000","1,624,600,000","1,660,700,000","1,800,500,000","1,843,900,000","1,797,700,000","1,805,000,000","1,326,400,000","1,324,800,000","1,285,600,000","1,588,200,000","1,686,900,000","1,738,500,000","1,778,500,000","1,866,000,000","1,957,600,000","1,922,700,000","1,432,600,000","1,514,600,000","1,583,000,000","1,660,900,000","1,724,300,000","1,857,300,000","2,112,400,000","2,455,000,000","2,832,100,000","3,036,300,000","3,503,700,000","2,397,000,000","2,138,400,000","1,972,900,000","1,464,600,000","1,228,300,000","1,218,700,000","463,600,000","201,900,000","189,600,000","175,200,000","165,000,000","155,000,000","142,800,000","140,900,000","133,700,000","122,900,000","156,000,000","148,700,000","127,000,000","60,700,000","69,000,000","26,000,000","24,200,000","28,600,000","26,000,000","24,200,000","23,300,000","23,300,000","22,700,000","10,500,000","9,500,000","9,100,000"
		CashCashEquivalentsAndShortTermInvestments,"591,400,000","733,800,000","917,200,000","699,400,000","673,800,000","645,800,000","592,300,000","540,500,000","533,800,000","553,400,000","526,800,000","523,000,000","529,800,000","495,600,000","652,400,000","780,700,000","730,500,000","1,205,400,000","1,223,600,000","1,436,600,000","1,442,800,000","1,003,700,000","1,033,100,000","967,600,000","992,900,000","914,500,000","891,900,000","813,200,000","788,900,000","838,700,000","848,800,000","849,400,000","894,800,000","1,065,400,000","1,057,100,000","486,200,000","608,100,000","709,300,000","698,800,000","721,600,000","717,200,000","721,300,000","686,900,000","692,800,000","664,500,000","620,900,000","585,900,000","567,600,000","679,100,000","673,500,000","648,600,000","685,200,000","662,000,000","677,800,000","791,100,000","873,600,000","994,100,000","1,092,500,000","1,116,800,000","1,132,800,000","1,209,000,000","1,213,700,000","1,201,100,000","1,222,200,000","834,800,000","826,400,000","827,500,000","1,304,500,000","1,380,200,000","1,416,400,000","1,463,300,000","1,548,700,000","1,657,200,000","1,647,600,000","1,160,200,000","1,234,100,000","1,265,700,000","1,331,000,000","1,356,800,000","1,450,400,000","1,564,500,000","1,652,900,000","1,754,100,000","1,812,200,000","1,972,900,000","1,130,700,000","1,144,900,000","1,114,300,000","962,500,000","885,100,000","959,200,000","233,900,000","31,300,000","29,300,000","30,000,000","39,800,000","45,500,000","30,300,000","32,500,000","29,200,000","24,300,000","27,000,000","33,500,000","52,500,000","18,600,000","35,700,000","3,600,000","2,900,000","4,400,000","4,100,000","3,500,000","3,000,000","10,000,000","14,600,000","2,700,000","2,000,000","2,600,000"
			CashAndCashEquivalents,"589,800,000","732,100,000","915,600,000","697,800,000","672,200,000","644,200,000","590,800,000","539,000,000","532,500,000","551,800,000","525,300,000","521,500,000","502,700,000","465,600,000","600,700,000","611,400,000","534,300,000","753,100,000","792,700,000","1,004,400,000","964,200,000","505,700,000","474,300,000","482,900,000","437,100,000","329,000,000","350,000,000","347,900,000","299,200,000","293,600,000","311,100,000","297,200,000","314,500,000","473,400,000","449,300,000","281,000,000","257,700,000","305,500,000","332,600,000","401,100,000","414,000,000","415,200,000","366,900,000","395,400,000","407,800,000","408,600,000","370,300,000","340,200,000","433,600,000","364,800,000","248,800,000","286,900,000","252,400,000","284,900,000","328,500,000","265,600,000","422,900,000","340,100,000","376,700,000","362,900,000","452,600,000","407,400,000","269,900,000","364,900,000","327,500,000","227,100,000","161,900,000","511,200,000","301,300,000","314,200,000","394,400,000","327,500,000","596,000,000","600,500,000","168,000,000","241,900,000","240,700,000","217,000,000","235,100,000","412,400,000","325,500,000","215,300,000","290,700,000","762,800,000","136,700,000","430,100,000","213,300,000","319,000,000","138,200,000","132,300,000","495,600,000","75,400,000","31,300,000","29,300,000","30,000,000","39,800,000","45,500,000","30,300,000","32,500,000","29,200,000","24,300,000","27,000,000","33,500,000","52,500,000","18,600,000","35,700,000","3,600,000","2,900,000","4,400,000","4,100,000","3,500,000","3,000,000","10,000,000","14,600,000","2,700,000","2,000,000","2,600,000"
			OtherShortTermInvestments,"1,600,000","1,700,000","1,600,000","1,600,000","1,600,000","1,600,000","1,500,000","1,500,000","1,300,000","1,600,000","1,500,000","1,500,000","27,100,000","30,000,000","51,700,000","169,300,000","196,200,000","452,300,000","430,900,000","432,200,000","478,600,000","498,000,000","558,800,000","484,700,000","555,800,000","585,500,000","541,900,000","465,300,000","489,700,000","545,100,000","537,700,000","552,200,000","580,300,000","592,000,000","607,800,000","205,200,000","350,400,000","403,800,000","366,200,000","320,500,000","303,200,000","306,100,000","320,000,000","297,400,000","256,700,000","212,300,000","215,600,000","227,400,000","245,500,000","308,700,000","399,800,000","398,300,000","409,600,000","392,900,000","462,600,000","608,000,000","571,200,000","752,400,000","740,100,000","769,900,000","756,400,000","806,300,000","931,200,000","857,300,000","507,300,000","599,300,000","665,600,000","793,300,000","1,078,900,000","1,102,200,000","1,068,900,000","1,221,200,000","1,061,200,000","1,047,100,000","992,200,000","992,200,000","1,025,000,000","1,114,000,000","1,121,700,000","1,038,000,000","1,239,000,000","1,437,600,000","1,463,400,000","1,049,400,000","1,836,200,000","700,600,000","931,600,000","795,300,000","824,300,000","752,800,000","463,600,000","158,500,000",,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"289,200,000","285,100,000","268,400,000","275,600,000","284,500,000","274,000,000","242,100,000","256,900,000","257,400,000","271,100,000","251,900,000","254,500,000","241,800,000","255,000,000","224,100,000","217,500,000","188,200,000","139,900,000","121,200,000","120,400,000","142,600,000","164,400,000","165,800,000","148,400,000","151,900,000","181,800,000","157,200,000","302,500,000","305,300,000","317,400,000","295,600,000","315,800,000","315,100,000","332,300,000","326,700,000","301,700,000","318,000,000","300,100,000","296,700,000","323,500,000","300,100,000","287,500,000","283,500,000","334,000,000","334,500,000","339,200,000","316,400,000","275,800,000","244,100,000","238,200,000","205,600,000","201,700,000","206,600,000","274,600,000","279,300,000","305,500,000","314,600,000","313,600,000","276,400,000","268,900,000","298,400,000","309,400,000","331,200,000","341,100,000","216,000,000","223,400,000","225,500,000","112,300,000","112,300,000","113,600,000","128,800,000","112,700,000","111,200,000","84,500,000","105,100,000","97,500,000","102,500,000","92,800,000","110,900,000","134,400,000","165,000,000","191,600,000","260,700,000","508,800,000","705,400,000","631,900,000","493,800,000","381,600,000","261,900,000","185,200,000","140,200,000","120,900,000","51,800,000","39,900,000","38,500,000","40,400,000","30,500,000","25,100,000","24,800,000","20,300,000","23,200,000","16,200,000","17,700,000","16,700,000","12,800,000","10,500,000","8,600,000","8,800,000","6,900,000","5,800,000","4,800,000","4,300,000","4,300,000","3,700,000","3,600,000","3,700,000","3,400,000"
			AccountsReceivable,"269,300,000","258,300,000","243,100,000","256,500,000","262,700,000","251,300,000","220,100,000","235,500,000","235,400,000","251,500,000","232,700,000","233,800,000","223,100,000","248,300,000","224,100,000","217,500,000","188,200,000","139,900,000","121,200,000","120,400,000","142,600,000","164,400,000","165,800,000","148,400,000","151,900,000","181,800,000","157,200,000","302,500,000","305,300,000","317,400,000","295,600,000","296,200,000","287,100,000","301,800,000","292,900,000","273,300,000","295,200,000","278,800,000","275,700,000","305,800,000","300,100,000","287,500,000","283,500,000","334,000,000","334,500,000","339,200,000","297,000,000","271,800,000","237,000,000","225,300,000","192,000,000","187,300,000","198,400,000","265,000,000","270,100,000","297,700,000","281,000,000","288,100,000","252,300,000","264,200,000","257,200,000","274,000,000","231,000,000","232,300,000","216,000,000","223,400,000","214,300,000","112,300,000","112,300,000","113,600,000","128,800,000","112,700,000","111,200,000","84,500,000","105,100,000","97,500,000","102,500,000","92,800,000","110,900,000","134,400,000","165,000,000","191,600,000","260,700,000","477,600,000","705,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"271,300,000","259,800,000","245,100,000","258,500,000","264,900,000","253,700,000","222,800,000","238,500,000","238,800,000","253,800,000",,"235,800,000",,,,"221,800,000",,,"124,900,000","125,400,000","145,300,000","168,000,000","168,900,000","153,100,000","155,700,000","185,500,000","160,600,000","306,800,000","309,000,000","321,200,000","299,100,000","299,700,000","290,200,000","304,300,000","295,300,000","275,500,000","297,400,000","280,900,000","277,700,000","308,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-2,000,000","-1,500,000","-2,000,000","-2,000,000","-2,200,000","-2,400,000","-2,700,000","-3,000,000","-3,400,000","-2,300,000",,"-2,000,000",,,,"-4,300,000",,,"-3,700,000","-5,000,000","-2,700,000","-3,600,000","-3,100,000","-4,700,000","-3,800,000","-3,700,000","-3,400,000","-4,300,000","-3,700,000","-3,800,000","-3,500,000","-3,500,000","-3,100,000","-2,500,000","-2,400,000","-2,200,000","-2,200,000","-2,100,000","-2,000,000","-2,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"19,900,000","26,800,000","25,300,000","19,100,000","21,800,000","22,700,000","22,000,000","21,400,000","22,000,000","19,600,000","19,200,000","20,700,000","18,700,000","6,700,000",,,,,,,,,,,,,,,,,,"5,500,000","3,000,000","2,200,000","2,300,000","2,300,000","2,200,000","2,800,000","2,600,000","4,700,000",,,,,,,"3,900,000","4,000,000","7,100,000","12,900,000","13,600,000","14,400,000","8,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
