name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"3,890,891,000"
	OperatingRevenue,"3,890,891,000"
CostOfRevenue,"2,161,947,000"
GrossProfit,"1,728,944,000"
OperatingExpense,"916,676,000"
	DepreciationAmortizationDepletionIncomeStatement,"679,660,000"
		DepreciationAndAmortizationInIncomeStatement,"679,660,000"
	OtherTaxes,"233,154,000"
	OtherOperatingExpenses,"3,862,000"
OperatingIncome,"812,268,000"
NetNonOperatingInterestIncomeExpense,"-230,805,000"
	InterestIncomeNonOperating,"6,420,000"
	InterestExpenseNonOperating,"237,225,000"
OtherIncomeExpense,"153,826,000"
	GainOnSaleOfSecurity,"-1,705,000"
	SpecialIncomeCharges,"42,277,000"
		OtherSpecialCharges,"-42,277,000"
	OtherNonOperatingIncomeExpenses,"113,254,000"
PretaxIncome,"735,289,000"
TaxProvision,"118,597,000"
NetIncomeCommonStockholders,"600,035,000"
	NetIncome,"600,035,000"
		NetIncomeIncludingNoncontrollingInterests,"616,692,000"
			NetIncomeContinuousOperations,"616,692,000"
		MinorityInterests,"-16,657,000"
DilutedNIAvailtoComStockholders,"600,035,000"
TotalOperatingIncomeAsReported,"812,268,000"
TotalExpenses,"3,078,623,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"600,035,000"
NormalizedIncome,"566,006,981.324"
InterestIncome,"6,420,000"
InterestExpense,"237,225,000"
NetInterestIncome,"-230,805,000"
EBIT,"972,514,000"
EBITDA,"1,718,885,000"
ReconciledCostOfRevenue,"2,095,236,000"
ReconciledDepreciation,"746,371,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"600,035,000"
TotalUnusualItemsExcludingGoodwill,"40,572,000"
TotalUnusualItems,"40,572,000"
NormalizedEBITDA,"1,678,313,000"
TaxRateForCalcs,"0.161"
TaxEffectOfUnusualItems,"6,543,981.324"
