name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,09/30/1991,06/30/1991
OperatingCashFlow,"-2,200,000","-72,000,000","-50,100,000","82,700,000","37,200,000","103,400,000","113,500,000","245,500,000","235,600,000","9,500,000","60,100,000","32,900,000","125,000,000","10,800,000","133,500,000","-87,400,000","200,000","-228,800,000","160,000,000","-110,600,000","18,800,000","137,000,000","-15,100,000","19,300,000","62,500,000","138,500,000","122,300,000","147,400,000","70,900,000","106,900,000","12,095,000","27,059,000","10,413,000","91,593,000","50,555,000","79,175,000","25,062,000","109,510,000","97,520,000","105,194,000","-105,715,000","48,792,000","74,327,000","-79,164,000","6,787,000","-144,486,000","-2,726,000","-56,744,000","7,206,000","16,566,000","-39,234,000","-3,830,000","31,379,000","89,606,000","195,162,000","286,885,000","-83,280,000","-5,315,000","-51,094,000","-68,133,000","34,727,000","6,573,000","53,191,000","-12,534,000","4,302,000","22,925,000","-19,670,000","-26,570,000","89,797,000","-47,583,000","2,242,000","8,947,000","-40,832,000","858,000","17,039,000","-1,124,000","31,639,000","-20,824,000","4,507,000","-6,869,000","10,809,000","12,002,000","11,668,000","1,482,000","23,126,000","4,246,000","-4,481,000","-4,567,000","21,202,000","-900,000","-2,200,000","-7,100,000","6,300,000","300,000","2,900,000","-3,000,000","2,700,000","3,500,000","-2,100,000","8,800,000","4,200,000","-5,800,000","4,600,000","700,000","3,000,000","-4,400,000","700,000","4,400,000","-2,700,000","4,400,000","-1,100,000","8,700,000","1,500,000","5,500,000","1,900,000","2,200,000","1,500,000","3,400,000","-2,600,000","-2,400,000","-6,500,000","6,700,000"
	CashFlowFromContinuingOperatingActivities,"-2,300,000","-72,000,000","-50,100,000","82,900,000","36,900,000","103,600,000","113,600,000","245,400,000","235,700,000","9,500,000","59,700,000","33,200,000","124,900,000","10,800,000","133,400,000","-87,400,000","300,000","-228,800,000","160,300,000","-110,700,000","18,700,000","137,000,000","-15,300,000","19,400,000","62,500,000","138,500,000","122,300,000","147,400,000","70,900,000","106,900,000","12,095,000","27,059,000","10,413,000","91,593,000","50,555,000","79,175,000","25,062,000","109,510,000","97,520,000","105,194,000","-105,715,000","48,792,000","74,327,000","-79,164,000","6,787,000","-144,486,000","-2,726,000","-56,744,000","7,206,000","16,566,000","-39,234,000","-3,830,000","31,379,000","89,606,000","195,162,000","286,885,000","-83,280,000","-5,315,000","-51,094,000","-68,133,000","34,727,000","6,573,000","53,191,000","-12,534,000","4,302,000","22,925,000","-19,670,000","-26,570,000","89,797,000","-47,583,000","2,242,000","8,947,000","-40,832,000","858,000","17,039,000","-1,124,000","31,639,000","-20,824,000","4,507,000","-6,869,000","10,809,000","12,002,000","11,668,000","1,482,000","23,126,000","4,246,000","-4,481,000","-4,567,000","21,202,000","-900,000","-2,200,000","-7,100,000","6,300,000","300,000","2,900,000","-3,000,000","2,700,000","3,500,000","-2,100,000","8,800,000","4,200,000","-5,800,000","4,600,000","700,000","3,000,000","-4,400,000","700,000","4,400,000","-2,700,000","4,400,000","-1,100,000","8,700,000","1,500,000","5,500,000","1,900,000","2,200,000","1,500,000","3,400,000","-2,600,000","-2,400,000","-6,500,000","6,700,000"
		NetIncomeFromContinuingOperations,"81,700,000","26,300,000","15,500,000","22,300,000","17,600,000","18,800,000","-3,800,000","82,400,000","-10,600,000","41,600,000","56,800,000","49,400,000","37,600,000","37,300,000","29,800,000","38,700,000","29,200,000","31,300,000","-193,700,000","-37,900,000","30,200,000","31,100,000","2,000,000","43,100,000","29,000,000","52,300,000","51,500,000","48,600,000","28,300,000","54,600,000","67,057,000","54,460,000","46,384,000","50,506,000","53,395,000","50,297,000","52,357,000","51,111,000","45,025,000","52,898,000","54,882,000","48,546,000","53,030,000","53,842,000",,,"39,238,000","36,374,000","37,051,000","33,840,000","34,704,000","29,097,000","27,932,000","25,830,000","28,653,000","40,085,000","20,548,000","15,753,000","18,130,000","14,826,000","16,988,000","14,829,000","17,269,000","17,199,000","14,502,000","14,978,000","11,970,000","10,692,000","9,565,000","7,382,000","8,772,000","6,967,000","6,866,000","5,954,000","5,629,000","5,534,000","5,443,000","5,268,000","747,000","4,406,000","4,473,000","4,473,000","3,602,000","4,687,000","4,908,000","3,416,000","215,000","3,247,000","6,435,000","1,200,000","-200,000","2,200,000","3,500,000","4,000,000","3,500,000","4,100,000","3,800,000","4,200,000","4,100,000","3,800,000","3,500,000","3,400,000","3,300,000","3,100,000","2,800,000","2,900,000","2,700,000","2,500,000","2,300,000","2,100,000","1,800,000","1,900,000","900,000","1,300,000","1,600,000","1,400,000","1,400,000","-1,600,000","1,300,000","500,000","1,100,000","1,400,000"
		OperatingGainsLosses,"2,900,000","-3,700,000","2,600,000","0","4,000,000","-12,900,000","400,000","-82,800,000","22,800,000","-19,800,000","-2,600,000","-2,600,000","-1,300,000","3,400,000","3,800,000","7,400,000","-5,100,000","2,600,000","-6,800,000","14,900,000","-4,700,000","-4,000,000","4,700,000","-17,600,000","-14,100,000","4,400,000","-5,800,000","-17,600,000","13,000,000","-3,700,000","-19,591,000","-828,000","-1,128,000","-1,785,000","-6,047,000","2,421,000","-3,699,000","-1,213,000","-5,132,000","-1,376,000","-11,008,000","-1,216,000","-2,009,000","4,255,000","407,000","-818,000","-235,000","-357,000","-1,832,000","360,000","508,000","-1,479,000","-405,000","213,000",,,,,,,,,"-796,000","580,000","-1,656,000","1,016,000","1,759,000","1,251,000","5,275,000","5,468,000","3,857,000","1,076,000","2,128,000","1,119,000","-6,204,000","1,908,000","1,485,000","2,678,000","2,472,000","548,000","788,000","709,000","1,333,000","733,000","-547,000","1,831,000","4,983,000","1,253,000","2,128,000","5,200,000","8,100,000","1,600,000","2,500,000","300,000","900,000","1,200,000","1,100,000","-100,000",,,"1,500,000","1,100,000","1,200,000","1,300,000","700,000","400,000","1,000,000","-200,000","400,000","-100,000","100,000","1,200,000","3,000,000","-1,100,000","3,200,000","1,300,000","-1,100,000","3,600,000","900,000","1,000,000",,"-100,000"
			GainLossOnSaleOfBusiness,,,"-200,000","1,700,000",,,"0","-80,000,000",,,"-13,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"1,400,000","-3,700,000","2,800,000","-1,700,000","4,000,000","-12,900,000","400,000","-2,800,000","22,800,000","-19,800,000","11,300,000","-2,600,000","-1,300,000","3,400,000","3,800,000","7,400,000","-5,100,000","2,600,000","-9,000,000","14,900,000","-3,500,000","-3,000,000","6,500,000","-14,100,000","-10,400,000","6,200,000","-4,500,000","-16,000,000",,,,,,,,"5,605,000","-2,393,000","-785,000","-3,889,000","1,199,000","-7,117,000","2,274,000","-2,009,000","4,255,000","407,000","-818,000","-235,000","-357,000","68,000","360,000","508,000","-1,479,000","-405,000","213,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"88,400,000","27,200,000","20,800,000","19,700,000","20,700,000","19,800,000","19,500,000","22,100,000","22,400,000","21,800,000","23,200,000","21,100,000","20,800,000","22,300,000","22,500,000","20,600,000","19,600,000","18,800,000","21,900,000","20,700,000","20,800,000","22,600,000","23,900,000","21,700,000","18,300,000","18,400,000","18,500,000","16,400,000","15,100,000","13,400,000","17,534,000","14,798,000","14,610,000","12,457,000","11,898,000","10,525,000","11,439,000","10,848,000","9,914,000","9,132,000","8,009,000","9,659,000","11,419,000","10,371,000","10,573,000","8,167,000","6,013,000","4,469,000","4,205,000","4,419,000","3,829,000","4,987,000","4,302,000","3,838,000","4,001,000","-188,000","7,187,000","2,870,000","2,710,000","1,429,000","1,430,000","1,332,000","1,431,000","1,332,000","1,099,000","1,004,000","982,000","1,157,000","856,000","831,000","815,000","939,000","1,050,000","792,000","792,000","799,000","1,361,000","878,000","747,000","669,000","643,000","431,000","443,000","422,000","630,000","581,000","559,000","580,000","630,000","0","900,000","900,000","700,000","700,000","700,000","700,000","600,000","600,000","600,000","600,000","500,000","500,000","500,000","400,000","500,000","400,000","400,000","400,000","500,000","300,000","300,000","300,000","300,000","500,000","300,000","400,000","400,000","100,000","500,000","500,000","500,000","500,000"
			DepreciationAndAmortization,"88,400,000","27,200,000","20,800,000","19,700,000","20,700,000","19,800,000","19,500,000","22,100,000","22,400,000","21,800,000","23,200,000","21,100,000","20,800,000","22,300,000","22,500,000","20,600,000","19,600,000","18,800,000","21,900,000","20,700,000","20,800,000","22,600,000","23,900,000","21,700,000","18,300,000","18,400,000","18,500,000","16,400,000","15,100,000","13,400,000","17,534,000","14,798,000","14,610,000","12,457,000","11,898,000","10,525,000","11,439,000","10,848,000","9,914,000","9,132,000","8,009,000","9,659,000","11,419,000","10,371,000","10,573,000","8,167,000","6,013,000","4,469,000","4,205,000","4,419,000","3,829,000","4,987,000","4,302,000","3,838,000","4,001,000","-188,000","7,187,000","2,870,000","2,710,000","1,429,000","1,430,000","1,332,000","1,431,000","1,332,000","1,099,000","1,004,000","982,000","1,157,000","856,000","831,000","815,000","939,000","1,050,000","792,000","792,000","799,000","1,361,000","878,000","747,000","669,000","643,000","431,000","443,000","422,000","630,000","581,000","559,000","580,000","630,000","0","900,000","900,000","700,000","700,000","700,000","700,000","600,000","600,000","600,000","600,000","500,000","500,000","500,000","400,000","500,000","400,000","400,000","400,000","500,000","300,000","300,000","300,000","300,000","500,000","300,000","400,000","400,000","100,000","500,000","500,000","500,000","500,000"
		DeferredTax,"-4,800,000","-4,000,000","10,500,000","-2,700,000","-8,600,000","-6,800,000","-6,500,000","-2,600,000","6,400,000","-11,700,000","1,900,000","-3,400,000","9,300,000","-4,500,000","-1,400,000","-800,000","6,100,000","-7,100,000","-41,800,000","63,700,000","-1,700,000","-6,300,000","-21,500,000","-14,700,000","-3,200,000","3,400,000","-6,500,000","-300,000","3,300,000","-3,700,000","2,046,000","-631,000","4,784,000","4,152,000","-8,130,000","-4,034,000","3,182,000","739,000","4,941,000","-5,131,000","-875,000","10,730,000","3,710,000","-8,633,000","6,441,000","123,000","-5,860,000","-247,000","183,000","-1,455,000","1,579,000","2,732,000","5,657,000","-2,473,000","4,397,000","2,280,000","-5,632,000","-500,000","-2,373,000","770,000","-1,293,000","-124,000","814,000","753,000","133,000","2,487,000","2,878,000","-1,530,000","-555,000","-2,239,000","3,892,000","-839,000","-2,151,000","-241,000","4,451,000","589,000","-1,828,000","-37,000","1,526,000","-119,000","-1,421,000","77,000","-408,000","-411,000","-1,579,000","671,000","55,000","110,000",,,,,"-700,000","0","100,000","100,000","-100,000","0","700,000","-200,000","100,000","-700,000","-100,000","300,000","500,000","0","0","600,000","-300,000","-100,000",,,,,,,,,,,,
