name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
TotalAssets,"6,911,000,000","6,939,600,000","5,261,700,000","5,332,000,000","5,161,400,000","5,073,800,000","4,771,700,000","4,729,900,000","4,629,900,000","709,053,424","705,562,140","702,715,354","700,877,687","697,339,051","695,164,081","692,424,839","205,878","25,000"
	CurrentAssets,"2,724,000,000","2,698,600,000","2,861,500,000","2,849,400,000","2,666,200,000","2,518,800,000","2,251,100,000","2,203,200,000","2,065,700,000","709,053,424","548,341","515,881","969,744","1,176,968","1,394,472","1,811,153","205,878","25,000"
		CashCashEquivalentsAndShortTermInvestments,"288,500,000","439,100,000","743,600,000","708,800,000","677,200,000","534,600,000","324,300,000","369,700,000","293,200,000","955,457","194,528","225,175","632,698","835,544","984,923","1,811,153",,
			CashAndCashEquivalents,"288,500,000","439,100,000","743,600,000","708,800,000","677,200,000","534,600,000","324,300,000","369,700,000","293,200,000","955,457","194,528","225,175","632,698","835,544","984,923","1,811,153",,
				CashFinancial,,,,,,,,,,"955,457","194,528","225,175","632,698","835,544","984,923","1,811,153",,
		Receivables,"1,534,300,000","1,536,400,000","1,386,100,000","1,374,000,000","1,294,500,000","1,354,400,000","1,288,700,000","1,185,000,000","1,144,000,000","918,719",,,,"0","0","0","25,192","25,000"
			AccountsReceivable,"1,534,300,000","1,536,400,000","1,386,100,000","1,374,000,000","1,294,500,000","1,354,400,000","1,288,700,000","1,185,000,000","1,144,000,000","1,212,200,000",,,,,,,,
				GrossAccountsReceivable,"1,549,500,000","1,550,500,000","1,399,100,000","1,395,900,000","1,316,200,000","1,376,700,000","1,314,700,000","1,210,100,000","1,167,800,000","1,232,100,000",,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-15,200,000","-14,100,000","-13,000,000","-21,900,000","-21,700,000","-22,300,000","-26,000,000","-25,100,000","-23,800,000","-19,900,000",,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,"192","0"
			OtherReceivables,,,,,,,,,,"918,719",,,,,,,"25,000","25,000"
		Inventory,"774,500,000","616,300,000","577,400,000","551,400,000","511,100,000","446,600,000","465,500,000","467,900,000","445,500,000","401,000,000",,,,,,,,
			RawMaterials,"327,500,000","274,800,000","229,400,000","177,200,000","154,400,000","155,700,000","160,900,000","157,900,000","164,100,000",,,,,,,,,
			WorkInProcess,"148,500,000","105,000,000","107,300,000","151,300,000","129,400,000","89,900,000","96,600,000","92,200,000","81,700,000",,,,,,,,,
			FinishedGoods,"298,500,000","236,500,000","240,700,000","222,900,000","227,300,000","201,000,000","208,000,000","217,800,000","199,700,000",,,,,,,,,
		PrepaidAssets,,,,,,,,,,"692,762","353,813","290,706","337,046","341,424","409,549",,,
		RestrictedCash,,,,,,,,,,"706,486,486",,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,"180,686","0"
		OtherCurrentAssets,"126,700,000","106,800,000","154,400,000","215,200,000","183,400,000","183,200,000","172,600,000","180,600,000","183,000,000","180,700,000",,,,,,,,
	TotalNonCurrentAssets,"4,187,000,000","4,241,000,000","2,400,200,000","2,482,600,000","2,495,200,000","2,554,700,000","2,520,600,000","2,526,700,000","2,564,200,000","0","705,013,799","702,199,473","699,907,943","696,162,083","693,769,609","690,613,686","0","0"
		NetPPE,"485,300,000","489,300,000","388,400,000","409,200,000","413,000,000","427,600,000","406,900,000","407,100,000","412,700,000","428,200,000",,,,,,,,
			GrossPPE,"767,600,000","755,300,000","642,500,000","659,900,000","646,700,000","648,400,000","611,600,000","595,700,000","586,600,000",,,,,,,,,
				Properties,"0","0","0","0","0","0","0","0","0",,,,,,,,,
				LandAndImprovements,"45,000,000","42,100,000","42,400,000","46,900,000","46,600,000","47,400,000","47,100,000","46,200,000","45,900,000",,,,,,,,,
				BuildingsAndImprovements,"302,100,000","304,800,000","242,800,000","255,000,000","252,200,000","255,500,000","253,800,000","247,900,000","244,700,000",,,,,,,,,
