name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988
TotalAssets,"1,859,865,000","1,902,079,000","1,979,690,000","1,858,426,000","1,857,817,000","1,950,040,000","1,983,634,000","2,032,307,000","2,106,670,000","1,918,559,000","1,865,765,000","1,873,894,000","1,922,051,000","1,928,440,000","2,043,503,000","2,034,217,000","2,045,245,000","2,030,394,000","2,113,051,000","2,218,543,000","2,226,158,000","2,061,498,000","2,033,726,000","2,065,260,000","2,106,767,000","2,128,671,000","2,154,450,000","1,921,319,000","1,935,988,000","1,948,379,000","1,987,920,000","1,673,899,000","1,640,476,000","1,652,248,000","1,547,000,000","1,526,297,000","1,478,953,000","1,165,291,000","1,165,982,000","1,135,119,000","1,032,640,000","1,048,823,000","1,075,086,000","1,078,579,000","1,057,848,000","1,052,829,000","1,010,821,000","1,010,811,000","1,002,045,000","997,957,000","996,579,000","1,013,322,000","1,014,784,000","1,014,526,000","1,004,402,000","1,067,620,000","1,072,764,000","1,088,499,000","1,087,056,000","1,080,548,000","1,047,586,000","1,064,870,000","1,098,654,000","1,088,196,000","1,080,557,000","1,125,275,000","1,075,110,000","1,083,656,000","1,076,569,000","1,043,778,000","1,024,354,000","891,656,000","857,591,000","826,979,000","778,336,000","716,165,000","709,986,000","697,842,000","652,643,000","634,914,000","560,309,000","552,729,000","543,978,000","539,368,000","538,697,000","560,284,000","565,488,000","557,577,000","548,225,000","550,506,000","546,200,000","563,200,000","544,100,000","544,404,000","525,600,000","493,900,000","484,500,000","484,682,000","342,900,000","334,100,000","325,600,000","322,854,000","305,700,000","301,600,000","178,500,000","180,581,201","183,100,000","182,900,000","182,900,000","186,170,822","190,100,000","184,900,000","184,900,000","186,400,000","201,700,000","213,400,000","215,700,000","215,600,000","229,300,000","228,500,000","231,300,000","241,600,000","239,000,000","239,600,000","234,600,000","235,600,000","237,000,000","237,400,000","239,400,000","240,300,000","237,300,000","235,300,000","233,200,000","227,100,000"
	CurrentAssets,"38,962,000","57,126,000","33,551,000","63,427,000","170,145,000","258,439,000","252,955,000","285,261,000","346,046,000","161,793,000","70,024,000","73,549,000","114,984,000","92,623,000","45,358,000","33,784,000","40,783,000","62,637,000","35,496,000","62,459,000","63,159,000","61,783,000","45,462,000","29,008,000","29,701,000","57,214,000","31,835,000","29,132,000","36,610,000","52,354,000","51,347,000","79,819,000","37,474,000","38,641,000","42,159,000","34,641,000","42,885,000","35,536,000","28,379,000","21,821,000","24,847,000","30,832,000","41,382,000","26,452,000","33,590,000","87,610,000","98,391,000","48,916,000","40,023,000","57,104,000","46,610,000","46,685,000","46,305,000","50,922,000","46,943,000","53,195,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashCashEquivalentsAndShortTermInvestments,"12,249,000","13,367,000","7,174,000","27,733,000","133,002,000","208,887,000","217,818,000","247,110,000","320,596,000","110,259,000","44,472,000","47,072,000","85,016,000","41,064,000","16,719,000","5,252,000","10,315,000","8,081,000","4,781,000","4,798,000","4,486,000","3,582,000","3,630,000","4,369,000","3,655,000","6,644,000","7,413,000","6,932,000","12,966,000","9,335,000","11,826,000","33,085,000","5,274,000","5,795,000","4,782,000","2,042,000","11,473,000","4,233,000","8,353,000","4,191,000","6,305,000","12,155,000","21,802,000","6,314,000","12,697,000","10,175,000","5,525,000","12,722,000","4,778,000","8,800,000","8,594,000","7,818,000","7,946,000","5,295,000","7,035,000","6,670,000","109,604,000","132,964,000","86,682,000","82,072,000","9,483,000","11,550,000","70,434,000","18,301,000","17,053,000","14,929,000","15,030,000","18,805,000","17,109,000","15,045,000","17,188,000","41,651,000","13,812,000","19,883,000","16,133,000","13,577,000","9,682,000","9,974,000","7,200,000","5,740,000","5,062,000","5,542,000","4,224,000","3,876,000","3,918,000","2,939,000","3,942,000","3,335,000","3,153,000","5,744,000",,,,"4,550,000",,,,"5,033,000",,,,"3,541,000",,,"12,500,000","11,466,503",,,,"74,583,966",,,,,"2,600,000","5,100,000","36,600,000","5,400,000","5,300,000","5,400,000","5,400,000","5,400,000",,,,,,,,,,,,
			CashAndCashEquivalents,"12,249,000","13,367,000","7,174,000","27,733,000","133,002,000","208,887,000","217,818,000","247,110,000","320,596,000","110,259,000","44,472,000","47,072,000","85,016,000","41,064,000","16,719,000","5,252,000","10,315,000","8,081,000","4,781,000","4,798,000","4,486,000","3,582,000","3,630,000","4,369,000","3,655,000","6,644,000","7,413,000","6,932,000","12,966,000","9,335,000","11,826,000","33,085,000","5,274,000","5,795,000","4,782,000","2,042,000","11,473,000","4,233,000","8,353,000","4,191,000","6,305,000","12,155,000","21,802,000","6,314,000","12,697,000","10,175,000","5,525,000","12,722,000","4,778,000","8,800,000","8,594,000","7,818,000","7,946,000","5,295,000","7,035,000","6,670,000","15,043,000","14,977,000","7,662,000","8,603,000","9,483,000","11,550,000","16,671,000","18,301,000","17,053,000","14,929,000","15,030,000","18,805,000","17,109,000","15,045,000","17,188,000","41,651,000","13,812,000","19,883,000","16,133,000","13,577,000","9,682,000","9,974,000","7,200,000","5,740,000","5,062,000","5,542,000","4,224,000","3,876,000","3,918,000","2,939,000","3,942,000","3,335,000","3,153,000","5,744,000",,,,"4,550,000",,,,"5,033,000",,,,"3,541,000",,,"0","1,166,958",,,,"802,384",,,,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,166,958",,,,"802,384",,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"806,466,000","826,296,000",,,,,"94,561,000","117,987,000","79,020,000","73,469,000",,,"53,763,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,500,000","10,299,545",,,,"73,781,582",,,,,"2,600,000","5,100,000","36,600,000","5,400,000","5,300,000","5,400,000","5,400,000","5,400,000",,,,,,,,,,,,
		Receivables,"26,062,000","40,174,000","23,876,000","25,566,000","26,790,000","44,150,000","32,833,000","35,602,000","23,202,000","44,579,000","21,788,000","22,203,000","26,671,000","45,027,000","25,622,000","24,171,000","25,254,000","45,515,000","25,459,000","25,842,000","26,888,000","42,810,000","15,884,000","16,854,000","17,317,000","36,071,000","16,070,000","12,814,000","13,192,000","27,802,000","26,990,000","25,874,000","24,312,000","24,763,000","23,848,000","21,977,000","21,815,000","22,775,000","15,077,000","12,170,000","12,689,000","12,614,000","12,945,000","13,302,000","13,713,000","13,451,000","47,243,000","30,245,000","30,278,000","44,466,000","32,948,000","33,665,000","33,288,000","40,736,000","34,353,000","39,035,000","38,460,000","35,787,000","34,736,000","35,828,000","35,104,000","33,692,000","38,499,000","35,006,000","35,182,000","32,341,000","33,423,000","36,371,000","38,465,000","26,845,000","29,438,000","30,220,000","29,405,000","30,578,000","20,041,000","21,605,000","23,439,000","21,425,000","20,278,000","18,779,000","17,287,000","17,627,000","16,410,000","16,412,000","15,750,000","15,954,000","14,462,000","13,473,000","13,355,000","12,791,000",,,,"9,864,000",,,,"6,035,000","5,200,000","4,500,000",,"3,901,000",,"1,900,000",,"43,771,776",,,,"50,499,761","9,200,000","11,000,000","11,600,000","10,000,000","10,300,000","11,300,000","10,800,000","13,200,000","12,000,000","10,500,000","12,800,000","11,700,000","11,500,000","10,700,000","11,000,000","10,500,000","10,100,000","8,800,000","9,800,000","8,000,000","8,200,000","8,200,000","6,200,000",
			AccountsReceivable,"26,062,000","40,174,000","23,876,000","25,566,000","26,790,000","44,150,000","32,833,000","35,602,000","23,202,000","44,579,000","21,788,000","22,203,000","26,671,000","45,027,000","25,622,000","24,171,000","25,254,000","45,515,000","25,459,000","25,842,000","26,888,000","42,810,000","15,884,000","16,854,000","17,317,000","36,071,000","16,070,000","12,814,000","13,192,000","27,802,000","26,990,000","25,874,000","24,312,000","24,763,000","23,848,000","21,977,000","21,815,000","22,775,000","8,966,000","9,170,000","9,689,000","9,614,000","9,945,000","10,302,000","10,713,000","10,451,000","30,419,000","30,245,000","30,278,000","31,900,000","32,948,000","33,665,000","33,288,000","40,736,000","34,353,000","39,035,000","38,460,000","35,787,000","34,736,000","35,828,000","35,104,000","33,692,000","38,499,000","35,006,000","35,182,000","32,341,000","31,321,000","29,324,000","29,396,000","26,845,000","29,438,000","30,220,000","29,405,000","30,578,000","20,041,000","21,605,000","23,439,000","21,425,000","20,278,000","18,779,000","17,287,000","17,627,000","16,410,000","16,412,000","15,750,000","15,954,000","14,462,000","13,473,000","13,355,000","12,791,000",,,,"9,864,000",,,,"6,035,000",,"4,500,000",,"1,000",,,,"36,071,776",,,,"41,899,761",,,,,,"11,300,000",,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"39,284,000","57,774,000","38,300,000","40,437,000","41,099,000","61,250,000","43,637,000","42,732,000","24,692,000","47,379,000","22,714,000","23,371,000","27,649,000","48,227,000","26,559,000","25,524,000","26,630,000","49,615,000","27,341,000","27,898,000","28,802,000","47,910,000","18,239,000","19,799,000","20,785,000","42,371,000","18,754,000","15,430,000","15,562,000","34,402,000","33,631,000","32,191,000","30,412,000","27,163,000","30,137,000","27,899,000","27,571,000","25,375,000",,"11,989,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-13,222,000","-17,600,000","-14,424,000","-14,871,000","-14,309,000","-17,100,000","-10,804,000","-7,130,000","-1,490,000","-2,800,000","-926,000","-1,168,000","-978,000","-3,200,000","-937,000","-1,353,000","-1,376,000","-4,100,000","-1,882,000","-2,056,000","-1,914,000","-5,100,000","-2,355,000","-2,945,000","-3,468,000","-6,300,000","-2,684,000","-2,616,000","-2,370,000","-6,600,000","-6,641,000","-6,317,000","-6,100,000","-2,400,000","-6,289,000","-5,922,000","-5,756,000","-2,600,000",,"-2,819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
