name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"184,000,000","-64,000,000","88,000,000","114,000,000","46,000,000","74,000,000","22,000,000","127,000,000","31,000,000","30,000,000","-68,000,000","-201,000,000","-229,000,000","-249,000,000","105,000,000","-32,000,000","-130,000,000","-185,000,000","96,000,000","-243,000,000","-62,000,000","-179,000,000","136,000,000","-106,000,000","-139,000,000","-205,000,000","323,000,000","134,000,000","291,000,000","-42,000,000","584,000,000","350,000,000","435,000,000","-406,000,000","662,000,000","326,000,000","252,000,000","-11,000,000","705,000,000","231,000,000","149,000,000","136,000,000","594,761,000","147,342,000","263,884,000","-172,987,000","390,437,000","328,271,000","403,774,000","5,531,000","334,620,000","-20,211,000","132,181,000","167,732,000","520,212,000","203,139,000","231,848,000","149,369,000","351,068,000","255,252,000","110,599,000","155,587,000","372,934,000","204,361,000","306,507,000","203,217,000","245,420,000","117,527,000","110,610,000","29,537,000","163,991,000","186,369,000","84,828,000","68,291,000","101,786,000","89,472,000","68,275,000","25,869,000","105,088,000","87,252,000","39,254,000","38,223,000","146,469,000","59,681,000","50,077,000","-7,259,000","124,707,000","61,069,000","-2,905,000","-50,368,000","-16,700,000","25,300,000","22,400,000","32,000,000","81,500,000","37,500,000","16,400,000","-7,500,000","20,400,000","-5,100,000","-6,600,000","-22,000,000","2,100,000","3,900,000","1,100,000","-4,300,000","-700,000","-20,500,000","-200,000","-500,000","200,000","11,900,000","-8,100,000","-8,800,000","300,000","-3,600,000","3,400,000","-5,700,000","2,500,000","-5,100,000","5,100,000","-700,000","3,400,000","-3,900,000","1,000,000","-9,300,000","-1,500,000","-700,000","-3,100,000","5,800,000","4,600,000","-3,200,000"
	CashFlowFromContinuingOperatingActivities,"184,000,000","-64,000,000","88,000,000","114,000,000","46,000,000","74,000,000","22,000,000","127,000,000","31,000,000","30,000,000","-68,000,000","-201,000,000","-229,000,000","-249,000,000","105,000,000","-32,000,000","-130,000,000","-185,000,000","96,000,000","-243,000,000","-62,000,000","-179,000,000","136,000,000","-106,000,000","-139,000,000","-205,000,000","323,000,000","134,000,000","291,000,000","-42,000,000","583,000,000","351,000,000","435,000,000","-406,000,000","662,000,000","326,000,000","252,000,000","-11,000,000","705,000,000","231,000,000","149,000,000","136,000,000","594,761,000","147,342,000","263,884,000","-172,987,000","390,437,000","328,271,000","403,774,000","5,531,000","334,620,000","-20,211,000","132,181,000","167,732,000","520,212,000","216,067,000","243,713,000","130,795,000","346,462,000","248,017,000","111,220,000","155,587,000","372,934,000","204,361,000","306,507,000","203,217,000","245,420,000","118,284,000","102,236,000","34,860,000","160,779,000","181,717,000","85,354,000","68,291,000","101,786,000","89,472,000","68,275,000","25,869,000","105,088,000","87,252,000","39,254,000","38,223,000","146,469,000","59,681,000","50,077,000","-7,259,000","124,152,000","59,962,000","-6,279,000","-33,662,000","-1,300,000","-29,900,000","22,400,000","32,000,000","81,500,000","37,500,000","16,400,000","-7,500,000","20,400,000","-5,100,000","-6,600,000","-22,000,000","-6,200,000","3,900,000","1,100,000","-4,300,000","-700,000","-20,500,000","-200,000","-500,000","200,000","11,900,000","-8,100,000","-8,800,000","300,000","-3,600,000","3,400,000","-5,700,000","2,500,000","-5,100,000","5,100,000","-700,000","3,400,000","-3,900,000","1,000,000","-9,300,000","-1,500,000","-700,000","-3,100,000","5,800,000","4,600,000","-3,200,000"
		NetIncomeFromContinuingOperations,"-393,000,000","-74,000,000","-157,000,000","-89,000,000","-73,000,000","-110,000,000","-195,000,000","-167,000,000","-579,000,000","-958,000,000","5,288,000,000","-815,000,000","-312,000,000","-477,000,000","-2,096,000,000","-194,000,000","-259,000,000","-242,000,000","-1,934,000,000","-251,000,000","-165,000,000","-443,000,000","-544,000,000","-1,776,000,000","-562,000,000","-491,000,000","-1,200,000,000","-161,000,000","-483,000,000","-107,000,000","-463,000,000","89,000,000","-133,000,000","-32,000,000","-264,000,000","31,000,000","-111,000,000","30,000,000","-114,000,000","77,000,000","-843,000,000","130,000,000","-91,716,000","193,141,000",,,"-183,042,000","149,132,000","-23,248,000","-35,974,000","-27,250,000","82,960,000","59,413,000","164,802,000","361,046,000","370,600,000","370,984,000","264,201,000","331,011,000","292,713,000","165,310,000","281,572,000","272,002,000","234,203,000","186,847,000","203,317,000","243,750,000","47,886,000","95,188,000","80,596,000","133,555,000","70,097,000","73,889,000","52,605,000","46,881,000","34,042,000","28,828,000","33,601,000","3,117,000","93,229,000","-147,595,000","45,219,000","54,524,000","60,181,000","56,436,000","43,510,000","-83,612,000","21,523,000","13,204,000","6,535,000","-10,300,000","-11,100,000","-2,000,000","2,500,000","-24,200,000","42,700,000","15,000,000","31,300,000","27,200,000","23,100,000","19,100,000","14,300,000","12,100,000","9,800,000","5,800,000","4,300,000","4,400,000","3,500,000","1,800,000","1,600,000","1,900,000","1,700,000","100,000","900,000","1,800,000","2,200,000","1,000,000","800,000","-500,000","0","0","600,000","1,400,000","2,000,000","1,100,000","1,400,000","27,800,000","1,400,000","700,000","1,700,000","1,300,000","400,000"
		OperatingGainsLosses,,"-5,000,000","133,000,000","28,000,000",,,,,,"1,000,000","-8,000,000","8,000,000","-148,000,000","36,000,000","-52,000,000","-3,000,000","1,000,000","-20,000,000","-119,000,000","1,000,000","-168,000,000","62,000,000","10,000,000","0","0","31,000,000","21,000,000","28,000,000","16,000,000","26,000,000","46,000,000",,,,"-1,000,000","6,000,000","1,000,000","100,000,000","13,000,000","-3,000,000",,,"12,582,000","7,922,000","8,496,000","0","94,269,000","-77,367,000","13,508,000","101,880,000","-6,599,000","-11,206,000","7,691,000","-3,727,000","81,578,000","-5,055,000","-87,618,000","2,185,000","-4,893,000","-10,742,000","14,536,000","-15,727,000","-18,241,000","5,007,000","-28,120,000","16,212,000","-121,606,000","89,509,000","1,560,000","6,326,000","-48,501,000","-1,496,000","-17,485,000","-5,354,000","-1,760,000","21,578,000","-2,119,000","-10,712,000","20,383,000","-3,808,000","177,237,000","-9,251,000","-1,224,000","-19,768,000","-3,147,000","-2,995,000","-4,586,000","520,000","-3,066,000","3,605,000","37,600,000","-300,000","-2,400,000","-1,600,000","-17,300,000","-50,800,000",,,"400,000","0",,,"-5,100,000","-500,000","200,000","-8,000,000","-1,300,000","100,000","100,000","100,000",,,,"100,000","-8,000,000","9,700,000","-600,000","-9,700,000","-600,000","-200,000",,,"200,000","-100,000",,,"-43,500,000","0","-200,000","-1,600,000",,
			GainLossOnSaleOfBusiness,,,,,,,,"0","-1,000,000","1,000,000","-8,000,000","8,000,000",,,,,,,,,,,,,,,"4,000,000",,,,"150,000,000",,,,"-1,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,"0","0","0","4,000,000","8,000,000","11,000,000","26,000,000",,,"0","0","10,000,000","0","0","31,000,000","17,000,000","26,000,000","16,000,000","26,000,000","245,000,000","0","0","0","0","0","0","100,000,000",,,,,,,,,,,"0","63,859,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,"-3,000,000","-11,000,000","-10,000,000","-46,000,000","-28,000,000","7,000,000","-127,000,000","62,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,"0",,,,"0","-6,000,000",,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","38,021,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"416,000,000","87,000,000","103,000,000","112,000,000","114,000,000","111,000,000","116,000,000","117,000,000","113,000,000","157,000,000","90,000,000","118,000,000","116,000,000","123,000,000","137,000,000","128,000,000","144,000,000","147,000,000","190,000,000","199,000,000","204,000,000","208,000,000","215,000,000","242,000,000","249,000,000","250,000,000","275,000,000","298,000,000","311,000,000","316,000,000","338,000,000","327,000,000","355,000,000","351,000,000","363,000,000","352,000,000","341,000,000","346,000,000","343,000,000","329,000,000","309,000,000","301,000,000","287,327,000","288,450,000","282,168,000","277,055,000","270,589,000","269,096,000","258,257,000","249,392,000","253,701,000","237,909,000","213,693,000","201,394,000","203,679,000","187,131,000","171,710,000","169,288,000","167,192,000","158,977,000","144,481,000","135,576,000","129,031,000","123,508,000","115,019,000","115,503,000","111,949,000","84,778,000","74,619,000","74,424,000","71,335,000","67,499,000","67,188,000","66,690,000","64,130,000","62,665,000","61,879,000","60,339,000","60,593,000","58,972,000","57,240,000","53,968,000","59,161,000","59,334,000","54,571,000","50,453,000","60,295,000","50,282,000","47,643,000","48,414,000","46,700,000","26,200,000","47,500,000","46,300,000","44,800,000","42,400,000","70,400,000","13,100,000","13,600,000","7,600,000","7,000,000","5,500,000","-3,600,000","7,600,000","6,600,000","6,200,000","6,400,000","5,700,000","4,200,000","4,500,000","4,300,000","3,600,000","3,300,000","3,100,000","3,200,000","3,600,000","2,800,000","2,700,000","2,700,000","2,700,000","2,700,000","2,400,000","2,200,000","2,200,000","1,800,000","1,800,000","1,900,000","1,300,000","1,400,000","1,100,000","1,400,000","1,400,000"
			DepreciationAndAmortization,"416,000,000","87,000,000","103,000,000","112,000,000","114,000,000","111,000,000","116,000,000","117,000,000","113,000,000","157,000,000","90,000,000","118,000,000","116,000,000","123,000,000","137,000,000","128,000,000","144,000,000","147,000,000","190,000,000","199,000,000","204,000,000","208,000,000","215,000,000","242,000,000","249,000,000","250,000,000","275,000,000","298,000,000","311,000,000","316,000,000","338,000,000","327,000,000","355,000,000","351,000,000","363,000,000","352,000,000","341,000,000","346,000,000","343,000,000","329,000,000","309,000,000","301,000,000","287,327,000","288,450,000","282,168,000","277,055,000","270,589,000","269,096,000","258,257,000","249,392,000","253,701,000","237,909,000","213,693,000","201,394,000","203,679,000","187,131,000","171,710,000","169,288,000","167,192,000","158,977,000","144,481,000","135,576,000","129,031,000","123,508,000","115,019,000","115,503,000","111,949,000","84,778,000","74,619,000","74,424,000","71,335,000","67,499,000","67,188,000","66,690,000","64,130,000","62,665,000","61,879,000","60,339,000","60,593,000","58,972,000","57,240,000","53,968,000","59,161,000","59,334,000","54,571,000","50,453,000","60,295,000","50,282,000","47,643,000","48,414,000","46,700,000","26,200,000","47,500,000","46,300,000","44,800,000","42,400,000","70,400,000","13,100,000","13,600,000","7,600,000","7,000,000","5,500,000","-3,600,000","7,600,000","6,600,000","6,200,000","6,400,000","5,700,000","4,200,000","4,500,000","4,300,000","3,600,000","3,300,000","3,100,000","3,200,000","3,600,000","2,800,000","2,700,000","2,700,000","2,700,000","2,700,000","2,400,000","2,200,000","2,200,000","1,800,000","1,800,000","1,900,000","1,300,000","1,400,000","1,100,000","1,400,000","1,400,000"
