name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
TotalAssets,"4,236,100,000","4,285,200,000","4,626,500,000","3,974,000,000","4,068,500,000","4,034,900,000","5,063,900,000","5,169,400,000","5,807,100,000","5,634,600,000","5,628,900,000","5,549,300,000","5,491,000,000","5,501,800,000","5,389,000,000","5,393,300,000","5,350,000,000","5,185,400,000","5,075,100,000","5,186,300,000","5,154,400,000","5,170,000,000","5,192,300,000","5,861,000,000","5,719,100,000","5,751,700,000","6,161,100,000","6,469,300,000","6,556,800,000","6,582,600,000","6,503,200,000","6,570,900,000","6,917,500,000","6,898,500,000","6,599,300,000","6,119,600,000","6,174,300,000","6,247,800,000","6,078,800,000","6,080,000,000","6,078,700,000","6,046,900,000","6,127,000,000","6,049,000,000","5,192,500,000","4,493,600,000","4,489,700,000","4,397,800,000","4,403,000,000","4,346,000,000","4,380,000,000","4,321,400,000","4,033,300,000","4,170,400,000","4,312,000,000","4,366,800,000","4,276,400,000","4,095,600,000","3,916,800,000","3,786,100,000","3,584,000,000","3,282,200,000","3,523,400,000","3,115,400,000","2,924,100,000","2,731,600,000","2,653,100,000","2,505,300,000","2,426,100,000","2,315,700,000","2,288,900,000","2,058,600,000","1,941,300,000","1,884,900,000","2,098,100,000","2,103,100,000","2,106,600,000","2,093,200,000","2,548,800,000","2,543,500,000","2,567,600,000","2,643,200,000","2,774,900,000","2,795,300,000","2,812,200,000","2,776,200,000","2,861,900,000","2,833,700,000","2,772,900,000","2,750,600,000","3,141,000,000","3,206,100,000","3,162,500,000","3,175,500,000","2,985,100,000","3,037,500,000","3,006,200,000","2,604,500,000","2,639,300,000","2,608,700,000","2,609,000,000","2,606,400,000","2,673,200,000","1,136,800,000","1,133,900,000"
	CurrentAssets,"2,285,700,000","2,306,700,000","2,689,100,000","1,996,500,000","2,093,400,000","2,066,000,000","2,086,300,000","2,201,600,000","2,508,000,000","2,303,000,000","2,422,400,000","2,261,400,000","2,177,900,000","2,246,700,000","2,122,400,000","2,126,300,000","2,051,800,000","1,915,700,000","1,804,100,000","1,800,100,000","1,762,600,000","1,766,500,000","1,762,100,000","1,952,400,000","1,800,700,000","1,867,600,000","2,098,600,000","2,383,500,000","2,465,600,000","2,482,100,000","2,415,000,000","2,513,800,000","2,895,700,000","2,950,800,000","2,693,500,000","2,331,800,000","2,446,400,000","2,510,600,000","2,484,800,000","2,527,500,000","2,574,700,000","2,569,500,000","2,689,500,000","2,691,100,000","2,787,100,000","2,115,100,000","2,160,700,000","2,076,600,000","2,090,300,000","1,997,600,000","2,047,100,000","2,018,000,000","1,745,900,000","1,929,400,000","2,141,200,000","2,268,000,000","2,317,700,000","2,248,700,000","2,348,300,000","2,354,600,000","2,235,900,000","1,987,900,000","2,132,500,000","1,769,100,000","1,635,000,000","1,484,000,000","1,486,900,000","1,351,900,000","1,272,900,000","1,160,200,000","1,119,600,000","887,100,000","782,800,000","743,300,000","807,000,000","811,300,000","833,100,000","812,400,000","834,700,000","836,500,000","857,500,000","926,100,000","1,001,200,000","1,045,700,000","1,040,100,000","1,022,800,000","1,075,700,000","1,075,000,000","1,049,400,000","1,033,500,000","1,290,000,000","1,352,900,000","1,346,700,000","1,364,500,000","1,388,300,000","1,492,200,000","1,455,000,000","1,228,700,000","1,243,700,000","1,241,600,000","1,200,200,000","1,199,800,000","1,273,200,000","475,700,000","472,900,000"
		CashCashEquivalentsAndShortTermInvestments,"316,700,000","687,700,000","1,006,800,000","472,500,000","541,700,000","645,900,000","572,200,000","539,100,000","639,000,000","490,800,000","511,300,000","281,200,000","217,000,000","382,000,000","153,500,000","122,400,000","109,900,000","141,600,000","124,900,000","154,600,000","159,800,000","229,600,000","188,400,000","322,300,000","156,900,000","149,800,000","197,500,000","250,900,000","238,000,000","269,500,000","264,200,000","355,100,000","837,700,000","1,026,800,000","535,700,000","74,100,000","138,000,000","304,600,000","281,000,000","210,300,000","250,300,000","380,600,000","431,500,000","367,800,000","816,300,000","432,300,000","443,300,000","378,700,000","563,500,000","708,800,000","826,300,000","850,700,000","506,000,000","469,900,000","272,600,000","310,200,000","468,000,000","623,300,000","663,600,000","529,600,000","518,000,000","502,300,000","405,900,000","313,200,000","359,100,000","362,700,000","371,700,000","253,200,000","231,200,000","250,800,000","262,600,000","64,000,000","67,300,000","79,600,000","78,500,000","66,200,000","111,400,000","59,400,000","75,200,000","70,200,000","30,500,000","33,700,000","37,800,000","22,200,000","23,500,000","26,200,000","43,600,000","41,500,000","53,200,000","50,700,000","49,200,000","60,000,000","57,500,000","74,800,000","68,400,000","89,800,000","51,400,000","50,300,000","32,900,000","46,200,000","84,400,000","62,500,000","204,800,000","92,600,000","99,500,000"
			CashAndCashEquivalents,"316,700,000","687,700,000","1,006,800,000","472,500,000","541,700,000","645,900,000","572,200,000","539,100,000","639,000,000","490,800,000","511,300,000","281,200,000","217,000,000","382,000,000","153,500,000","122,400,000","109,900,000","141,600,000","124,900,000","154,600,000","159,800,000","229,600,000","188,400,000","322,300,000","156,900,000","149,800,000","197,500,000","250,900,000","238,000,000","269,500,000","264,200,000","355,100,000","837,700,000","1,026,800,000","535,700,000","74,100,000","138,000,000","304,600,000","281,000,000","210,300,000","250,300,000","380,600,000","431,500,000","367,800,000","816,300,000","432,300,000","443,300,000","378,700,000","563,500,000","708,800,000","826,300,000","850,700,000","506,000,000","469,900,000","272,600,000","310,200,000","468,000,000","623,300,000","663,600,000","529,600,000","518,000,000","502,300,000","405,900,000","313,200,000","359,100,000","362,700,000","371,700,000","253,200,000","231,200,000","250,800,000","262,600,000","64,000,000","67,300,000","79,600,000","78,500,000","66,200,000","111,400,000","59,400,000","75,200,000","70,200,000","30,500,000","33,700,000","37,800,000","22,200,000","23,500,000","26,200,000","43,600,000","41,500,000","53,200,000","50,700,000","49,200,000","60,000,000","57,500,000","74,800,000","68,400,000","89,800,000","51,400,000","50,300,000","32,900,000","46,200,000","84,400,000","62,500,000","204,800,000","92,600,000","99,500,000"
				CashFinancial,,"222,800,000",,,,"158,200,000",,,,"190,800,000",,,,"264,400,000",,,,"140,200,000",,,,"164,100,000",,,,"149,300,000",,,,"267,700,000",,,,"1,025,200,000",,,,"222,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,"464,900,000",,,,"487,700,000",,,,"300,000,000",,,,"117,600,000",,,,"1,400,000",,,,"65,500,000",,,,"500,000",,,,"1,800,000",,,,"1,600,000",,,,"81,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,
		Receivables,"608,800,000","523,900,000","557,700,000","414,500,000","465,900,000","384,700,000","429,700,000","525,200,000","636,900,000","592,600,000","634,500,000","622,300,000","613,800,000","579,000,000","639,900,000","669,600,000","645,000,000","545,300,000","525,900,000","538,600,000","504,600,000","452,100,000","454,000,000","492,500,000","442,400,000","400,300,000","497,500,000","593,400,000","690,900,000","603,600,000","623,700,000","650,900,000","557,500,000","528,200,000","576,900,000","655,500,000","681,500,000","613,300,000","685,700,000","744,300,000","753,100,000","709,100,000","769,300,000","808,100,000","694,000,000","545,400,000","623,000,000","569,300,000","472,600,000","392,000,000","415,800,000","398,200,000","448,800,000","530,500,000","744,500,000","738,300,000","716,000,000","652,200,000","648,100,000","709,900,000","686,800,000","610,900,000","631,500,000","560,400,000","512,200,000","442,100,000","431,700,000","435,400,000","425,600,000","357,900,000","365,200,000","338,100,000","311,000,000","248,800,000","275,500,000","274,800,000","260,400,000","239,300,000","279,800,000","265,200,000","291,200,000","274,600,000","310,500,000","333,600,000","317,700,000","325,300,000","345,000,000","347,100,000","356,500,000","341,200,000","500,800,000","549,500,000","565,700,000","534,700,000","540,900,000","576,500,000","623,300,000","518,000,000","533,400,000","562,000,000","561,900,000","525,300,000","520,100,000","145,500,000","142,800,000"
			AccountsReceivable,"558,000,000","470,000,000","502,000,000","362,200,000","423,900,000","345,800,000","388,000,000","483,600,000","593,400,000","554,100,000","596,700,000","581,400,000","565,100,000","527,800,000","588,300,000","621,900,000","606,400,000","545,300,000","525,900,000","538,600,000","504,600,000","452,100,000","454,000,000","492,500,000","442,400,000","400,300,000","497,500,000","593,400,000","690,900,000","603,600,000","623,700,000","650,900,000","557,500,000","528,200,000","576,900,000","655,500,000","681,500,000","613,300,000","685,700,000","744,300,000","753,100,000","709,100,000","769,300,000","808,100,000","694,000,000","545,400,000","623,000,000","569,300,000","472,600,000","392,000,000","415,800,000","398,200,000","448,800,000","530,500,000","744,500,000","738,300,000","716,000,000","652,200,000","648,100,000","709,900,000","686,800,000","610,900,000","631,500,000","560,400,000","512,200,000","442,100,000","431,700,000","435,400,000","425,600,000","357,900,000","365,200,000","337,800,000","311,000,000","248,800,000","275,500,000","274,800,000","260,400,000","239,300,000","254,600,000","265,200,000","291,200,000","274,600,000","310,500,000","333,600,000","317,700,000","325,300,000","345,000,000","347,100,000","356,500,000","341,200,000",,,,"534,700,000",,,,"518,000,000",,,,"525,300,000",,,
				GrossAccountsReceivable,,"473,800,000",,,,"350,100,000",,,,"558,700,000",,,,"533,800,000",,,,"551,200,000",,,,"459,400,000",,,,"404,800,000","502,200,000","598,200,000","695,700,000","608,400,000","628,500,000","655,800,000","562,600,000","533,500,000","582,100,000","661,300,000","686,800,000","618,800,000","691,300,000","749,900,000","758,400,000",,"776,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
