name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"2,187,000,000","2,171,000,000","1,535,000,000","1,534,000,000","1,489,000,000","1,248,000,000","1,220,000,000","1,160,000,000","1,220,000,000","1,415,000,000","1,409,000,000","1,431,000,000","1,538,000,000","1,511,000,000","1,540,000,000","1,573,000,000","1,672,000,000","1,707,000,000","1,618,000,000","1,693,000,000","1,717,000,000","1,776,000,000","1,981,000,000","2,042,000,000","2,066,000,000","2,138,000,000","2,200,000,000","2,322,000,000","2,353,000,000","2,556,000,000","2,679,000,000","2,853,000,000","3,082,000,000","3,815,000,000","4,096,000,000","4,286,000,000","4,403,000,000","4,618,000,000","5,053,000,000","4,678,000,000","5,102,000,000","5,334,000,000","5,882,000,000","6,239,000,000","6,929,000,000","6,791,000,000","7,178,000,000","7,691,000,000","7,483,000,000","7,106,000,000","7,929,000,000","9,179,000,000","11,913,000,000","13,032,000,000","12,864,000,000","13,659,000,000","12,931,000,000","13,074,000,000","13,701,000,000","14,320,000,000","14,060,000,000","14,251,000,000","14,452,000,000","14,921,000,000","14,378,000,000","15,582,000,000","14,135,000,000","14,737,000,000","15,110,000,000","14,720,000,000","14,433,000,000","14,818,000,000","14,037,000,000","14,076,000,000","13,315,000,000","13,369,000,000","13,466,000,000","13,717,000,000","13,320,000,000","13,362,000,000","13,910,000,000","14,268,000,000","14,330,000,000","14,212,000,000","14,318,000,000","14,859,000,000","14,502,000,000","14,370,000,000","15,241,000,000","14,822,000,000","14,505,000,000","14,733,000,000","14,079,000,000","14,013,000,000","13,464,000,000","13,145,000,000","13,584,000,000","13,818,000,000","13,628,000,000","14,438,000,000","14,038,000,000","14,183,000,000","13,868,000,000","14,477,000,000","14,413,000,000","14,177,000,000","13,693,000,000","14,968,000,000","19,083,000,000","18,434,000,000","19,701,000,000","20,325,000,000","20,429,000,000","21,005,000,000","23,565,000,000","23,138,000,000","25,116,000,000","25,070,000,000","24,523,000,000","24,170,000,000","24,790,000,000","24,200,000,000","24,040,000,000","24,125,000,000","23,838,000,000","23,319,000,000","23,023,000,000","23,652,000,000","23,687,000,000","23,357,000,000","22,964,000,000","14,451,000,000","12,902,000,000","12,142,000,000"
	CurrentAssets,"790,000,000","807,000,000","836,000,000","848,000,000","834,000,000","627,000,000","622,000,000","589,000,000","669,000,000","706,000,000","721,000,000","729,000,000","859,000,000","878,000,000","844,000,000","874,000,000","936,000,000","958,000,000","988,000,000","1,004,000,000","997,000,000","1,120,000,000","1,237,000,000","1,303,000,000","1,304,000,000","1,278,000,000","1,325,000,000","1,400,000,000","1,411,000,000","1,550,000,000","1,660,000,000","1,762,000,000","1,938,000,000","2,602,000,000","2,553,000,000","2,578,000,000","2,693,000,000","2,837,000,000","3,153,000,000","2,703,000,000","2,950,000,000","3,052,000,000","3,395,000,000","3,799,000,000","3,771,000,000","3,638,000,000","3,936,000,000","4,303,000,000","4,134,000,000","3,599,000,000","3,855,000,000","5,004,000,000","4,983,000,000","5,509,000,000","5,349,000,000","6,053,000,000","5,444,000,000","5,365,000,000","4,987,000,000","5,557,000,000","5,368,000,000","5,317,000,000","5,554,000,000","5,781,000,000","5,425,000,000","5,800,000,000","5,403,000,000","5,648,000,000","5,942,000,000","5,275,000,000","4,862,000,000","5,455,000,000","5,233,000,000","5,159,000,000","4,565,000,000","4,534,000,000","4,856,000,000","5,056,000,000","4,689,000,000","4,683,000,000","5,253,000,000","5,507,000,000","5,463,000,000","5,491,000,000","5,746,000,000","6,014,000,000","5,616,000,000","5,444,000,000","6,220,000,000","5,814,000,000","5,554,000,000","5,599,000,000","5,756,000,000","5,875,000,000","5,455,000,000","5,475,000,000","5,624,000,000","5,938,000,000","6,071,000,000","6,965,000,000","6,819,000,000","6,960,000,000","6,665,000,000","7,309,000,000","7,069,000,000","6,804,000,000","6,302,000,000","7,683,000,000","6,489,000,000","6,169,000,000","7,568,000,000","8,021,000,000","6,892,000,000","7,302,000,000","7,811,000,000","7,405,000,000","8,511,000,000","8,596,000,000","8,371,000,000","8,258,000,000","8,815,000,000","8,444,000,000","8,409,000,000","8,608,000,000","8,733,000,000","8,431,000,000","8,047,000,000","8,591,000,000","8,941,000,000","8,790,000,000","8,684,000,000","6,695,000,000","5,811,000,000","5,677,000,000"
		CashCashEquivalentsAndShortTermInvestments,"309,000,000","362,000,000","380,000,000","395,000,000","401,000,000","196,000,000","193,000,000","180,000,000","209,000,000","233,000,000","225,000,000","216,000,000","240,000,000","246,000,000","238,000,000","275,000,000","313,000,000","344,000,000","342,000,000","370,000,000","378,000,000","433,000,000","489,000,000","513,000,000","513,000,000","547,000,000","521,000,000","576,000,000","609,000,000","712,000,000","744,000,000","768,000,000","809,000,000","1,015,000,000","1,174,000,000","1,135,000,000","1,132,000,000","1,257,000,000","1,361,000,000","861,000,000","862,000,000","957,000,000","1,300,000,000","1,624,000,000","1,397,000,000","1,313,000,000","1,500,000,000","2,024,000,000","1,147,000,000","1,132,000,000","1,309,000,000","2,145,000,000","1,842,000,000","2,308,000,000","2,203,000,000","2,947,000,000","1,847,000,000","1,925,000,000","1,026,000,000","1,469,000,000","1,102,000,000","1,055,000,000","1,077,000,000","1,665,000,000","610,000,000","553,000,000","1,031,000,000","1,255,000,000","1,113,000,000","519,000,000","510,000,000","1,250,000,000","983,000,000","838,000,000","597,000,000","569,000,000","561,000,000","524,000,000","511,000,000","448,000,000","252,000,000","292,000,000","251,000,000","251,000,000","226,000,000","276,000,000","421,000,000","393,000,000","604,000,000","305,000,000","384,000,000","500,000,000","434,000,000","546,000,000","539,000,000","728,000,000","310,000,000","371,000,000","843,000,000","1,777,000,000","916,000,000","940,000,000","1,139,000,000","1,764,000,000","1,268,000,000","823,000,000","573,000,000","2,020,000,000","585,000,000","491,000,000","1,163,000,000","1,635,000,000","447,000,000","523,000,000","509,000,000","374,000,000","548,000,000","534,000,000","1,046,000,000","783,000,000","920,000,000","579,000,000","564,000,000","735,000,000","900,000,000","724,000,000","811,000,000","1,095,000,000","937,000,000","652,000,000","1,075,000,000","954,000,000","613,000,000","813,000,000"
			CashAndCashEquivalents,"309,000,000","362,000,000","380,000,000","395,000,000","401,000,000","196,000,000","193,000,000","180,000,000","209,000,000","233,000,000","225,000,000","216,000,000","240,000,000","246,000,000","238,000,000","275,000,000","313,000,000","344,000,000","342,000,000","370,000,000","378,000,000","433,000,000","489,000,000","513,000,000","513,000,000","547,000,000","521,000,000","576,000,000","609,000,000","712,000,000","744,000,000","768,000,000","809,000,000","1,015,000,000","1,174,000,000","1,135,000,000","1,132,000,000","1,257,000,000","1,361,000,000","861,000,000","862,000,000","957,000,000","1,300,000,000","1,624,000,000","1,397,000,000","1,313,000,000","1,500,000,000","2,024,000,000","1,147,000,000","1,132,000,000","1,309,000,000","2,145,000,000","1,842,000,000","2,308,000,000","2,203,000,000","2,947,000,000","1,847,000,000","1,925,000,000","1,026,000,000","1,469,000,000","1,102,000,000","1,055,000,000","1,077,000,000","1,665,000,000","610,000,000","553,000,000","1,031,000,000","1,255,000,000","1,113,000,000","519,000,000","510,000,000","1,250,000,000","983,000,000","838,000,000","597,000,000","569,000,000","561,000,000","524,000,000","511,000,000","448,000,000","252,000,000","292,000,000","231,000,000","246,000,000","217,000,000","258,000,000","394,000,000","373,000,000","580,000,000","292,000,000","338,000,000","457,000,000","381,000,000","416,000,000","489,000,000","728,000,000","310,000,000","371,000,000","843,000,000","1,777,000,000","916,000,000","940,000,000","1,139,000,000","1,764,000,000","1,268,000,000","823,000,000","573,000,000","2,020,000,000","585,000,000","491,000,000","1,163,000,000","1,635,000,000","447,000,000","523,000,000","509,000,000","374,000,000","548,000,000","534,000,000","1,046,000,000","783,000,000","920,000,000","579,000,000","564,000,000","735,000,000","900,000,000","724,000,000","811,000,000","1,095,000,000","937,000,000","652,000,000","1,075,000,000","954,000,000","613,000,000","813,000,000"
				CashFinancial,,"362,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000","5,000,000","9,000,000","18,000,000","27,000,000","20,000,000","24,000,000","13,000,000","46,000,000","43,000,000","53,000,000","130,000,000","50,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"182,000,000","175,000,000","167,000,000","173,000,000","165,000,000","177,000,000","153,000,000","140,000,000","183,000,000","208,000,000","195,000,000","204,000,000","201,000,000","232,000,000","244,000,000","242,000,000","256,000,000","282,000,000","299,000,000","298,000,000","288,000,000","299,000,000","303,000,000","318,000,000","319,000,000","365,000,000","376,000,000","375,000,000","359,000,000","414,000,000","417,000,000","464,000,000","486,000,000","547,000,000","701,000,000","790,000,000","813,000,000","824,000,000","968,000,000","1,103,000,000","1,052,000,000","1,110,000,000","1,066,000,000","1,259,000,000","1,314,000,000","1,375,000,000","1,465,000,000","1,395,000,000","1,334,000,000","1,333,000,000","1,289,000,000","1,716,000,000","1,833,000,000","1,892,000,000","1,760,000,000","1,939,000,000","2,130,000,000","2,021,000,000","1,801,000,000","2,669,000,000","2,541,000,000","2,580,000,000","2,482,000,000","2,760,000,000","2,867,000,000","2,976,000,000","2,281,000,000","2,544,000,000","2,500,000,000","2,605,000,000","2,259,000,000","2,389,000,000","2,340,000,000","2,462,000,000","2,073,000,000","2,234,000,000","2,301,000,000","2,551,000,000","2,202,000,000","2,337,000,000","2,724,000,000","2,818,000,000","2,549,000,000","2,653,000,000","2,718,000,000","2,988,000,000","2,431,000,000","2,537,000,000","2,787,000,000","2,945,000,000","2,497,000,000","2,527,000,000","2,519,000,000","2,644,000,000","2,221,000,000","2,271,000,000","2,703,000,000","2,884,000,000","2,583,000,000","2,738,000,000","3,171,000,000","3,275,000,000","2,838,000,000","3,145,000,000","3,076,000,000","3,265,000,000","2,855,000,000","3,064,000,000","3,148,000,000","3,178,000,000","3,359,000,000","3,463,000,000","3,462,000,000","3,740,000,000","3,773,000,000","3,984,000,000","4,444,000,000","4,543,000,000","3,975,000,000","4,348,000,000","4,294,000,000","4,305,000,000","4,003,000,000","4,333,000,000","4,201,000,000","4,378,000,000","3,780,000,000","4,245,000,000","4,242,000,000","4,281,000,000","4,071,000,000","3,086,000,000","2,563,000,000","2,346,000,000"
			AccountsReceivable,"182,000,000","175,000,000","167,000,000","173,000,000","165,000,000","177,000,000","153,000,000","140,000,000","183,000,000","208,000,000","195,000,000","204,000,000","201,000,000","232,000,000","244,000,000","242,000,000","256,000,000","282,000,000","263,000,000","259,000,000","251,000,000","266,000,000","265,000,000","268,000,000","268,000,000","318,000,000","320,000,000","326,000,000","311,000,000","361,000,000","344,000,000","381,000,000","396,000,000","458,000,000","585,000,000","684,000,000","699,000,000","824,000,000","800,000,000","996,000,000","943,000,000","987,000,000",,,,,,,,,,"1,716,000,000","1,438,000,000","1,627,000,000","1,472,000,000","1,939,000,000","2,130,000,000","1,650,000,000","1,463,000,000","2,669,000,000","2,541,000,000","2,580,000,000","2,482,000,000","2,760,000,000","2,867,000,000","2,976,000,000","2,281,000,000","2,544,000,000","2,500,000,000","2,254,000,000","1,895,000,000","2,389,000,000","2,340,000,000","2,462,000,000","2,073,000,000","2,234,000,000","2,301,000,000","2,551,000,000","2,202,000,000","2,337,000,000","2,724,000,000","2,818,000,000","2,549,000,000","2,653,000,000","2,718,000,000","2,988,000,000","2,431,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"189,000,000","182,000,000","175,000,000","182,000,000","174,000,000","187,000,000","164,000,000","152,000,000","195,000,000","216,000,000","203,000,000","212,000,000","209,000,000","241,000,000","253,000,000","251,000,000","265,000,000","291,000,000",,,,,,,"329,000,000",,,,,,,,,"483,000,000",,"684,000,000",,"879,000,000",,"996,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-7,000,000","-7,000,000","-8,000,000","-9,000,000","-9,000,000","-10,000,000","-11,000,000","-12,000,000","-12,000,000","-8,000,000","-8,000,000","-8,000,000","-8,000,000","-9,000,000","-9,000,000","-9,000,000","-9,000,000","-9,000,000",,,,,,,"-10,000,000",,,,,,,,,"-25,000,000",,,,"-55,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
