name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-209,776,000","-67,648,000","-52,744,000","-43,776,000","-45,608,000","-36,418,000","-41,703,000","-20,082,000","-26,563,000","-29,454,000"
	CashFlowFromContinuingOperatingActivities,"-209,776,000","-67,648,000","-52,744,000","-43,776,000","-45,608,000","-36,418,000","-41,703,000","-20,082,000","-26,563,000","-29,454,000"
		NetIncomeFromContinuingOperations,"-242,647,000","-68,294,000","-59,055,000","-62,059,000","-53,239,000","-50,981,000","-33,177,000","-39,040,000","-26,717,000","-53,208,000"
		OperatingGainsLosses,,,"0","1,710,000","1,747,000","424,000",,,,
			GainLossOnInvestmentSecurities,,,"0","1,710,000","1,747,000","424,000",,,,
		DepreciationAmortizationDepletion,"3,786,000","1,118,000","1,087,000","980,000","601,000","63,000","61,000","51,000","190,000","95,000"
			DepreciationAndAmortization,"3,786,000","1,118,000","1,087,000","980,000","601,000","63,000","61,000","51,000","190,000","95,000"
		UnrealizedGainLossOnInvestmentSecurities,,,,,,"0","-8,440,000","4,680,000","-8,420,000","15,710,000"
		StockBasedCompensation,"26,362,000","8,558,000","6,486,000","6,134,000","5,184,000","6,137,000","657,000","3,471,000","3,423,000","2,970,000"
		OtherNonCashItems,"-2,745,000","-3,623,000","-5,521,000","5,623,000","776,000","-184,000","-511,000","-538,000","2,986,000","508,000"
		ChangeInWorkingCapital,"2,011,000","-5,407,000","4,259,000","3,836,000","-677,000","8,123,000","-33,000","11,294,000","1,975,000","4,471,000"
			ChangeInPrepaidAssets,"-3,886,000","1,811,000","-6,943,000","-598,000","1,844,000","426,000","-4,499,000","852,000","2,785,000","940,000"
			ChangeInPayablesAndAccruedExpense,"3,687,000","-7,112,000","11,270,000","1,870,000","-2,341,000","5,151,000","2,827,000","5,972,000","-1,849,000","5,157,000"
				ChangeInPayable,"1,603,000","-2,499,000","5,404,000","389,000","-1,691,000","3,176,000","836,000","-2,719,000","-1,506,000","4,806,000"
					ChangeInAccountPayable,"1,603,000","-2,499,000","5,404,000","389,000","-1,691,000","3,176,000","836,000","-2,719,000","-1,506,000","4,806,000"
				ChangeInAccruedExpense,"2,084,000","-4,613,000","5,866,000","1,481,000","-650,000","1,975,000","1,991,000","8,691,000","-343,000","351,000"
			ChangeInOtherCurrentAssets,"-828,000","-106,000","-68,000","92,000","-746,000","-11,000","-355,000","-115,000","1,039,000","-1,626,000"
			ChangeInOtherCurrentLiabilities,"3,038,000","0","0","2,472,000","566,000","2,557,000","1,994,000","4,585,000","0","0"
InvestingCashFlow,"-469,543,000","-38,542,000","-426,230,000","-1,188,000","-3,583,000","-4,660,000","-7,551,000","-7,299,000","-1,486,000","-2,556,000"
	CashFlowFromContinuingInvestingActivities,"-469,543,000","-38,542,000","-426,230,000","-1,188,000","-3,583,000","-4,660,000","-7,551,000","-7,299,000","-1,486,000","-2,556,000"
		NetPPEPurchaseAndSale,"-8,040,000","-2,197,000","-1,072,000","-1,188,000","-3,583,000","-4,660,000","-7,551,000","-7,299,000","-1,486,000","-2,556,000"
			PurchaseOfPPE,"-8,040,000","-2,197,000","-1,072,000","-1,188,000","-3,583,000","-4,660,000","-7,551,000","-7,299,000","-1,486,000","-2,556,000"
		NetInvestmentPurchaseAndSale,"-461,503,000","-36,345,000",,,,,,,,
			PurchaseOfInvestment,"-485,400,000","-60,242,000",,,,,,,,
			SaleOfInvestment,,"23,897,000",,,,,,,,
FinancingCashFlow,"425,463,000","2,603,000","2,316,000","387,580,000","32,964,000","742,000","420,069,000","22,290,000","-1,524,000","0"
	CashFlowFromContinuingFinancingActivities,"425,463,000","2,603,000","2,316,000","387,580,000","32,964,000","742,000","420,069,000","22,290,000","-1,524,000","0"
		NetCommonStockIssuance,,,"0",,,,"0",,,
			CommonStockIssuance,,,"0",,,,"0",,,
		ProceedsFromStockOptionExercised,"66,568,000","2,854,000","2,671,000","59,214,000","1,829,000","742,000",,"25,000,000","0","0"
		NetOtherFinancingCharges,,"-251,000","-355,000","115,000",,,"445,069,000","-2,710,000",,
EndCashPosition,"93,631,000","93,631,000","197,218,000","673,876,000","331,260,000","347,487,000","387,823,000","17,008,000","22,099,000","51,672,000"
	ChangesInCash,"-253,856,000","-103,587,000","-476,658,000","342,616,000","-16,227,000","-40,336,000","370,815,000","-5,091,000","-29,573,000","-32,010,000"
	BeginningCashPosition,"347,487,000","197,218,000","673,876,000","331,260,000","347,487,000","387,823,000","17,008,000","22,099,000","51,672,000","83,682,000"
CapitalExpenditure,"-8,040,000","-2,197,000","-1,072,000","-1,188,000","-3,583,000","-4,660,000","-7,551,000","-7,299,000","-1,486,000","-2,556,000"
IssuanceOfCapitalStock,,,"0",,,,"0",,,
FreeCashFlow,"-217,816,000","-69,845,000","-53,816,000","-44,964,000","-49,191,000","-41,078,000","-49,254,000","-27,381,000","-28,049,000","-32,010,000"
