name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"655,765,000"
	OperatingRevenue,"655,765,000"
CostOfRevenue,"687,264,000"
GrossProfit,"-31,499,000"
OperatingExpense,"12,357,000"
	SellingGeneralAndAdministration,"12,357,000"
		GeneralAndAdministrativeExpense,"12,357,000"
			OtherGandA,"12,357,000"
OperatingIncome,"-43,856,000"
NetNonOperatingInterestIncomeExpense,"-29,116,000"
OtherIncomeExpense,"-6,825,000"
	SpecialIncomeCharges,"-4,534,000"
		RestructuringAndMergernAcquisition,"3,894,000"
	OtherNonOperatingIncomeExpenses,"-2,291,000"
PretaxIncome,"-79,797,000"
TaxProvision,"-1,325,000"
NetIncomeCommonStockholders,"-88,369,000"
	NetIncome,"-80,596,000"
		NetIncomeIncludingNoncontrollingInterests,"-77,987,000"
			NetIncomeContinuousOperations,"-78,472,000"
			NetIncomeDiscontinuousOperations,"485,000"
		MinorityInterests,"-2,609,000"
	PreferredStockDividends,"7,773,000"
DilutedNIAvailtoComStockholders,"-78,851,000"
TotalExpenses,"699,621,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-80,596,000"
NormalizedIncome,"-76,622,285.412"
NetInterestIncome,"-29,116,000"
EBIT,"-51,876,000"
EBITDA,"1,976,000"
ReconciledCostOfRevenue,"687,264,000"
ReconciledDepreciation,"53,852,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-81,081,000"
TotalUnusualItemsExcludingGoodwill,"-4,534,000"
TotalUnusualItems,"-4,534,000"
NormalizedEBITDA,"6,510,000"
TaxRateForCalcs,"0.017"
TaxEffectOfUnusualItems,"-75,285.412"
