name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"74,720,000,000","74,745,000,000","73,023,000,000","71,162,000,000","70,505,000,000","69,372,000,000","68,556,000,000","67,051,000,000","66,026,000,000","64,382,000,000","64,212,000,000","59,521,000,000","58,793,000,000","56,715,000,000","53,563,000,000","52,820,000,000","51,943,000,000","52,580,000,000","53,592,000,000","52,753,000,000","51,740,000,000","51,319,000,000","51,557,000,000","51,197,000,000","50,459,000,000","50,310,000,000","51,270,000,000","51,239,000,000","50,578,000,000","50,186,000,000","49,475,000,000","48,864,000,000","47,388,000,000","46,646,000,000","46,698,000,000","45,027,000,000","45,155,000,000","44,394,000,000","50,545,000,000","49,388,000,000","49,384,000,000","48,039,000,000","47,672,000,000","47,075,000,000","46,161,000,000","45,530,000,000","45,566,000,000","43,055,000,000","42,357,000,000","41,444,000,000","42,772,000,000","41,881,000,000","44,429,000,000","44,615,000,000","41,666,000,000","39,005,000,000","37,951,000,000","37,562,000,000","37,820,000,000","36,983,000,000","36,639,000,000","36,261,000,000","36,291,000,000","35,151,000,000","34,651,000,000","34,791,000,000","35,508,000,000","33,537,000,000","33,463,000,000","33,269,000,000","33,738,000,000","36,233,000,000","35,818,000,000","34,962,000,000","35,622,000,000","35,192,000,000","35,184,000,000","33,284,000,000","33,873,000,000","34,298,000,000","33,717,000,000","36,774,000,000","37,062,000,000","37,398,000,000","36,264,000,000","35,100,000,000","37,918,628,000","36,928,537,000","36,461,641,000","36,229,000,000","32,142,800,000","27,960,200,000","26,767,600,000","24,698,000,000","25,015,000,000","24,584,600,000","24,894,300,000","25,101,000,000","24,409,800,000","24,452,400,000","23,946,400,000","24,559,000,000","24,873,800,000","23,980,100,000","24,294,600,000","23,946,000,000","23,275,900,000","22,635,600,000","22,140,100,000","22,390,000,000","22,508,200,000","21,509,600,000","21,182,300,000"
	CurrentAssets,"5,273,000,000","5,491,000,000","6,028,000,000","4,921,000,000","5,328,000,000","5,061,000,000","5,855,000,000","4,796,000,000","4,911,000,000","3,560,000,000","4,662,000,000","3,936,000,000","3,999,000,000","3,359,000,000","3,383,000,000","3,257,000,000","2,992,000,000","3,729,000,000","2,758,000,000","2,546,000,000","2,046,000,000","2,123,000,000","2,605,000,000","2,659,000,000","2,427,000,000","2,654,000,000","3,792,000,000","3,906,000,000","3,780,000,000","4,019,000,000","4,498,000,000","4,551,000,000","3,520,000,000","3,312,000,000","3,603,000,000","3,022,000,000","2,670,000,000","2,672,000,000","4,494,000,000","4,438,000,000","4,715,000,000","4,484,000,000","4,751,000,000","4,337,000,000","4,336,000,000","4,422,000,000","5,041,000,000","3,857,000,000","4,267,000,000","4,430,000,000","5,768,000,000","5,923,000,000","6,775,000,000","7,353,000,000","7,083,000,000","4,681,000,000","4,418,000,000","4,265,000,000","5,163,000,000","4,991,000,000","5,277,000,000","5,482,000,000","6,363,000,000","5,625,000,000","5,435,000,000","5,959,000,000","7,395,000,000","5,548,000,000","5,518,000,000","5,449,000,000","5,136,000,000","5,822,000,000","5,317,000,000","5,049,000,000","5,907,000,000","5,131,000,000","5,106,000,000","5,458,000,000","5,395,000,000","4,755,000,000","5,101,000,000","7,500,000,000","8,556,000,000","7,355,000,000","6,539,000,000","5,666,000,000","4,407,351,000","3,544,402,000","2,971,507,000","2,670,000,000","3,636,300,000","3,770,700,000","3,266,600,000","3,129,000,000","3,661,700,000","3,404,600,000","3,016,800,000","3,597,000,000","2,565,900,000","2,433,200,000","2,125,900,000","2,572,000,000","3,123,000,000","2,161,400,000","2,411,700,000","2,431,000,000","2,675,100,000","2,175,700,000","1,735,000,000","2,134,000,000","2,307,800,000","1,969,900,000","1,713,400,000"
		CashCashEquivalentsAndShortTermInvestments,"231,000,000","390,000,000","524,000,000","84,000,000","389,000,000","87,000,000","92,000,000","524,000,000","1,337,000,000","68,000,000","547,000,000","257,000,000","328,000,000","144,000,000","71,000,000","99,000,000","105,000,000","1,091,000,000","117,000,000","98,000,000","150,000,000","96,000,000","84,000,000","111,000,000","137,000,000","161,000,000","134,000,000","139,000,000","115,000,000","132,000,000","142,000,000","190,000,000","149,000,000","146,000,000","610,000,000","148,000,000","115,000,000","170,000,000","1,080,000,000","1,175,000,000","1,483,000,000","1,469,000,000","1,384,000,000","945,000,000","1,298,000,000","1,389,000,000","2,013,000,000","1,099,000,000","1,752,000,000","1,683,000,000","2,416,000,000","3,083,000,000","3,896,000,000","3,916,000,000","3,464,000,000","1,070,000,000","1,545,000,000","1,444,000,000","1,518,000,000","1,271,000,000","1,701,000,000","1,795,000,000","2,268,000,000","1,858,000,000","1,897,000,000","1,893,000,000","2,575,000,000","2,289,000,000","2,363,000,000","2,688,000,000","2,434,000,000","2,605,000,000","2,749,000,000","2,198,000,000","3,246,000,000","2,432,000,000","2,333,000,000","2,474,000,000","2,548,000,000","1,593,000,000","1,823,000,000","3,991,000,000","4,094,000,000","3,229,000,000","2,934,000,000","1,973,000,000","1,076,098,000","864,163,000","917,474,000","508,000,000","1,218,600,000","937,900,000","610,600,000","584,000,000","1,196,000,000","1,655,900,000","1,360,600,000","1,907,000,000","585,000,000","895,700,000","733,400,000","897,000,000","1,051,600,000","772,800,000","722,700,000","507,000,000","544,500,000","593,900,000","284,700,000","534,000,000","377,300,000","540,800,000","431,600,000"
			CashAndCashEquivalents,"231,000,000","390,000,000","524,000,000","84,000,000","389,000,000","87,000,000","92,000,000","524,000,000","1,337,000,000","68,000,000","547,000,000","257,000,000","328,000,000","144,000,000","71,000,000","99,000,000","105,000,000","1,091,000,000","117,000,000","98,000,000","150,000,000","96,000,000","84,000,000","111,000,000","137,000,000","161,000,000","134,000,000","139,000,000","115,000,000","132,000,000","142,000,000","190,000,000","149,000,000","146,000,000","610,000,000","148,000,000","115,000,000","170,000,000","1,080,000,000","1,175,000,000","1,483,000,000","1,469,000,000","1,384,000,000","945,000,000","1,298,000,000","1,389,000,000","2,009,000,000","868,000,000","1,418,000,000","1,673,000,000","2,411,000,000","2,701,000,000","3,543,000,000","3,916,000,000","3,464,000,000","1,070,000,000","1,545,000,000","1,444,000,000","1,518,000,000","1,271,000,000","1,701,000,000","1,795,000,000","2,268,000,000","1,858,000,000","1,897,000,000","1,893,000,000","2,575,000,000","2,289,000,000","2,363,000,000","2,688,000,000","2,434,000,000","2,605,000,000","2,749,000,000","2,198,000,000","3,246,000,000","2,432,000,000","2,333,000,000","2,474,000,000","2,548,000,000","1,593,000,000","1,823,000,000","3,991,000,000","4,094,000,000","3,229,000,000","2,934,000,000","1,973,000,000","1,076,098,000","864,163,000","917,474,000","508,000,000","1,218,600,000","937,900,000","610,600,000","584,000,000","1,196,000,000","1,655,900,000","1,360,600,000","1,907,000,000","585,000,000","895,700,000","733,400,000","897,000,000","1,051,600,000","772,800,000","722,700,000","507,000,000","544,500,000","593,900,000","284,700,000","534,000,000","377,300,000","540,800,000","431,600,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","4,000,000","231,000,000","334,000,000","10,000,000","5,000,000","382,000,000","353,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"2,055,000,000","2,192,000,000","2,734,000,000","2,177,000,000","2,369,000,000","2,427,000,000","3,022,000,000","1,673,000,000","1,335,000,000","1,394,000,000","1,865,000,000","1,484,000,000","1,367,000,000","1,403,000,000","1,716,000,000","1,552,000,000","1,271,000,000","1,153,000,000","1,457,000,000","1,232,000,000","954,000,000","1,084,000,000","1,569,000,000","1,483,000,000","1,161,000,000","1,336,000,000","2,236,000,000","1,621,000,000","1,388,000,000","1,422,000,000","2,216,000,000","1,904,000,000","1,301,000,000","1,434,000,000","1,972,000,000","1,556,000,000","1,200,000,000","1,312,000,000","1,954,000,000","1,590,000,000","1,261,000,000","1,427,000,000","1,927,000,000","1,637,000,000","1,192,000,000","1,373,000,000","1,687,000,000","1,422,000,000","1,203,000,000","1,364,000,000","1,741,000,000","1,451,000,000","1,256,000,000","1,334,000,000","1,857,000,000","1,704,000,000","1,380,000,000","1,403,000,000","1,788,000,000","1,530,000,000","1,240,000,000","1,317,000,000","1,813,000,000","1,594,000,000","1,163,000,000","1,511,000,000","1,694,000,000","1,450,000,000","1,150,000,000","1,166,000,000","1,782,000,000","1,776,000,000","1,524,000,000","1,608,000,000","1,817,000,000","1,817,000,000","1,528,000,000","1,548,000,000","2,011,000,000","1,816,000,000","1,552,000,000","1,710,000,000","2,235,000,000","1,903,000,000","1,463,000,000","1,476,000,000","1,804,768,000","1,561,366,000","1,336,599,000","1,378,000,000","1,604,100,000","1,353,100,000","1,282,500,000","1,316,000,000","1,407,200,000","1,163,400,000","898,700,000","1,077,000,000","1,322,200,000","1,098,400,000","945,900,000","1,095,000,000","1,232,300,000","753,800,000","963,500,000","1,055,000,000","1,245,000,000","947,500,000","873,000,000","975,000,000","1,239,900,000","948,000,000","809,700,000"
			AccountsReceivable,"1,312,000,000","1,398,000,000","1,612,000,000","1,314,000,000","1,093,000,000","1,130,000,000","1,399,000,000","936,000,000","795,000,000","788,000,000","1,099,000,000","795,000,000","716,000,000","730,000,000","1,044,000,000","822,000,000","628,000,000","717,000,000","1,105,000,000","833,000,000","688,000,000","714,000,000","999,000,000","801,000,000","649,000,000","771,000,000","1,211,000,000","768,000,000","752,000,000","790,000,000","1,218,000,000","1,034,000,000","725,000,000","838,000,000","1,174,000,000","815,000,000","797,000,000","762,000,000","1,167,000,000","864,000,000","753,000,000","983,000,000","1,315,000,000","1,105,000,000","782,000,000","1,016,000,000","1,075,000,000","880,000,000","843,000,000","1,070,000,000","1,158,000,000","946,000,000","921,000,000","1,006,000,000","1,339,000,000","1,176,000,000","1,038,000,000","1,033,000,000","1,282,000,000","1,050,000,000","944,000,000","1,014,000,000","1,387,000,000","1,104,000,000","889,000,000","1,220,000,000","1,265,000,000","931,000,000","851,000,000","846,000,000","1,272,000,000","1,221,000,000","1,128,000,000","1,200,000,000","1,270,000,000","1,223,000,000","1,114,000,000","1,111,000,000","1,429,000,000","1,263,000,000","1,141,000,000","1,259,000,000","1,667,000,000","1,426,000,000","1,070,000,000","1,099,000,000","1,804,768,000","1,561,366,000","1,336,599,000","1,378,000,000","1,604,100,000","1,353,100,000","1,282,500,000","1,316,000,000","1,407,200,000","1,163,400,000","898,700,000","1,077,000,000","1,322,200,000","1,098,400,000","945,900,000","1,095,000,000","1,232,300,000","753,800,000","963,500,000","1,055,000,000","1,245,000,000","947,500,000","873,000,000","975,000,000","1,239,900,000","948,000,000","809,700,000"
				GrossAccountsReceivable,"1,567,000,000","1,591,000,000","1,857,000,000","1,584,000,000","1,319,000,000","1,318,000,000","1,541,000,000","1,027,000,000","855,000,000","838,000,000","1,150,000,000","844,000,000","765,000,000","782,000,000","1,100,000,000","875,000,000","681,000,000","771,000,000","1,160,000,000","891,000,000","743,000,000","776,000,000","1,057,000,000","857,000,000","708,000,000","833,000,000","1,277,000,000","836,000,000","819,000,000","858,000,000","1,288,000,000","1,101,000,000","792,000,000","904,000,000","1,241,000,000","881,000,000","864,000,000","837,000,000","1,242,000,000","938,000,000","829,000,000",,,,"869,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-255,000,000","-193,000,000","-245,000,000","-270,000,000","-226,000,000","-188,000,000","-142,000,000","-91,000,000","-60,000,000","-50,000,000","-51,000,000","-49,000,000","-49,000,000","-52,000,000","-56,000,000","-53,000,000","-53,000,000","-54,000,000","-55,000,000","-58,000,000","-55,000,000","-62,000,000","-58,000,000","-56,000,000","-59,000,000","-62,000,000","-66,000,000","-68,000,000","-67,000,000","-68,000,000","-70,000,000","-67,000,000","-67,000,000","-66,000,000","-67,000,000","-66,000,000","-67,000,000","-75,000,000","-75,000,000","-74,000,000","-76,000,000",,,,"-87,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,"0","0","0","68,000,000","72,000,000","108,000,000","131,000,000","118,000,000","127,000,000","127,000,000","192,000,000","191,000,000","167,000,000","132,000,000","132,000,000","224,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
