name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
TotalRevenue,"4,226,900,000","1,174,700,000","1,070,100,000","980,000,000","1,002,100,000","900,800,000","876,600,000","806,300,000","644,600,000","1,077,300,000","1,959,300,000","1,919,900,000","2,016,100,000","1,967,800,000","1,835,300,000","1,813,700,000","1,836,900,000","1,736,100,000","1,714,600,000","1,748,200,000","1,826,100,000","1,694,100,000","1,570,000,000","1,711,400,000","1,829,900,000","1,681,600,000","1,609,400,000","1,593,600,000","1,698,700,000","1,742,200,000","1,574,400,000","1,693,000,000","1,803,300,000","1,728,500,000","1,494,400,000","1,503,700,000","1,520,700,000","1,442,200,000","1,425,600,000","1,365,300,000","1,341,000,000","1,265,800,000","1,218,900,000","1,129,700,000","1,465,600,000","1,049,600,000","1,071,100,000","1,002,000,000","1,056,000,000","1,043,300,000","1,077,700,000","1,053,800,000","1,059,600,000","887,400,000","646,100,000","1,027,200,000","1,062,100,000","1,036,400,000","980,400,000","967,500,000","958,800,000","954,100,000","851,800,000","785,300,000","763,100,000","670,800,000","557,400,000","216,733,000","216,733,000","216,733,000"
	OperatingRevenue,"4,226,900,000","1,174,700,000","1,070,100,000","980,000,000","1,002,100,000","900,800,000","876,600,000","806,300,000","644,600,000","1,077,300,000","1,959,300,000","1,919,900,000","2,016,100,000","1,967,800,000","1,835,300,000","1,813,700,000","1,836,900,000","1,736,100,000","1,714,600,000","1,748,200,000","1,826,100,000","1,694,100,000","1,570,000,000","1,711,400,000","1,829,900,000","1,681,600,000","1,609,400,000","1,593,600,000","1,698,700,000","1,742,200,000","1,574,400,000","1,693,000,000","1,803,300,000","1,728,500,000","1,494,400,000","1,503,700,000","1,520,700,000","1,442,200,000","1,425,600,000","1,365,300,000","1,341,000,000","1,265,800,000","1,218,900,000","1,129,700,000","1,465,600,000","1,049,600,000","1,071,100,000","1,002,000,000","1,056,000,000","1,043,300,000","1,077,700,000","1,053,800,000","1,059,600,000","887,400,000","646,100,000","1,027,200,000","1,062,100,000","1,036,400,000","980,400,000","967,500,000","958,800,000","954,100,000","851,800,000","785,300,000","763,100,000","670,800,000","557,400,000","216,733,000","216,733,000","216,733,000"
CostOfRevenue,"4,251,900,000","1,139,900,000","1,061,400,000","1,036,200,000","1,014,400,000","958,800,000","904,500,000","903,400,000","925,100,000","1,112,500,000","1,757,300,000","1,647,600,000","1,723,200,000","1,658,300,000","1,534,600,000","1,543,100,000","1,547,200,000","1,511,000,000","1,424,200,000","1,478,500,000","1,847,000,000","1,412,800,000","1,333,200,000","1,439,400,000","1,672,000,000","1,359,000,000","1,335,100,000","1,341,000,000","1,407,900,000","1,448,300,000","1,299,800,000","1,418,000,000","1,525,900,000","1,467,300,000","1,743,800,000","1,388,400,000","1,690,200,000","1,237,100,000","1,250,700,000","1,746,700,000","1,156,800,000","1,091,100,000","1,066,500,000","963,000,000","1,354,600,000","928,000,000","918,700,000","868,500,000","919,600,000","901,100,000","944,200,000","878,300,000","1,021,600,000","737,300,000","567,100,000","864,300,000","874,500,000","857,300,000","809,000,000","804,700,000","788,700,000","794,800,000","1,007,600,000","642,233,000","624,500,000","533,000,000",,,,
GrossProfit,"-25,000,000","34,800,000","8,700,000","-56,200,000","-12,300,000","-58,000,000","-27,900,000","-97,100,000","-280,500,000","-35,200,000","202,000,000","272,300,000","292,900,000","309,500,000","300,700,000","270,600,000","289,700,000","225,100,000","290,400,000","269,700,000","-20,900,000","281,300,000","236,800,000","272,000,000","157,900,000","322,600,000","274,300,000","252,600,000","290,800,000","293,900,000","274,600,000","275,000,000","277,400,000","261,200,000","-249,400,000","115,300,000","-169,500,000","205,100,000","174,900,000","-381,400,000","184,200,000","174,700,000","152,400,000","166,700,000","111,000,000","121,600,000","152,400,000","133,500,000","136,400,000","142,200,000","133,500,000","175,500,000","38,000,000","150,100,000","79,000,000","162,900,000","187,600,000","179,100,000","171,400,000","162,800,000","170,100,000","159,300,000","-155,800,000","143,067,000","138,600,000","137,800,000",,,,
OperatingExpense,"344,200,000","76,800,000","87,600,000","99,600,000","80,200,000","68,100,000","68,900,000","60,300,000","57,300,000","89,700,000","106,300,000","66,200,000","66,900,000","76,500,000","67,100,000","48,100,000","72,100,000","65,600,000","63,500,000","58,300,000","52,800,000","56,900,000","63,800,000","57,600,000","74,600,000","56,100,000","68,500,000","61,000,000","60,500,000","58,600,000","76,400,000","58,700,000","61,200,000","66,800,000","60,700,000","60,300,000","62,700,000","51,800,000","223,100,000","-170,900,000","101,700,000","52,400,000","50,000,000","46,200,000","47,400,000","52,000,000","56,500,000","51,100,000","50,700,000","49,200,000","48,600,000","44,500,000","48,400,000","52,300,000","50,800,000","51,700,000","51,500,000","48,900,000","64,700,000","56,200,000","-686,600,000","55,500,000","-3,235,700,000","81,700,000","85,300,000","77,700,000",,,,
	SellingGeneralAndAdministration,"286,800,000","64,500,000","68,600,000","86,800,000","66,900,000","57,600,000","58,200,000","52,800,000","49,000,000","77,400,000","87,800,000","53,600,000","56,400,000","63,600,000","55,900,000","37,300,000","61,000,000","56,200,000","53,500,000","48,800,000","46,100,000","51,900,000","55,900,000","52,200,000","70,200,000","50,000,000","60,900,000","54,500,000","53,800,000","51,600,000","68,900,000","50,000,000","54,400,000","60,500,000","49,600,000","52,800,000","54,100,000","44,300,000","46,300,000","40,600,000","94,800,000","45,000,000","41,400,000","38,400,000","41,100,000","39,000,000","40,100,000","38,500,000","38,100,000","39,300,000","33,500,000","30,500,000","34,700,000","38,400,000","35,500,000","39,000,000","40,900,000","39,100,000","49,800,000","42,900,000","54,300,000","45,100,000","65,000,000","53,333,000","50,050,000","35,300,000",,,,
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RentAndLandingFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"57,400,000","12,300,000","19,000,000","12,800,000","13,300,000","8,200,000","10,700,000","7,500,000","8,300,000","12,300,000","18,500,000","12,600,000","10,500,000","12,900,000","11,200,000","10,800,000","11,100,000","9,400,000","10,000,000","9,500,000","6,700,000","5,000,000","7,900,000","5,400,000","4,400,000","6,100,000","7,600,000","6,500,000","6,700,000","7,000,000","7,500,000","8,700,000","6,800,000","6,300,000","11,100,000","7,500,000","8,600,000","7,500,000","12,500,000","7,300,000","6,900,000","7,400,000","8,600,000","7,800,000","6,300,000","13,000,000","16,400,000","12,600,000","12,600,000","9,900,000","15,100,000","14,000,000","13,700,000","13,900,000","15,300,000","12,700,000","10,600,000","9,800,000","14,900,000","13,300,000","13,700,000","10,400,000","19,600,000","28,367,000","35,250,000","42,400,000",,,,
