name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-96,246,000","-33,507,000","-28,043,000","-21,355,000","-13,341,000","-15,141,000","-14,975,000","-6,324,000","-7,144,000","-6,822,000"
	CashFlowFromContinuingOperatingActivities,"-96,246,000","-33,507,000","-28,043,000","-21,355,000","-13,341,000","-15,141,000","-14,975,000","-6,324,000","-7,144,000","-6,822,000"
		NetIncomeFromContinuingOperations,"-137,217,000","-30,166,000","-31,337,000","-22,749,000","-52,965,000","-13,263,000","-23,531,000","-8,990,000","-7,580,000","-5,603,000"
		DepreciationAmortizationDepletion,"1,755,000","514,000","472,000","412,000","357,000","294,000","253,000","624,000","286,000","165,000"
			DepreciationAndAmortization,"1,755,000","514,000","472,000","412,000","357,000","294,000","253,000","624,000","286,000","165,000"
				Depreciation,,,,"412,000","357,000","294,000","253,000","624,000","286,000","165,000"
		AmortizationOfSecurities,"2,030,000","730,000","740,000","412,000","148,000","208,000","179,000","135,000","60,000","6,000"
		StockBasedCompensation,"10,605,000","4,203,000","2,758,000","2,293,000","1,351,000","670,000","442,000","213,000","100,000","95,000"
		OtherNonCashItems,"34,413,000","-1,178,000","-642,000","645,000","36,006,000","-778,000","5,929,000","55,000","944,000","-1,689,000"
		ChangeInWorkingCapital,"-7,832,000","-7,610,000","-34,000","-2,368,000","1,762,000","-2,272,000","1,753,000","1,639,000","-954,000","204,000"
			ChangeInPrepaidAssets,"-5,251,000","1,149,000","-1,861,000","-5,508,000","969,000","-1,128,000","-514,000","-477,000","-447,000","-144,000"
			ChangeInPayablesAndAccruedExpense,"5,689,000","-8,236,000","8,598,000","4,509,000","818,000","-1,119,000","2,291,000","2,012,000","-484,000","354,000"
				ChangeInPayable,"-204,000","-5,105,000","3,485,000","2,061,000","-645,000","1,928,000","-2,198,000","1,344,000","-940,000","-104,000"
					ChangeInAccountPayable,"-204,000","-5,105,000","3,485,000","2,061,000","-645,000","1,928,000","-2,198,000","1,344,000","-940,000","-104,000"
				ChangeInAccruedExpense,"5,893,000","-3,131,000","5,113,000","2,448,000","1,463,000","-3,047,000","4,489,000","668,000","456,000","458,000"
			ChangeInOtherCurrentLiabilities,"-8,270,000","-523,000","-6,771,000",,,,,,,
			ChangeInOtherWorkingCapital,,,,,"-25,000","-25,000","-24,000","104,000","-23,000","-6,000"
InvestingCashFlow,"-190,720,000","60,092,000","-56,985,000","-212,316,000","18,489,000","11,714,000","11,887,000","-2,718,000","-68,935,000","8,639,000"
	CashFlowFromContinuingInvestingActivities,"-190,720,000","60,092,000","-56,985,000","-212,316,000","18,489,000","11,714,000","11,887,000","-2,718,000","-68,935,000","8,639,000"
		NetPPEPurchaseAndSale,"-6,197,000","-2,908,000","-981,000","-1,002,000","-1,306,000","-1,070,000","-953,000","-1,022,000","-396,000","-1,053,000"
			PurchaseOfPPE,"-6,197,000","-2,908,000","-981,000","-1,002,000","-1,306,000","-1,070,000","-953,000","-1,022,000","-396,000","-1,053,000"
		NetInvestmentPurchaseAndSale,"-184,523,000","63,000,000","-56,004,000","-211,314,000","19,795,000","12,784,000","12,840,000","-1,696,000","-68,539,000","9,692,000"
			PurchaseOfInvestment,"-360,318,000","0","-137,004,000","-223,314,000","0","-11,176,000","-10,160,000","-15,196,000","-73,128,000","0"
			SaleOfInvestment,"175,795,000","63,000,000","81,000,000","12,000,000","19,795,000","23,960,000","23,000,000","13,500,000","4,589,000","9,692,000"
FinancingCashFlow,"283,763,000","505,000","1,224,000","-867,000","282,901,000","93,831,000","8,000","0","62,888,000","29,731,000"
	CashFlowFromContinuingFinancingActivities,"283,763,000","505,000","1,224,000","-867,000","282,901,000","93,831,000","8,000","0","62,888,000","29,731,000"
		NetCommonStockIssuance,,,"0","0",,,,"0",,
			CommonStockIssuance,,,"0","0",,,,"0",,
		NetPreferredStockIssuance,"0","0","0","0","0","93,759,000","0","0","62,888,000","29,728,000"
			PreferredStockIssuance,"0","0","0","0","0","93,759,000","0","0","62,888,000","29,728,000"
		ProceedsFromStockOptionExercised,"2,179,000","505,000","1,222,000","0","452,000","72,000","8,000","0","0","3,000"
		NetOtherFinancingCharges,,,"2,000","-867,000",,,,,,
EndCashPosition,"96,657,000","96,657,000","69,567,000","153,371,000","387,909,000","99,860,000","9,456,000","12,536,000","21,578,000","34,769,000"
	ChangesInCash,"-3,203,000","27,090,000","-83,804,000","-234,538,000","288,049,000","90,404,000","-3,080,000","-9,042,000","-13,191,000","31,548,000"
	BeginningCashPosition,"99,860,000","69,567,000","153,371,000","387,909,000","99,860,000","9,456,000","12,536,000","21,578,000","34,769,000","3,221,000"
CapitalExpenditure,"-6,197,000","-2,908,000","-981,000","-1,002,000","-1,306,000","-1,070,000","-953,000","-1,022,000","-396,000","-1,053,000"
IssuanceOfCapitalStock,"285,214,000","0","0","0","285,214,000","93,759,000","0","0","62,888,000","29,728,000"
FreeCashFlow,"-102,443,000","-36,415,000","-29,024,000","-22,357,000","-14,647,000","-16,211,000","-15,928,000","-7,346,000","-7,540,000","-7,875,000"
