name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"324,609,000","325,754,000","342,382,000","48,017,000","63,861,000"
	CurrentAssets,"306,996,000","323,911,000","340,788,000","45,066,000","62,051,000"
		CashCashEquivalentsAndShortTermInvestments,"303,231,000","319,321,000","335,662,000","42,463,000","59,687,000"
			CashAndCashEquivalents,"53,668,000","115,826,000","311,610,000","15,506,000","59,687,000"
			OtherShortTermInvestments,"249,563,000","203,495,000","24,052,000","26,957,000","0"
		Receivables,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000"
			OtherReceivables,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000"
		PrepaidAssets,"1,615,000","2,440,000","2,976,000","454,000","364,000"
		RestrictedCash,"150,000","150,000","150,000","149,000",
	TotalNonCurrentAssets,"17,613,000","1,843,000","1,594,000","2,951,000","1,810,000"
		NetPPE,"17,415,000","1,645,000","1,396,000","1,455,000","1,656,000"
			GrossPPE,"17,415,000","4,872,000",,,"4,223,000"
				Properties,,"0",,,"0"
				MachineryFurnitureEquipment,,"4,411,000",,,"4,024,000"
				OtherProperties,"17,415,000",,,,
				ConstructionInProgress,,"358,000",,,
				Leases,,"103,000",,,"199,000"
			AccumulatedDepreciation,,"-3,227,000",,,"-2,567,000"
		OtherNonCurrentAssets,"198,000","198,000","198,000","1,496,000","154,000"
TotalLiabilitiesNetMinorityInterest,"29,440,000","12,805,000","14,862,000","115,908,000","117,006,000"
	CurrentLiabilities,"14,794,000","10,881,000","12,720,000","5,572,000","9,290,000"
		PayablesAndAccruedExpenses,"12,907,000","10,401,000","12,475,000","5,539,000","8,067,000"
			Payables,"4,753,000","1,710,000","4,108,000","1,837,000","5,086,000"
				AccountsPayable,"4,753,000","1,710,000","4,108,000","1,837,000","5,086,000"
			CurrentAccruedExpenses,"8,154,000","8,691,000","8,367,000","3,702,000","2,981,000"
		CurrentDebtAndCapitalLeaseObligation,"1,887,000","480,000","245,000","33,000","98,000"
			CurrentDebt,"714,000","480,000","245,000",,
				OtherCurrentBorrowings,"714,000","480,000","245,000",,
			CurrentCapitalLeaseObligation,"1,173,000","0","0","33,000","98,000"
		CurrentDeferredLiabilities,,"0","0","0","1,125,000"
			CurrentDeferredRevenue,,"0","0","0","1,125,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"14,646,000","1,924,000","2,142,000","110,336,000","107,716,000"
		LongTermDebtAndCapitalLeaseObligation,"14,646,000","1,916,000","2,122,000","2,339,000","0"
			LongTermDebt,"1,710,000","1,916,000","2,122,000","2,339,000",
			LongTermCapitalLeaseObligation,"12,936,000",,,,"0"
		NonCurrentDeferredLiabilities,,"8,000","20,000","25,000","28,000"
			NonCurrentDeferredRevenue,,,,,"0"
		DerivativeProductLiabilities,,"0","0","598,000","314,000"
		PreferredSecuritiesOutsideStockEquity,,"0","0","107,374,000","107,374,000"
TotalEquityGrossMinorityInterest,"295,169,000","312,949,000","327,520,000","-67,891,000","-53,145,000"
	StockholdersEquity,"295,169,000","312,949,000","327,520,000","-67,891,000","-53,145,000"
		CapitalStock,"4,000","4,000","4,000","0","0"
			PreferredStock,"0","0","0",,
			CommonStock,"4,000","4,000","4,000","0","0"
		AdditionalPaidInCapital,"418,603,000","416,710,000","415,030,000","2,286,000","1,603,000"
		RetainedEarnings,"-122,298,000","-103,707,000","-87,512,000","-70,177,000","-54,748,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,140,000","-58,000","-2,000",,"0"
TotalCapitalization,"296,879,000","314,865,000","329,642,000","-65,552,000","-53,145,000"
CommonStockEquity,"295,169,000","312,949,000","327,520,000","-67,891,000","-53,145,000"
CapitalLeaseObligations,"14,109,000","0","0","33,000","98,000"
NetTangibleAssets,"295,169,000","312,949,000","327,520,000","-67,891,000","-53,145,000"
WorkingCapital,"292,202,000","313,030,000","328,068,000","39,494,000","52,761,000"
InvestedCapital,"297,593,000","315,345,000","329,887,000","-65,552,000","-53,145,000"
TangibleBookValue,"295,169,000","312,949,000","327,520,000","-67,891,000","-53,145,000"
TotalDebt,"16,533,000","2,396,000","2,367,000","2,372,000","98,000"
ShareIssued,"38,229,275","38,224,299","38,231,415","34,316,692","34,316,692"
OrdinarySharesNumber,"38,229,275","38,224,299","38,231,415","34,316,692","34,316,692"
