name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-51,116,635","-18,745,199","-19,180,911","-9,976,149","-3,214,376","-2,393,475","-2,025,524","-1,442,236"
	CashFlowFromContinuingOperatingActivities,"-51,116,635","-18,745,199","-19,180,911","-9,976,149","-3,214,376","-2,393,475","-2,025,524","-1,442,236"
		NetIncomeFromContinuingOperations,"-65,273,283","-18,434,541","-29,530,191","-12,127,158","-5,181,393","-44,158,519","-5,796,026","-2,581,204"
		OperatingGainsLosses,"770,281","-140,902","127,547","48,968","734,668","40,055,513","2,363,737","276,995"
			NetForeignCurrencyExchangeGainLoss,"235,111","-140,902","127,547","48,968","199,498","31,339","351,434","158,540"
			GainLossOnInvestmentSecurities,,,"0","0","535,170","40,004,921","2,012,303","118,455"
		DepreciationAmortizationDepletion,"4,574,261","1,672,969","1,692,886","624,723","583,683","590,201","557,959","571,138"
			DepreciationAndAmortization,"4,574,261","1,672,969","1,692,886","624,723","583,683","590,201","557,959","571,138"
		DeferredTax,"-807,384","0","-665,880","-83,657","-57,847","-44,679","-106,059","-33,304"
			DeferredIncomeTax,"-807,384","0","-665,880","-83,657","-57,847","-44,679","-106,059","-33,304"
		StockBasedCompensation,"5,145,497","3,995,442","720,860","204,271","224,924","426,794","394,870","406,346"
		OtherNonCashItems,"5,979,541","468,690","1,819,572","3,879,952","-188,673","649,096","-119,517","-6,153"
		ChangeInWorkingCapital,"-1,742,561","-6,306,857","6,417,282","-2,523,248","670,262","88,119","675,494","-76,054"
			ChangeInReceivables,"-1,369,817","-674,824","-695,923","70,922","-69,992","-35,822","87,596","-379,790"
			ChangeInInventory,"102,433","-96,285","221,826","-709","-22,399","126,939","19,421","17,465"
			ChangeInPrepaidAssets,"-2,056,810","74,343","-757,841","-1,207,128","-166,184","30,782","46,633","-142,131"
			ChangeInPayablesAndAccruedExpense,"1,776,222","-5,062,908","7,085,564","-772,772","526,338","-11,694","631,121","318,602"
				ChangeInPayable,"1,776,222","-5,062,908","7,085,564","-772,772","526,338","-11,694","631,121","318,602"
					ChangeInAccountPayable,"1,855,162","-5,062,908","7,164,504","-772,772","526,338","-11,694","658,105","318,602"
			ChangeInOtherCurrentAssets,"614,789","-417,110","1,208,568","-598,078","421,409","-13,208","-118,626","118,626"
			ChangeInOtherCurrentLiabilities,,"-76,022","-669,801","-8,433",,,"0","0"
			ChangeInOtherWorkingCapital,,"-54,051",,"-7,050","-8,961","-8,878",,"-8,826"
InvestingCashFlow,"67,888,146","1,138,063","-75,419,256","-3,076,057","145,245,396","-1,605,538","53,222","-126,497"
	CashFlowFromContinuingInvestingActivities,"67,888,146","1,138,063","-75,419,256","-3,076,057","145,245,396","-1,605,538","53,222","-126,497"
		NetPPEPurchaseAndSale,"-11,925,024","-1,746,936","-6,103,149","-2,511,972","-1,562,967","-1,477,329","96,638","-112,758"
			PurchaseOfPPE,"-11,925,024","-1,746,936","-6,103,149","-2,511,972","-1,562,967","-1,477,329","96,638","-112,758"
		NetIntangiblesPurchaseAndSale,"-1,005,685","0","-295,230","-564,085","-146,370","-128,209","-43,416","-13,739"
			PurchaseOfIntangibles,"-1,005,685","0","-295,230","-564,085","-146,370","-128,209","-43,416","-13,739"
		NetInvestmentPurchaseAndSale,"-4,853","2,884,999",,,,"0",,
			SaleOfInvestment,,"2,884,999",,,,"0",,
		NetOtherInvestingChanges,,,"0","0",,,"0","0"
FinancingCashFlow,"563,562","275,101","795,538","-623,668","116,591","15,367,402","875,055","502,987"
	CashFlowFromContinuingFinancingActivities,"563,562","275,101","795,538","-623,668","116,591","15,367,402","875,055","502,987"
		NetIssuancePaymentsOfDebt,"-1,138,701","-91,641","-151,551","-885,165","-10,344","15,047,550","875,055","502,987"
			NetLongTermDebtIssuance,"-1,138,701","-91,641","-151,551","-885,165","-10,344","15,047,550","875,055","502,987"
				LongTermDebtIssuance,"30,889","0","0","0","30,889","15,059,648","875,055","502,987"
				LongTermDebtPayments,"-1,169,590","-91,641","-151,551","-885,165","-41,233","-12,098","0","0"
		NetCommonStockIssuance,,,"0","0",,,"0","0"
			CommonStockIssuance,,,"0","0",,,"0","0"
		ProceedsFromStockOptionExercised,"1,702,263","366,742","947,089","261,497","126,935","96,468","0","0"
		NetOtherFinancingCharges,,,"0","0","0","223,384","0","0"
EndCashPosition,"30,207,723","30,228,670","47,434,472","141,217,869","155,068,050","12,872,650","1,395,683","2,405,661"
	ChangesInCash,"17,335,073","-17,332,035","-93,804,629","-13,675,874","142,147,611","11,368,389","-1,097,247","-1,065,746"
	EffectOfExchangeRateChanges,"20,947","126,233","21,232","-174,307","47,789","108,578","87,269","79,651"
	BeginningCashPosition,"12,872,650","47,434,472","141,217,869","155,068,050","12,872,650","1,395,683","2,405,661","3,391,756"
InterestPaidSupplementalData,"0","0","0","0","0","64,528","79,705","95,916"
CapitalExpenditure,"-12,930,709","-1,746,936","-6,398,379","-3,076,057","-1,709,337","-1,605,538",,"-126,497"
IssuanceOfCapitalStock,,,"0","0",,,"0","0"
IssuanceOfDebt,"30,889","0","0","0","30,889","15,059,648","875,055","502,987"
RepaymentOfDebt,"-1,169,590","-91,641","-151,551","-885,165","-41,233","-12,098","0","0"
FreeCashFlow,"-64,047,344","-20,492,135","-25,579,290","-13,052,206","-4,923,713","-3,999,013","-1,972,302","-1,568,733"
