name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"1,408,191,000","1,132,840,000","1,074,544,000","1,049,485,000","1,054,997,000","1,053,302,000","1,069,925,000","1,094,665,000","1,110,151,000","1,088,489,000","1,129,781,000","1,141,274,000","1,126,469,000","1,148,333,000","1,147,594,000","1,140,336,000","1,168,149,000","1,189,182,000","1,194,893,000","1,225,597,000","1,264,499,000","1,270,420,000","1,385,596,000","1,361,914,000","1,343,296,000","1,361,827,000","1,156,994,000","1,178,179,000","1,140,569,000","1,137,005,000","1,093,644,000","1,108,922,000","1,090,305,000","1,083,097,000","1,014,005,000","622,289,000","614,165,000","576,612,000","561,169,000","528,096,000","504,994,000","502,009,000","470,360,000","463,810,000","424,215,000","387,981,000","359,098,000","344,775,000","347,080,000","338,633,000","341,027,000","327,716,000","334,229,000","335,767,000","365,366,000","343,883,000","313,164,000","307,554,000","293,469,000","265,399,000","234,924,000","219,927,000","214,399,000","204,827,000","214,522,000","188,963,000","184,446,000","173,426,000","173,365,000","163,402,000","167,197,000","177,107,000","171,899,000","158,294,000","159,090,000","164,538,000","170,203,000","162,263,000","169,013,000","173,483,000","172,744,000","178,985,000","189,633,000","199,639,000","204,402,000","192,895,000","186,456,000","190,515,000","193,514,000","188,635,000","248,647,000","253,600,000","253,100,000","259,000,000","270,653,000","268,100,000","266,200,000","271,000,000","261,284,000","259,000,000","260,600,000","245,700,000","238,176,000","241,300,000","241,700,000","242,400,000","221,281,000","217,600,000","215,000,000","208,900,000","597,500,000","581,300,000","595,000,000","578,200,000","582,200,000","587,400,000","594,200,000","597,600,000","605,500,000","586,800,000","594,200,000","607,500,000","649,700,000","560,200,000","647,600,000","663,500,000","662,400,000","545,600,000","112,500,000","106,800,000","98,100,000"
	CurrentAssets,"529,435,000","243,136,000","162,955,000","143,099,000","138,964,000","129,580,000","138,029,000","152,775,000","157,235,000","130,873,000","157,180,000","169,017,000","141,505,000","166,413,000","158,017,000","143,871,000","158,825,000","163,740,000","162,113,000","179,756,000","186,023,000","181,146,000","282,809,000","252,549,000","231,282,000","332,697,000","250,215,000","360,116,000","399,456,000","418,882,000","379,427,000","384,933,000","370,679,000","353,839,000","327,595,000","265,657,000","279,588,000","284,747,000","348,708,000","338,635,000","322,539,000","328,106,000","306,217,000","309,459,000","277,881,000","242,668,000","215,583,000","213,992,000","214,805,000","211,495,000","217,570,000","209,646,000","218,925,000","221,913,000","257,276,000","241,724,000","218,739,000","215,508,000","202,279,000","172,974,000","147,838,000","132,495,000","130,869,000","119,600,000","129,473,000","104,410,000","101,048,000","91,922,000","93,837,000","83,538,000","85,931,000","94,419,000","89,087,000","74,710,000","74,367,000","78,173,000","82,682,000","74,187,000","72,910,000","76,931,000","77,509,000","82,483,000","91,316,000","99,096,000","104,248,000","89,012,000","83,273,000","86,456,000","89,743,000","82,776,000","125,939,000","136,200,000","134,300,000","136,200,000","132,920,000","131,800,000","128,800,000","135,700,000","127,610,000","132,000,000","138,000,000","126,600,000","117,344,000","122,900,000","125,400,000","129,000,000","111,049,000","115,100,000","116,800,000","115,800,000","468,900,000","488,000,000","476,800,000","459,200,000","481,900,000","426,600,000","123,700,000","114,400,000","109,600,000","418,200,000","122,300,000","174,100,000","156,100,000","120,700,000","142,600,000","132,700,000","129,200,000",,"82,900,000","79,100,000","72,500,000"
		CashCashEquivalentsAndShortTermInvestments,"343,610,000","82,144,000","32,855,000","17,625,000","14,232,000","16,264,000","42,094,000","56,513,000","37,483,000","22,791,000","66,783,000","57,971,000","21,705,000","26,048,000","42,746,000","47,216,000","28,667,000","33,619,000","53,065,000","67,213,000","45,037,000","60,017,000","76,010,000","22,836,000","39,529,000","127,314,000","38,958,000","157,708,000","186,058,000","201,311,000","184,324,000","190,959,000","162,783,000","143,750,000","139,653,000","65,572,000","68,670,000","98,020,000","133,773,000","148,705,000","123,347,000","134,934,000","107,983,000","115,998,000","98,045,000","76,949,000","61,441,000","65,285,000","55,067,000","71,790,000","70,187,000","63,008,000","52,308,000","46,204,000","47,478,000","48,524,000","42,486,000","58,224,000","40,869,000","30,575,000","761,000","2,255,000","480,000","4,772,000","10,929,000","4,653,000","283,000","2,869,000","1,013,000","1,020,000","3,163,000","4,764,000","3,819,000","3,189,000","2,777,000","1,103,000","412,000","2,091,000","687,000","1,562,000","1,533,000","628,000","1,832,000","3,189,000","3,544,000","3,063,000","2,576,000","3,941,000","3,242,000","3,130,000","1,555,000","1,300,000","5,500,000","5,900,000","4,934,000","2,500,000","800,000","4,600,000","1,620,000","4,100,000","3,400,000","500,000","1,420,000","1,400,000","1,900,000","4,500,000","2,610,000","6,300,000","5,600,000","7,700,000","11,700,000","229,200,000","29,100,000","26,000,000","33,300,000","13,800,000","32,900,000","22,100,000","23,300,000","58,300,000","30,700,000","65,400,000","48,700,000","12,400,000","22,400,000","6,700,000","5,500,000",,"100,000","1,100,000","1,000,000"
			CashAndCashEquivalents,"254,299,000","82,144,000","32,855,000","17,625,000","14,232,000","16,264,000","42,094,000","56,513,000","37,483,000","22,791,000","66,783,000","57,971,000","21,705,000","26,048,000","42,746,000","47,216,000","28,667,000","33,619,000","53,065,000","67,213,000","45,037,000","60,017,000","76,010,000","22,836,000","39,529,000","127,314,000","23,958,000","132,708,000","161,558,000","186,811,000","169,824,000","176,459,000","162,783,000","143,750,000","139,653,000","65,572,000","68,670,000","98,020,000","133,773,000","138,699,000","113,342,000","124,929,000","107,983,000","115,998,000","98,045,000","66,946,000","51,437,000","65,285,000","45,067,000","61,739,000","60,187,000","63,008,000","52,308,000","46,204,000","47,478,000","48,524,000","42,486,000","58,224,000","40,869,000","30,575,000","761,000","2,255,000","480,000","4,772,000","10,929,000","4,653,000","283,000","2,869,000","1,013,000","1,020,000","3,163,000","4,764,000","3,819,000","3,189,000","2,777,000","1,103,000","412,000","2,091,000","687,000","1,562,000","1,533,000","628,000","1,832,000","3,189,000","3,544,000","3,063,000","2,576,000","3,941,000","3,242,000","3,130,000","1,555,000","1,300,000","5,500,000","5,900,000","4,934,000","2,500,000","800,000","4,600,000","1,620,000","4,100,000","3,400,000","500,000","1,420,000","1,400,000","1,900,000","4,500,000","2,610,000","6,300,000","5,600,000","7,700,000","11,700,000","18,500,000","29,100,000","26,000,000","33,300,000","13,800,000","32,900,000","22,100,000","23,300,000","58,300,000","30,700,000","65,400,000","48,700,000","12,400,000","22,400,000","6,700,000","5,500,000",,"100,000","1,100,000","1,000,000"
			OtherShortTermInvestments,"89,311,000",,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000","25,000,000","24,500,000","14,500,000","14,500,000","14,500,000",,,,,,"0","0","10,006,000","10,005,000","10,005,000","0","0","0","10,003,000","10,004,000","0","10,000,000","10,051,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"210,700,000",,,,,,,,,,,,,,,,,,,
		Receivables,"97,052,000","86,428,000","65,705,000","67,054,000","60,125,000","42,551,000","39,553,000","42,172,000","50,732,000","39,942,000","33,001,000","52,214,000","46,049,000","66,692,000","58,298,000","39,208,000","62,634,000","59,570,000","44,922,000","51,013,000","75,284,000","51,299,000","39,781,000","43,410,000","87,496,000","92,602,000","90,064,000","85,343,000","90,402,000","88,074,000","88,249,000","86,963,000","90,610,000","80,570,000","83,499,000","96,480,000","93,224,000","82,801,000","110,999,000","97,375,000","87,524,000","87,351,000","85,866,000","101,689,000","76,077,000","74,259,000","71,439,000","73,759,000","67,906,000","57,762,000","68,254,000","64,122,000","75,856,000","78,846,000","106,348,000","95,540,000","82,888,000","70,577,000","86,869,000","78,608,000","84,985,000","67,571,000","75,051,000","65,695,000","68,209,000","49,437,000","59,367,000","49,598,000","47,723,000","41,888,000","46,723,000","50,613,000","44,499,000","35,357,000","42,745,000","45,606,000","43,207,000","35,060,000","39,994,000","42,913,000","38,729,000","43,388,000","48,921,000","54,710,000","52,131,000","48,333,000","49,147,000","47,893,000","48,052,000","44,549,000","52,730,000","59,300,000","56,200,000","58,200,000","52,191,000","55,900,000","56,600,000","55,800,000","50,791,000","57,400,000","62,000,000","52,100,000","43,975,000","52,000,000","54,700,000","48,500,000","42,720,000","49,400,000","57,200,000","57,500,000","376,300,000","417,900,000","405,100,000","385,100,000","363,000,000","41,200,000","40,200,000","38,500,000","31,900,000","59,000,000","46,900,000","58,400,000","57,100,000","62,700,000","70,500,000","70,500,000","69,200,000",,"31,400,000","31,600,000","24,500,000"
			AccountsReceivable,"97,052,000","86,428,000","65,705,000","67,054,000","60,125,000","42,551,000","39,553,000","42,172,000","50,732,000","39,942,000","33,001,000","52,214,000","46,049,000","66,692,000","58,298,000","39,208,000","62,634,000","59,570,000","44,922,000","51,013,000","75,284,000","51,656,000","39,781,000","43,410,000","87,496,000","93,296,000","90,064,000","84,684,000","88,927,000","86,402,000","87,361,000","85,923,000","89,755,000","77,899,000","80,411,000","94,200,000","80,329,000","72,505,000","110,999,000","97,375,000","87,524,000","87,351,000","85,866,000","101,689,000","76,077,000","74,259,000","71,439,000","73,759,000","67,906,000","57,762,000","68,254,000","64,122,000","75,856,000","78,846,000","106,348,000","95,540,000","82,888,000","70,577,000","86,869,000","78,608,000","84,985,000","67,571,000","75,051,000","65,695,000","68,209,000","49,437,000","59,367,000","49,598,000","47,723,000","41,888,000","46,723,000","50,613,000","44,499,000","35,357,000","42,745,000","45,606,000","43,207,000","35,060,000","39,994,000","42,913,000","38,729,000","43,388,000","48,921,000","54,710,000","52,131,000",,,"47,893,000","48,052,000",,"52,730,000",,,,"52,191,000",,,,"50,791,000",,,,"43,975,000",,,,"42,720,000",,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"97,515,000","86,902,000","66,082,000","67,431,000","60,503,000","42,929,000","39,945,000","42,569,000","51,060,000","40,203,000","33,459,000","52,680,000","46,524,000","67,043,000",,,,"59,873,000",,,,,,,,,,,,,,,,,,,,,"111,709,000",,"88,440,000","88,306,000","86,637,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-463,000","-474,000","-377,000","-377,000","-378,000","-378,000","-392,000","-397,000","-328,000","-261,000","-458,000","-466,000","-475,000","-351,000",,,,"-303,000",,,,,,,,,,,,,,,,,,,,,"-710,000",,"-916,000","-955,000","-771,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,015,000","2,335,000","2,498,000","1,492,000","1,577,000","1,414,000","3,498,000","3,633,000","2,953,000","13,399,000","10,932,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
