name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"12,373,000,000"
	OperatingRevenue,"12,373,000,000"
CostOfRevenue,"7,940,000,000"
GrossProfit,"4,433,000,000"
OperatingExpense,"2,506,000,000"
	SellingGeneralAndAdministration,"258,000,000"
		GeneralAndAdministrativeExpense,"258,000,000"
			OtherGandA,"258,000,000"
	ResearchAndDevelopment,"167,000,000"
	OtherOperatingExpenses,"2,073,000,000"
OperatingIncome,"1,927,000,000"
NetNonOperatingInterestIncomeExpense,"-244,000,000"
	InterestExpenseNonOperating,"262,000,000"
OtherIncomeExpense,"-690,000,000"
	GainOnSaleOfSecurity,"15,000,000"
	SpecialIncomeCharges,"-717,000,000"
		RestructuringAndMergernAcquisition,"7,000,000"
		ImpairmentOfCapitalAssets,"24,000,000"
		OtherSpecialCharges,"248,000,000"
		GainOnSaleOfPPE,"-437,000,000"
	OtherNonOperatingIncomeExpenses,"12,000,000"
PretaxIncome,"993,000,000"
TaxProvision,"1,077,000,000"
EarningsFromEquityInterestNetOfTax,"155,000,000"
NetIncomeCommonStockholders,"1,055,000,000"
	NetIncome,"1,055,000,000"
		NetIncomeIncludingNoncontrollingInterests,"123,000,000"
			NetIncomeContinuousOperations,"71,000,000"
			NetIncomeDiscontinuousOperations,"52,000,000"
		MinorityInterests,"932,000,000"
DilutedNIAvailtoComStockholders,"1,055,000,000"
TotalExpenses,"10,446,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,055,000,000"
NormalizedIncome,"1,424,200,000"
InterestExpense,"262,000,000"
NetInterestIncome,"-244,000,000"
EBIT,"1,255,000,000"
EBITDA,"3,572,000,000"
ReconciledCostOfRevenue,"7,940,000,000"
ReconciledDepreciation,"2,317,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,003,000,000"
TotalUnusualItemsExcludingGoodwill,"-702,000,000"
TotalUnusualItems,"-702,000,000"
NormalizedEBITDA,"4,274,000,000"
TaxRateForCalcs,"0.4"
TaxEffectOfUnusualItems,"-280,800,000"
