name,ttm,08/31/2018,08/31/2017
TotalRevenue,"51,790,999"
	OperatingRevenue,"51,790,999"
OperatingExpense,"2,415,072"
	SellingGeneralAndAdministration,"2,398,291"
		GeneralAndAdministrativeExpense,"2,398,291"
	OtherOperatingExpenses,"16,781"
PretaxIncome,"49,375,927"
NetIncomeCommonStockholders,"49,375,927"
	NetIncome,"49,375,927"
		NetIncomeIncludingNoncontrollingInterests,"49,375,927"
			NetIncomeContinuousOperations,"49,375,927"
DilutedNIAvailtoComStockholders,"49,375,927"
BasicEPS,,"0","0"
DilutedEPS,,"0","0"
NetIncomeFromContinuingAndDiscontinuedOperation,"49,375,927"
NormalizedIncome,"49,375,927"
InterestIncome,"54,042,620"
InterestExpense,"4,246,708"
NetInterestIncome,"49,795,912"
NetIncomeFromContinuingOperationNetMinorityInterest,"49,375,927"
TaxRateForCalcs,"0.4"
TaxEffectOfUnusualItems,"0"
