name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,12/31/1991,09/30/1991,04/30/1990,04/30/1989,04/30/1988,04/30/1987,04/30/1986
TotalAssets,"2,165,462,000","2,194,495,000","2,041,909,000","1,992,969,000","1,990,342,000","1,979,457,000","2,032,652,000","1,937,163,000","1,620,266,000","1,639,384,000","1,609,813,000","1,614,159,000","1,612,998,000","1,526,371,000","1,467,784,000","1,436,772,000","1,471,362,000","1,488,673,000","1,540,589,000","1,579,129,000","1,541,005,000","1,528,552,000","1,552,440,000","1,542,866,000","1,579,933,000","1,601,030,000","1,213,193,000","1,205,184,000","1,175,030,000","1,179,157,000","1,188,240,000","1,185,735,000","1,140,604,000","1,162,258,000","1,202,120,000","1,171,574,000","1,144,638,000","920,063,000","923,167,000","859,793,000","847,808,000","793,064,000","773,729,000","923,064,000","881,798,000","846,550,000","822,384,000","772,691,000","981,868,000","1,021,898,000","914,614,000","893,549,000","859,087,000","894,143,000","908,463,000","954,577,000","715,443,000","706,365,000","686,902,000","661,423,000","629,774,000","622,139,000","366,870,000","339,947,000","318,958,000","289,515,000","264,567,000","186,380,000","172,685,000","167,801,000","151,721,000","143,033,000","124,917,000","123,795,000","115,742,000","111,527,000","108,273,000","105,010,000","104,725,000","105,824,000","103,782,000","103,258,000","105,525,000","108,248,000","111,390,000","112,950,000","87,346,000","75,995,000","69,219,000","62,400,000","53,900,000","49,000,000","47,000,000","45,400,000","43,400,000","42,600,000","40,300,000","38,400,000","39,400,000","37,600,000","37,700,000","32,500,000","35,100,000","37,300,000","32,500,000","29,400,000","25,900,000","23,000,000","18,700,000","17,500,000","15,800,000","14,100,000","13,500,000","13,700,000","12,500,000","11,700,000","10,200,000","10,300,000","10,500,000","8,600,000","7,900,000","8,500,000","8,700,000","11,500,000","9,100,000","7,800,000"
	CurrentAssets,"1,152,089,000","1,187,672,000","1,063,883,000","1,042,478,000","1,050,351,000","1,023,987,000","1,214,689,000","1,126,485,000","796,446,000","809,959,000","763,035,000","756,654,000","780,990,000","734,838,000","647,569,000","618,540,000","634,319,000","662,324,000","701,479,000","758,433,000","739,249,000","732,782,000","739,512,000","718,250,000","744,530,000","750,551,000","663,088,000","681,546,000","671,598,000","686,805,000","695,730,000","688,192,000","643,377,000","650,085,000","672,265,000","642,886,000","611,889,000","491,410,000","518,510,000","486,489,000","477,936,000","426,798,000","429,300,000","588,829,000","569,013,000","540,752,000","519,833,000","487,159,000","704,368,000","750,619,000","642,872,000","613,392,000","265,495,000","296,760,000","312,824,000","321,423,000","229,570,000","538,009,000","519,702,000","502,494,000","479,373,000","478,846,000","239,660,000","216,026,000","207,783,000","200,732,000","187,758,000","110,653,000","100,127,000","92,086,000","87,619,000","79,448,000","69,493,000","67,833,000","59,581,000","56,158,000","53,660,000","50,938,000","52,648,000","51,768,000","47,602,000","48,943,000","50,306,000","52,584,000","57,923,000","61,390,000","51,491,000","47,471,000","42,407,000","37,600,000","32,400,000","30,300,000","29,100,000","27,400,000","28,400,000","29,300,000","29,700,000","29,100,000","32,000,000","30,000,000","29,400,000","25,200,000","27,000,000","28,000,000","25,800,000","25,900,000","23,700,000","21,300,000","17,000,000","15,900,000","14,100,000","12,000,000","11,600,000","12,000,000","10,800,000","10,100,000","9,000,000","9,100,000","9,100,000","7,000,000","6,200,000","6,900,000","6,600,000","9,800,000","8,100,000","6,600,000"
		CashCashEquivalentsAndShortTermInvestments,"312,536,000","370,141,000","287,907,000","300,036,000","284,619,000","274,207,000","590,657,000","506,858,000","272,375,000","263,215,000","226,277,000","241,956,000","307,918,000","248,552,000","157,554,000","159,628,000","186,262,000","208,378,000","213,963,000","283,025,000","297,643,000","277,644,000","255,292,000","236,799,000","280,057,000","283,120,000","213,341,000","220,436,000","248,835,000","254,726,000","251,014,000","253,121,000","232,164,000","219,557,000","225,904,000","213,546,000","200,205,000","157,121,000","168,266,000","168,293,000","176,728,000","129,510,000","124,897,000","290,366,000","278,740,000","270,901,000","263,807,000","245,640,000","485,620,000","538,553,000","437,972,000","429,311,000","93,208,000","103,496,000","82,679,000","86,132,000","61,243,000","379,651,000","362,870,000","352,459,000","335,317,000","339,896,000","109,296,000","100,332,000","99,477,000","113,636,000","104,215,000","33,014,000","27,922,000","18,970,000","16,701,000","14,586,000","10,474,000","12,847,000","9,783,000","7,283,000","8,536,000","7,284,000","6,042,000","6,821,000","6,113,000","8,103,000","2,531,000","2,867,000","3,593,000","4,476,000","2,967,000","3,209,000","3,127,000","3,600,000","1,700,000","2,900,000","3,300,000","2,400,000","1,400,000","2,100,000","1,400,000","2,300,000","6,300,000","4,500,000","5,400,000","1,800,000","1,500,000","800,000","600,000","500,000","500,000","300,000","300,000","1,700,000","1,600,000","1,300,000","1,000,000","800,000","700,000","1,000,000","900,000","1,300,000","1,100,000","900,000","900,000","1,600,000","200,000","900,000","400,000","900,000"
			CashAndCashEquivalents,"303,295,000","363,599,000","280,543,000","292,650,000","276,253,000","268,065,000","587,643,000","503,206,000","269,516,000","258,390,000","218,349,000","235,352,000","301,167,000","241,053,000","150,274,000","152,403,000","182,411,000","203,820,000","201,226,000","266,605,000","265,119,000","247,802,000","220,526,000","192,554,000","237,006,000","218,435,000","188,755,000","194,592,000","222,113,000","243,000,000","236,849,000","235,465,000","211,642,000","196,635,000","204,214,000","213,546,000","200,205,000","157,121,000","168,266,000","168,293,000","176,728,000","129,510,000","124,897,000","290,366,000","278,740,000","270,901,000","263,807,000","245,640,000","247,795,000","241,953,000","126,072,000","109,486,000","93,208,000","103,496,000","82,679,000","86,132,000","61,243,000","56,179,000","45,144,000","42,679,000","40,538,000","48,888,000","53,157,000","48,915,000","53,671,000","73,288,000","74,213,000","33,014,000","27,922,000","18,970,000","16,701,000","14,586,000","10,474,000","12,847,000","9,783,000","7,283,000","8,536,000","7,284,000","6,042,000","6,821,000","6,113,000","8,103,000","2,531,000","2,867,000","3,593,000","4,476,000","2,967,000","3,209,000","3,127,000","3,600,000","1,700,000","2,900,000","3,300,000","2,400,000","1,400,000","2,100,000","1,400,000","2,300,000","6,300,000","4,500,000","5,400,000","1,800,000","1,500,000","800,000","600,000","500,000","500,000","300,000","300,000","1,700,000","1,600,000","1,300,000","1,000,000","800,000","700,000","1,000,000","900,000","1,300,000","1,100,000","900,000","900,000","1,600,000","200,000","900,000","400,000","900,000"
			OtherShortTermInvestments,"9,241,000","6,542,000","7,364,000","7,386,000","8,366,000","6,142,000","3,014,000","3,652,000","2,859,000","4,825,000","7,928,000","6,604,000","6,751,000","7,499,000","7,280,000","7,225,000","3,851,000","4,558,000","12,737,000","16,420,000","32,524,000","29,842,000","34,766,000","44,245,000","43,051,000","64,685,000","24,586,000","25,844,000","26,722,000","11,726,000","14,165,000","17,656,000","20,522,000","22,922,000","21,690,000",,,,,,,,,,,"0","0","0","237,825,000","296,600,000","311,900,000","319,825,000",,"0",,,,"323,472,000","317,726,000","309,780,000","294,779,000","291,008,000","56,139,000","51,417,000","45,806,000","40,348,000","30,002,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"362,035,000","358,496,000","348,688,000","339,142,000","332,209,000","320,061,000","261,782,000","268,618,000","243,746,000","260,322,000","257,421,000","240,056,000","215,229,000","228,405,000","228,065,000","199,949,000","174,141,000","200,112,000","230,460,000","223,011,000","204,972,000","217,217,000","239,278,000","229,913,000","216,507,000","218,496,000","202,467,000","206,637,000","177,628,000","188,248,000","193,639,000","187,839,000","175,604,000","192,267,000","191,792,000","181,878,000","172,237,000","152,073,000","157,001,000","149,990,000","139,695,000","132,408,000","139,391,000","144,205,000","145,091,000","129,207,000","123,493,000","117,302,000","105,077,000","102,989,000","101,695,000","85,702,000","68,174,000","74,574,000","110,310,000","111,934,000","87,457,000","89,578,000","89,480,000","85,354,000","82,421,000","77,705,000","74,928,000","62,805,000","60,150,000","54,618,000","48,919,000","47,917,000","44,381,000","43,776,000","41,340,000","36,946,000","31,023,000","30,573,000","27,726,000","25,061,000","21,540,000","22,172,000","22,856,000","22,814,000","20,721,000","17,393,000","21,087,000","20,484,000","22,483,000","20,053,000","21,033,000","19,566,000","17,705,000","15,100,000","14,400,000","13,300,000","11,600,000","9,600,000","11,000,000","9,800,000","12,000,000","11,400,000","10,700,000","9,900,000","10,300,000","8,400,000","9,700,000","9,200,000","8,000,000","8,000,000","9,900,000","9,500,000","8,100,000","6,100,000","6,500,000","5,900,000","5,200,000","4,500,000","4,500,000","3,900,000","3,500,000","3,000,000","3,100,000","2,500,000","2,300,000","2,100,000","2,200,000","2,400,000","2,500,000","2,100,000"
			AccountsReceivable,"362,035,000","358,496,000","348,688,000","339,142,000","332,209,000","320,061,000","261,782,000","268,618,000","243,746,000","260,322,000","257,421,000","240,056,000","215,229,000","228,405,000","228,065,000","199,949,000","174,141,000","200,112,000","230,460,000","223,011,000","204,972,000","217,217,000","239,278,000","229,913,000","216,507,000","218,496,000","202,467,000","206,637,000","177,628,000","188,248,000","193,639,000","187,839,000","175,604,000","192,267,000","191,792,000","181,878,000","172,237,000","152,073,000","157,001,000","149,990,000","139,695,000","132,408,000","139,391,000","144,205,000","145,091,000","129,207,000","123,493,000","117,302,000","105,077,000","102,989,000","101,695,000","85,702,000","68,174,000","74,574,000","110,310,000","111,934,000","87,457,000","89,578,000","89,480,000","85,354,000","82,421,000","77,705,000","74,928,000","62,805,000","60,150,000","54,618,000","48,919,000","47,917,000","44,381,000","43,776,000","41,340,000","36,946,000","31,023,000","30,573,000","27,726,000","25,061,000","21,540,000","22,172,000","22,856,000","22,814,000","20,721,000","17,393,000","21,087,000","20,484,000","22,483,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"367,429,000","362,820,000","352,575,000","342,964,000","335,651,000","323,867,000","264,838,000","271,852,000","248,601,000","265,188,000","262,147,000","244,286,000","219,487,000","232,507,000","231,545,000","203,636,000","178,180,000","204,592,000","233,678,000","225,992,000","207,068,000","219,358,000","241,948,000","232,394,000","219,236,000","221,121,000","204,853,000",,,"190,248,000",,,,"194,267,000",,,,"154,073,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-5,394,000","-4,324,000","-3,887,000","-3,822,000","-3,442,000","-3,806,000","-3,056,000","-3,234,000","-4,855,000","-4,866,000","-4,726,000","-4,230,000","-4,258,000","-4,102,000","-3,480,000","-3,687,000","-4,039,000","-4,480,000","-3,218,000","-2,981,000","-2,096,000","-2,141,000","-2,670,000","-2,481,000","-2,729,000","-2,625,000","-2,386,000",,,"-2,000,000",,,,"-2,000,000",,,,"-2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"370,045,000","348,622,000","322,088,000","304,128,000","289,972,000","307,062,000","260,289,000","255,828,000","232,184,000","236,472,000","230,815,000","222,969,000","216,569,000","215,435,000","219,146,000","222,786,000","236,501,000","216,506,000","211,412,000","207,726,000","191,301,000","193,483,000","204,251,000","209,875,000","204,976,000","202,832,000","197,698,000","195,274,000","187,379,000","182,026,000","189,119,000","182,781,000","176,693,000","180,396,000","194,320,000","186,786,000","182,201,000","153,293,000","158,116,000","137,734,000","134,470,000","140,337,000","139,074,000","128,730,000","123,086,000","120,689,000","113,069,000","101,768,000","93,977,000","89,652,000","82,880,000","79,784,000","82,835,000","99,118,000","99,094,000","101,649,000","62,162,000","53,031,000","48,379,000","48,549,000","48,821,000","48,202,000","45,767,000","43,241,000","36,877,000","24,611,000","26,420,000","22,304,000","21,227,000","22,238,000","21,408,000","19,650,000","17,992,000","16,164,000","15,270,000","16,292,000","17,741,000","15,711,000","16,864,000","15,334,000","14,557,000","17,813,000","20,899,000","23,939,000","26,775,000","31,788,000","25,001,000","21,601,000","18,915,000","16,600,000","14,500,000","12,000,000","12,000,000","13,800,000","13,300,000","15,900,000","14,300,000","13,500,000","12,600,000","13,100,000","12,100,000","13,300,000","14,000,000","16,500,000","16,100,000","16,300,000","12,300,000","10,500,000","7,700,000","7,000,000","5,100,000","4,000,000","4,800,000","5,800,000","5,500,000","5,000,000","4,300,000","4,400,000","4,200,000","3,300,000","2,900,000","3,100,000","4,200,000","6,400,000","5,000,000","3,500,000"
