name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,03/31/1989
OperatingCashFlow,"531,000,000","100,200,000","167,200,000","141,400,000","122,200,000","76,400,000","134,700,000","102,800,000","137,800,000","53,000,000","165,500,000","121,300,000","111,500,000","64,300,000","167,200,000","134,600,000","129,500,000","77,200,000","179,300,000","93,300,000","172,200,000","52,000,000","193,100,000","194,100,000","161,400,000","77,500,000","222,300,000","120,500,000","135,700,000","55,800,000","163,900,000","117,200,000","116,700,000","51,400,000","147,700,000","124,100,000","104,700,000","24,200,000","145,600,000","112,300,000","84,100,000","28,200,000","119,000,000","71,400,000","79,600,000","36,800,000","91,500,000","64,600,000","86,300,000","-300,000","133,400,000","46,000,000","56,500,000","29,500,000","148,000,000","115,800,000","67,200,000","33,000,000","128,100,000","53,200,000","115,600,000","42,900,000","106,200,000","24,400,000","112,300,000","50,400,000","94,300,000","95,500,000","104,900,000","-9,900,000","100,900,000","37,800,000","126,100,000","36,700,000","83,200,000","48,800,000","220,000,000","56,300,000","216,800,000","54,800,000","112,200,000","55,900,000","119,900,000","41,000,000","166,100,000","28,700,000","123,500,000","121,900,000","117,700,000","87,000,000","107,100,000","120,700,000","57,600,000","69,400,000","126,500,000","94,300,000","64,700,000","53,600,000","94,100,000","75,000,000","65,200,000","57,100,000","79,800,000","118,200,000","49,400,000","50,100,000","96,100,000","61,500,000","68,800,000","-21,300,000","93,000,000","61,200,000","60,500,000","50,700,000","75,700,000","59,800,000","53,700,000","40,400,000","76,400,000","62,800,000","27,800,000","44,300,000","87,700,000","59,200,000","34,100,000","21,400,000","57,700,000","44,700,000","50,500,000","18,900,000","24,800,000"
	CashFlowFromContinuingOperatingActivities,"531,000,000","100,200,000","167,200,000","141,400,000","122,200,000","76,400,000","134,700,000","102,800,000","146,300,000","53,000,000","165,500,000","121,300,000","111,500,000","64,300,000","167,200,000","134,600,000","129,500,000","77,200,000","179,300,000","93,300,000","172,200,000","52,000,000","193,100,000","194,100,000","161,400,000","77,500,000","222,300,000","120,500,000","135,700,000","55,800,000","163,900,000","117,200,000","116,700,000","51,400,000","147,700,000","124,100,000","104,700,000","24,200,000","145,600,000","112,300,000","84,100,000","28,200,000","119,000,000","71,400,000","79,600,000","36,800,000","91,500,000","64,600,000","86,300,000","-300,000","133,400,000","46,000,000","56,500,000","29,500,000","148,000,000","115,800,000","67,200,000","33,000,000","141,700,000","69,900,000","144,600,000","49,600,000","97,000,000","-96,600,000","112,300,000","50,400,000","103,100,000","95,200,000","105,600,000","-18,900,000","-106,900,000","37,800,000","126,100,000","36,700,000","83,200,000","48,800,000","220,000,000","56,300,000","214,800,000","55,600,000","110,700,000","69,500,000","121,000,000","82,900,000","166,100,000","28,700,000","123,500,000","121,900,000","117,700,000","87,000,000","107,100,000","120,700,000","57,600,000","69,400,000","126,500,000","94,300,000","64,700,000","53,600,000","94,100,000","75,000,000","65,200,000","57,100,000","79,800,000","118,200,000","49,400,000","50,100,000","96,100,000","61,500,000","68,800,000","-21,300,000","93,000,000","61,200,000","60,500,000","50,700,000","75,700,000","59,800,000","53,700,000","40,400,000","76,400,000","62,800,000","27,800,000","44,300,000","87,700,000","59,200,000","34,100,000","21,400,000","57,700,000","44,700,000","50,500,000","18,900,000","24,800,000"
		NetIncomeFromContinuingOperations,"182,400,000","75,800,000","61,000,000","40,100,000","5,500,000","36,500,000","17,800,000","48,200,000","37,900,000","46,300,000","56,600,000","45,100,000","68,000,000","41,500,000","49,200,000","47,000,000","38,800,000","76,300,000","342,100,000","49,000,000","53,400,000","57,500,000","30,900,000","95,700,000","61,200,000","69,300,000","58,200,000","39,500,000","45,400,000","62,200,000","58,500,000","51,300,000","53,100,000","42,100,000","53,300,000","53,800,000","35,100,000","27,100,000","29,700,000","53,800,000","23,500,000","30,300,000","31,600,000","32,900,000","26,400,000","19,900,000","19,500,000","21,100,000","21,500,000","18,700,000","21,500,000","19,600,000","12,700,000","27,600,000","28,900,000","74,000,000","40,900,000","52,200,000","41,400,000","63,900,000","43,500,000","37,000,000","27,700,000","34,600,000","40,300,000","47,900,000","-112,300,000","34,300,000","34,500,000","28,400,000","60,100,000","40,700,000","34,800,000","22,900,000","27,600,000","22,700,000","24,800,000","1,800,000","-29,400,000","-15,800,000","20,400,000","18,900,000","-12,100,000","-7,300,000","22,500,000","4,400,000","-96,400,000","45,100,000","41,500,000","40,600,000","31,800,000","42,200,000","38,100,000","39,200,000","25,600,000","38,100,000","30,800,000","37,400,000","-140,300,000","28,000,000","30,200,000","31,200,000","18,900,000","33,400,000","25,700,000","24,700,000","18,700,000","26,500,000","29,900,000","25,700,000","25,100,000","25,300,000","20,900,000","20,200,000","16,200,000","11,700,000","26,200,000","18,600,000","12,400,000","-15,400,000","16,500,000","15,800,000","21,100,000","22,100,000","20,600,000","18,900,000","24,300,000","20,800,000","17,900,000","19,900,000","17,400,000"
		OperatingGainsLosses,"-130,000,000","-67,200,000","-36,700,000","-24,100,000","-2,000,000","-29,000,000","5,800,000","-31,200,000","-23,100,000","-46,300,000","-22,700,000","-17,400,000","-48,400,000","-23,300,000","19,900,000","-21,600,000","-18,300,000","-70,000,000","7,500,000","-12,600,000","-24,600,000","-33,200,000","12,300,000","-28,100,000","-13,400,000","-28,800,000","-14,500,000","-20,300,000","-15,800,000","-52,200,000","-20,200,000","-12,400,000","-27,500,000","-25,000,000","-23,500,000","-54,400,000","-15,000,000","-21,700,000","19,200,000","-25,100,000","-16,300,000","-22,900,000","-3,400,000","-23,400,000","-28,500,000","-31,500,000","-9,900,000","-34,400,000","-5,200,000","-17,100,000","-47,400,000","-5,500,000","-7,000,000","-4,400,000","-57,500,000","-27,500,000","-12,600,000","-24,000,000",,,,,,,"-21,700,000","-22,700,000","252,300,000",,,,,"-10,800,000","19,600,000","-70,400,000","-59,400,000","-69,700,000","69,800,000","-1,700,000","7,000,000",,,,,,"172,000,000","-153,500,000","155,300,000","-15,600,000","-7,800,000","-7,600,000","-7,300,000","-15,500,000","-25,800,000","-15,600,000","-13,700,000","-23,800,000","2,800,000","-23,500,000","154,900,000","-20,700,000","-10,500,000","-23,900,000","-14,100,000","-2,000,000","-8,100,000","-4,200,000","4,000,000","-2,300,000","-11,500,000","-5,100,000","-5,400,000","900,000","800,000","1,200,000","6,200,000","14,900,000","-25,300,000","4,000,000","104,400,000","-64,100,000","28,400,000","-8,000,000","33,900,000","9,400,000","-13,800,000","-21,700,000",,"-5,800,000","5,800,000","-28,800,000","-21,200,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,400,000","-5,500,000","-7,000,000","-4,400,000","-12,700,000","-27,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"9,600,000","3,600,000","-22,700,000","-3,000,000","31,700,000","-7,200,000","-2,100,000","-22,900,000","-17,700,000","-19,500,000","-5,400,000","-12,900,000","-16,000,000","-14,700,000","23,800,000","-11,800,000","-12,900,000","-14,300,000","8,300,000","-3,700,000","-9,600,000","-8,700,000","16,800,000","-15,200,000","-6,400,000","-7,400,000","4,900,000","-1,300,000","-8,800,000","-8,500,000","300,000","-7,300,000","-4,400,000","1,900,000","3,500,000","-34,500,000","-2,500,000","-7,900,000","28,300,000","-15,500,000","700,000","2,000,000","16,800,000","-1,100,000","-10,000,000","-17,100,000","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,000","1,900,000",,,"300,000","400,000","400,000","-300,000","-1,300,000","-1,100,000",,,"-1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"379,200,000","92,800,000","96,500,000","94,600,000","95,300,000","92,000,000","88,200,000","86,600,000","84,800,000","83,200,000","87,900,000","86,300,000","86,600,000","82,700,000","84,900,000","86,100,000","85,400,000","81,800,000","84,200,000","82,700,000","80,600,000","75,200,000","79,600,000","79,200,000","78,900,000","72,500,000","75,900,000","78,300,000","77,400,000","71,700,000","75,100,000","75,400,000","74,400,000","62,100,000","71,700,000","68,900,000","66,300,000","60,900,000","64,500,000","63,800,000","62,400,000","58,700,000","62,500,000","60,500,000","60,400,000","55,100,000","58,800,000","57,200,000","57,800,000","54,300,000","58,900,000","57,400,000","57,900,000","53,100,000","55,100,000","56,800,000","56,100,000","51,200,000","54,100,000","52,600,000","50,300,000","46,100,000","48,800,000","13,300,000","68,100,000","49,000,000","130,000,000","56,500,000","53,100,000","56,500,000","22,400,000","52,800,000","59,400,000","76,600,000","91,700,000","85,900,000","93,900,000","86,700,000","117,000,000","100,200,000","95,900,000","95,500,000","115,000,000","142,600,000","140,400,000","103,100,000","49,400,000","94,400,000","95,000,000","96,000,000","528,500,000","-79,600,000","-72,200,000","-68,500,000","460,300,000","-65,400,000","-65,400,000","-62,000,000","437,500,000","-62,800,000","-62,300,000","-60,100,000","347,600,000","-52,600,000","-48,100,000","-44,500,000","297,200,000","-42,300,000","-42,600,000","-40,700,000","286,000,000","-42,400,000","-40,600,000","-37,900,000","-37,800,000","-40,100,000","-37,800,000","-35,000,000","-36,300,000","-35,600,000","-34,200,000","-32,200,000","-33,600,000","-32,100,000","-33,100,000","-28,900,000","-31,700,000","-29,700,000","-28,600,000","-25,400,000","-22,200,000"
			DepreciationAndAmortization,"379,200,000","92,800,000","96,500,000","94,600,000","95,300,000","92,000,000","88,200,000","86,600,000","84,800,000","83,200,000","87,900,000","86,300,000","86,600,000","82,700,000","84,900,000","86,100,000","85,400,000","81,800,000","84,200,000","82,700,000","80,600,000","75,200,000","79,600,000","79,200,000","78,900,000","72,500,000","75,900,000","78,300,000","77,400,000","71,700,000","75,100,000","75,400,000","74,400,000","62,100,000","71,700,000","68,900,000","66,300,000","60,900,000","64,500,000","63,800,000","62,400,000","58,700,000","62,500,000","60,500,000","60,400,000","55,100,000","58,800,000","57,200,000","57,800,000","54,300,000","58,900,000","57,400,000","57,900,000","53,100,000","55,100,000","56,800,000","56,100,000","51,200,000","54,100,000","51,800,000","50,300,000","44,600,000","47,100,000","23,400,000","54,200,000","49,000,000","53,300,000","53,200,000","51,800,000","54,400,000","22,700,000","52,500,000","56,900,000","75,700,000","75,700,000","81,600,000","81,400,000","83,100,000","92,100,000","91,000,000","92,100,000","92,900,000","99,700,000","103,300,000","109,800,000","103,100,000","49,400,000","94,400,000","95,000,000","96,000,000","528,500,000","-79,600,000","-72,200,000","-68,500,000","460,300,000","-65,400,000","-65,400,000","-62,000,000","437,500,000","-62,800,000","-62,300,000","-60,100,000","347,600,000","-52,600,000","-48,100,000","-44,500,000","297,200,000","-42,300,000","-42,600,000","-40,700,000","286,000,000","-42,400,000","-40,600,000","-37,900,000","-37,800,000","-40,100,000","-37,800,000","-35,000,000","-36,300,000","-35,600,000","-34,200,000","-32,200,000","-33,600,000","-32,100,000","-33,100,000","-28,900,000","-31,700,000","-29,700,000","-28,600,000","-25,400,000","-22,200,000"
				Depreciation,"379,200,000","92,800,000","96,500,000","94,600,000","95,300,000","92,000,000","88,200,000","86,600,000","84,800,000","83,200,000","87,900,000","86,300,000","86,600,000","82,700,000","84,900,000","86,100,000","85,400,000","81,800,000","84,200,000","82,700,000","80,600,000","75,200,000","79,600,000","79,200,000","78,900,000","72,500,000","75,900,000","78,300,000","77,400,000","71,700,000","75,100,000","75,400,000","74,400,000","62,100,000","71,700,000","68,900,000","66,300,000","60,900,000","64,500,000","63,800,000","62,400,000","58,700,000","62,500,000","60,500,000","60,400,000","55,100,000","58,800,000","57,200,000","57,800,000","54,300,000","58,900,000","57,400,000","57,900,000","53,100,000","55,100,000","56,800,000","56,100,000","51,200,000","54,100,000","51,800,000","50,300,000","44,600,000","47,100,000","23,400,000","54,200,000","49,000,000","53,300,000","53,200,000","51,800,000","54,400,000","22,700,000","52,500,000","56,900,000","75,700,000","75,700,000","81,600,000","81,400,000","83,100,000","92,100,000",,,,,,"109,800,000","103,100,000","49,400,000","94,400,000","95,000,000","96,000,000","528,500,000","-79,600,000","-72,200,000","-68,500,000","460,300,000","-65,400,000","-65,400,000","-62,000,000","437,500,000","-62,800,000","-62,300,000","-60,100,000","347,600,000","-52,600,000","-48,100,000","-44,500,000","297,200,000","-42,300,000","-42,600,000","-40,700,000","286,000,000","-42,400,000","-40,600,000","-37,900,000","-37,800,000","-40,100,000","-37,800,000","-35,000,000","-36,300,000","-35,600,000","-34,200,000","-32,200,000","-33,600,000","-32,100,000","-33,100,000","-28,900,000","-31,700,000","-29,700,000","-28,600,000","-25,400,000","-22,200,000"
