name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TotalRevenue,"15,740,700,000","4,485,800,000","3,988,700,000","3,847,400,000","3,418,800,000","2,838,400,000","2,134,100,000","2,085,600,000","2,019,300,000","2,572,900,000","2,447,800,000","2,685,900,000","2,883,500,000","2,956,600,000","2,814,000,000","2,974,500,000","2,988,900,000","2,757,100,000","2,376,400,000","2,450,100,000","2,475,200,000","2,419,300,000","2,061,600,000","2,185,200,000","2,203,900,000","2,162,700,000","2,026,200,000","2,286,200,000","2,423,700,000","2,614,400,000","2,576,700,000","2,705,100,000","2,616,800,000","2,553,000,000","2,306,700,000","2,443,500,000","2,448,300,000","2,025,300,000","1,889,000,000","2,055,300,000","2,209,700,000","2,288,300,000","2,033,900,000","2,138,600,000","2,049,500,000","1,912,700,000","1,584,337,000","1,653,798,000","1,620,585,000","1,454,075,000","1,273,246,000","1,243,373,000","1,242,978,000","1,558,535,000","2,142,770,000","2,572,836,000","2,095,068,000","1,908,170,000","1,715,592,000","1,812,092,000","1,898,369,000","1,842,264,000","1,571,319,000","1,628,195,000","1,559,598,000","989,264,000","869,640,000","871,469,000","817,041,000","812,572,000","744,611,000","784,153,000","762,166,000","656,272,000","485,194,000","490,587,000","456,329,000","450,823,000","437,779,000","454,840,000","450,166,000","405,486,000","382,021,000","430,066,000","411,982,000","433,442,000","411,269,000","443,652,000","440,903,000","430,841,000","374,400,000","380,100,000","384,700,000","371,900,000","353,300,000","357,800,000","326,200,000","315,500,000","261,800,000","254,200,000","243,800,000","201,600,000","178,300,000","153,400,000","164,600,000","157,600,000","148,700,000","135,300,000","140,800,000","136,500,000","117,200,000","115,700,000","107,000,000","107,000,000","94,700,000","92,800,000","92,800,000","92,800,000"
	OperatingRevenue,"15,740,700,000","4,485,800,000","3,988,700,000","3,847,400,000","3,418,800,000","2,838,400,000","2,134,100,000","2,085,600,000","2,019,300,000","2,572,900,000","2,447,800,000","2,685,900,000","2,883,500,000","2,956,600,000","2,814,000,000","2,974,500,000","2,988,900,000","2,757,100,000","2,376,400,000","2,450,100,000","2,475,200,000","2,419,300,000","2,061,600,000","2,185,200,000","2,203,900,000","2,162,700,000","2,026,200,000","2,286,200,000","2,423,700,000","2,614,400,000","2,576,700,000","2,705,100,000","2,616,800,000","2,553,000,000","2,306,700,000","2,443,500,000","2,448,300,000","2,025,300,000","1,889,000,000","2,055,300,000","2,209,700,000","2,288,300,000","2,033,900,000","2,138,600,000","2,049,500,000","1,912,700,000","1,584,337,000","1,653,798,000","1,620,585,000","1,454,075,000","1,273,246,000","1,243,373,000","1,242,978,000","1,558,535,000","2,142,770,000","2,572,836,000","2,095,068,000","1,908,170,000","1,705,661,000","1,812,092,000","1,896,036,000","1,841,890,000","1,569,192,000","1,626,208,000","1,559,222,000","987,986,000","868,678,000","870,124,000","816,342,000","811,907,000","742,819,000","783,670,000","760,780,000","655,765,000","485,194,000","490,587,000","456,329,000","450,823,000","434,513,000","454,840,000","450,166,000","405,486,000","382,021,000","430,066,000","411,982,000","432,905,000","411,269,000","443,652,000","440,903,000","430,841,000","374,400,000","380,100,000","384,700,000","371,900,000","353,300,000","357,800,000","326,200,000","315,500,000","261,800,000","254,200,000","243,800,000","201,600,000","178,300,000","153,400,000","164,600,000","157,600,000","148,700,000","135,300,000","140,800,000","136,500,000","117,200,000","115,700,000","107,000,000","107,000,000","94,700,000","92,800,000","92,800,000","92,800,000"
CostOfRevenue,"10,817,000,000","3,098,700,000","2,745,400,000","2,636,300,000","2,336,600,000","1,884,700,000","1,430,500,000","1,409,500,000","1,404,600,000","1,792,200,000","1,653,600,000","1,871,200,000","2,029,900,000","2,089,700,000","2,104,200,000","2,140,200,000","2,071,400,000","1,937,200,000","1,697,800,000","1,764,600,000","1,773,100,000","1,697,700,000","1,447,700,000","1,530,600,000","1,518,800,000","1,526,000,000","1,444,200,000","1,647,900,000","1,767,800,000","1,943,700,000","1,954,400,000","2,026,900,000","1,943,500,000","1,905,800,000","1,702,500,000","1,800,500,000","1,826,700,000","1,496,500,000","1,364,600,000","1,520,000,000","1,640,300,000","1,710,500,000","1,558,900,000","1,644,700,000","1,538,700,000","1,406,400,000","1,190,486,000","1,257,629,000","1,203,810,000","1,075,962,000","867,521,000","886,904,000","960,093,000","1,204,093,000","1,683,935,000","1,948,788,000","1,508,134,000","1,415,891,000","1,278,056,000","1,372,128,000","1,398,539,000","1,369,438,000","1,180,097,000","1,194,139,000","1,139,349,000","717,801,000","617,526,000","641,396,000","594,107,000","595,971,000","541,452,000","568,748,000","532,313,000","468,335,000","349,556,000","354,377,000","336,957,000","331,420,000","320,866,000","329,321,000","324,123,000","293,941,000","273,093,000","311,671,000","297,170,000","312,578,000","296,152,000","325,254,000","321,738,000","313,853,000","261,100,000","275,300,000","282,500,000","278,500,000","262,600,000","271,500,000","248,400,000","241,700,000","196,400,000","197,700,000","187,900,000","155,500,000","130,300,000","115,800,000","125,500,000","120,600,000","113,100,000","103,700,000","109,500,000","105,700,000","89,400,000","89,000,000",,,,,,
GrossProfit,"4,923,700,000","1,387,100,000","1,243,300,000","1,211,100,000","1,082,200,000","953,700,000","703,600,000","676,100,000","614,700,000","780,700,000","794,200,000","814,700,000","853,600,000","866,900,000","709,800,000","834,300,000","917,500,000","819,900,000","678,600,000","685,500,000","702,100,000","721,600,000","613,900,000","654,600,000","685,100,000","636,700,000","582,000,000","638,300,000","655,900,000","670,700,000","622,300,000","678,200,000","673,300,000","647,200,000","604,200,000","643,000,000","621,600,000","528,800,000","524,400,000","535,300,000","569,400,000","577,800,000","475,000,000","493,900,000","510,800,000","506,300,000","393,851,000","396,169,000","416,775,000","378,113,000","405,725,000","356,469,000","282,885,000","354,442,000","458,835,000","624,048,000","586,934,000","492,279,000","437,536,000","439,964,000","499,830,000","472,826,000","391,222,000","434,056,000","420,249,000","271,463,000","252,114,000","230,073,000","222,934,000","216,601,000","203,159,000","215,405,000","229,853,000","187,937,000","135,638,000","136,210,000","119,372,000","119,403,000","116,913,000","125,519,000","126,043,000","111,545,000","108,928,000","118,395,000","114,812,000","120,864,000","115,117,000","118,398,000","119,165,000","116,988,000","113,300,000","104,800,000","102,200,000","93,400,000","90,700,000","86,300,000","77,800,000","73,800,000","65,400,000","56,500,000","55,900,000","46,100,000","48,000,000","37,600,000","39,100,000","37,000,000","35,600,000","31,600,000","31,300,000","30,800,000","27,800,000","26,700,000",,,,,,
OperatingExpense,"2,646,700,000","671,000,000","690,400,000","663,500,000","621,800,000","575,400,000","533,500,000","505,600,000","495,900,000","579,700,000","582,100,000","573,500,000","585,800,000","586,100,000","571,000,000","584,400,000","590,200,000","573,500,000","546,400,000","524,000,000","530,900,000","531,400,000","507,900,000","509,400,000","512,000,000","506,900,000","476,700,000","483,300,000","495,700,000","501,400,000","495,400,000","526,900,000","497,600,000","492,900,000","484,500,000","479,900,000","476,100,000","398,800,000","396,400,000","382,700,000","383,200,000","393,200,000","362,700,000","353,800,000","345,200,000","351,500,000","315,689,000","307,982,000","302,164,000","298,352,000","283,007,000","282,186,000","277,455,000","306,481,000","331,585,000","355,456,000","319,027,000","303,057,000","284,442,000","271,808,000","283,759,000","274,003,000","251,710,000","241,214,000","242,067,000","148,869,000","144,117,000","141,797,000","135,678,000","132,944,000","135,092,000","132,081,000","131,789,000","129,552,000","115,651,000","107,697,000","104,367,000","105,082,000","91,074,000","109,105,000","108,390,000","-282,296,000","78,516,000","105,233,000","-279,683,000","-291,871,000","87,274,000","86,285,000","86,996,000","86,175,000","83,100,000","76,900,000","75,700,000","68,500,000","68,100,000","63,300,000","55,600,000","52,600,000","47,400,000","40,700,000","42,100,000","34,300,000","37,300,000","26,500,000","27,700,000","26,600,000","26,600,000","23,500,000","22,300,000","22,200,000","21,700,000","19,800,000",,,,,,
	SellingGeneralAndAdministration,"2,414,300,000","611,900,000","632,300,000","606,800,000","563,300,000","518,500,000","477,000,000","449,200,000","438,500,000","522,700,000","526,000,000","518,700,000","531,400,000","532,100,000","517,600,000","531,000,000","535,900,000","519,400,000","492,200,000","470,000,000","475,900,000","476,200,000","452,600,000","454,300,000","456,500,000","450,800,000","422,800,000","428,900,000","440,800,000","446,100,000","440,200,000","472,900,000","444,900,000","441,000,000","433,200,000","430,000,000","426,000,000","357,700,000","354,200,000","345,400,000","346,700,000","357,700,000","328,300,000","319,600,000","313,700,000","318,500,000","283,988,000","278,135,000","272,187,000","269,274,000","253,975,000","251,761,000","247,875,000","276,634,000","303,481,000","328,446,000","297,582,000","281,692,000","262,021,000","252,017,000","264,549,000","255,552,000","234,368,000","224,703,000","225,267,000","137,048,000","132,292,000","130,260,000","123,571,000","121,782,000","123,611,000","121,047,000","120,723,000","118,506,000","100,699,000","100,198,000","97,146,000","97,884,000","98,991,000","96,375,000","96,214,000","87,709,000","88,606,000","91,608,000","82,249,000","84,847,000","80,302,000","79,038,000","80,002,000","79,296,000","76,600,000","70,300,000","69,200,000","62,500,000","62,900,000","57,800,000","51,000,000","48,500,000","43,500,000","37,400,000","38,900,000","31,600,000","34,600,000","24,400,000","25,600,000","25,000,000","25,200,000","22,200,000","21,000,000","21,000,000","20,500,000","18,700,000",,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"232,400,000","59,100,000","58,100,000","56,700,000","58,500,000","56,900,000","56,500,000","56,400,000","57,400,000","57,000,000","56,100,000","54,800,000","54,400,000","54,000,000","53,400,000","53,400,000","54,300,000","54,100,000","54,200,000","54,000,000","55,000,000","55,200,000","55,300,000","55,100,000","55,500,000","56,100,000","53,900,000","54,400,000","54,900,000","55,300,000","55,200,000","54,000,000","52,700,000","51,900,000","51,300,000","49,900,000","50,100,000","41,100,000","42,200,000","37,300,000","36,500,000","35,500,000","34,400,000","34,200,000","31,500,000","33,000,000","31,701,000","29,847,000","29,977,000","29,078,000","29,032,000","30,425,000","29,580,000","29,847,000","28,104,000","27,010,000","21,445,000","21,365,000","22,421,000","19,791,000","19,210,000","18,451,000","17,342,000","16,511,000","16,800,000","11,821,000","11,825,000","11,537,000","12,107,000","11,162,000","11,481,000","11,034,000","11,066,000","11,046,000","13,463,000","8,371,000","7,532,000","7,504,000","7,249,000","7,365,000","7,111,000","6,821,000","8,410,000","8,433,000","7,831,000","7,663,000","6,972,000","7,247,000","6,994,000","6,879,000","6,500,000","6,600,000","6,500,000","6,000,000","5,200,000","5,500,000","4,600,000","4,100,000","3,900,000","3,300,000","3,200,000","2,700,000","2,700,000","2,100,000","2,100,000","1,600,000","1,400,000","1,300,000","1,300,000","1,200,000","1,200,000","1,100,000",,,,,,
		DepreciationAndAmortizationInIncomeStatement,"232,400,000","59,100,000","58,100,000","56,700,000","58,500,000","56,900,000","56,500,000","56,400,000","57,400,000","57,000,000","56,100,000","54,800,000","54,400,000","54,000,000","53,400,000","53,400,000","54,300,000","54,100,000","54,200,000","54,000,000","55,000,000","55,200,000","55,300,000","55,100,000","55,500,000","56,100,000","53,900,000","54,400,000","54,900,000","55,300,000","55,200,000","54,000,000","52,700,000","51,900,000","51,300,000","49,900,000","50,100,000","41,100,000","42,200,000","37,300,000","36,500,000","35,500,000","34,400,000","34,200,000","31,500,000","33,000,000","31,701,000","29,847,000","29,977,000","29,078,000","29,032,000","30,425,000","29,580,000","29,847,000","28,104,000","27,010,000","21,445,000","21,365,000","22,421,000","19,791,000","19,210,000","18,451,000","17,342,000","16,511,000","16,800,000","11,821,000","11,825,000","11,537,000","12,107,000","11,162,000","11,481,000","11,034,000","11,066,000","11,046,000","13,463,000","8,371,000","7,532,000","7,504,000","7,249,000","7,365,000","7,111,000","6,821,000","8,410,000","8,433,000","7,831,000","7,663,000","6,972,000","7,247,000","6,994,000","6,879,000","6,500,000","6,600,000","6,500,000","6,000,000","5,200,000","5,500,000","4,600,000","4,100,000","3,900,000","3,300,000","3,200,000","2,700,000","2,700,000","2,100,000","2,100,000","1,600,000","1,400,000","1,300,000","1,300,000","1,200,000","1,200,000","1,100,000",,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-872,000","-311,000","-306,000",,"5,365,000","5,065,000","-376,826,000",,"5,192,000","-369,763,000","-384,381,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"2,277,000,000","716,100,000","552,900,000","547,600,000","460,400,000","378,300,000","170,100,000","170,500,000","118,800,000","201,000,000","212,100,000","241,200,000","267,800,000","280,800,000","138,800,000","249,900,000","327,300,000","246,400,000","132,200,000","161,500,000","171,200,000","190,200,000","106,000,000","145,200,000","173,100,000","129,800,000","105,300,000","155,000,000","160,200,000","169,300,000","126,900,000","151,300,000","175,700,000","154,300,000","119,700,000","163,100,000","145,500,000","130,000,000","128,000,000","152,600,000","186,200,000","184,600,000","112,300,000","140,100,000","165,600,000","154,800,000","78,162,000","88,187,000","114,611,000","79,761,000","122,718,000","74,283,000","5,430,000","47,961,000","127,250,000","268,592,000","267,907,000","189,222,000","153,094,000","168,156,000","216,071,000","198,823,000","139,512,000","192,842,000","178,182,000","122,594,000","107,997,000","88,276,000","87,256,000","83,657,000","68,067,000","83,324,000","98,064,000","58,385,000","19,987,000","28,513,000","15,005,000","14,321,000","25,839,000","16,414,000","17,653,000","393,841,000","30,412,000","13,162,000","394,495,000","412,735,000","27,843,000","32,113,000","32,169,000","30,813,000","30,200,000","27,900,000","26,500,000","24,900,000","22,600,000","23,000,000","22,200,000","21,200,000","18,000,000","15,800,000","13,800,000","11,800,000","10,700,000","11,100,000","11,400,000","10,400,000","9,000,000","8,100,000","9,000,000","8,600,000","6,100,000","6,900,000","107,000,000","107,000,000","-261,100,000","92,800,000","92,800,000","92,800,000"
