name,ttm,12/31/2021,12/31/2020
OperatingCashFlow,"-133,200,000"
	CashFlowFromContinuingOperatingActivities,"-133,200,000"
		NetIncomeFromContinuingOperations,"-312,100,000"
		OperatingGainsLosses,"29,400,000"
			GainLossOnInvestmentSecurities,"30,300,000"
		DepreciationAmortizationDepletion,"1,700,000"
			DepreciationAndAmortization,"1,700,000"
		StockBasedCompensation,"147,200,000"
		OtherNonCashItems,"2,700,000"
		ChangeInWorkingCapital,"-2,100,000"
			ChangeInPrepaidAssets,"-8,500,000"
			ChangeInPayablesAndAccruedExpense,"11,300,000"
				ChangeInPayable,"-6,100,000"
					ChangeInAccountPayable,"-6,100,000"
				ChangeInAccruedExpense,"17,400,000"
			ChangeInOtherCurrentAssets,"-2,400,000"
InvestingCashFlow,"-3,000,000"
	CashFlowFromContinuingInvestingActivities,"-3,000,000"
		NetPPEPurchaseAndSale,"-3,000,000"
			PurchaseOfPPE,"-3,000,000"
FinancingCashFlow,"819,800,000"
	CashFlowFromContinuingFinancingActivities,"819,800,000"
		NetIssuancePaymentsOfDebt,"17,500,000"
			NetLongTermDebtIssuance,"17,500,000"
		ProceedsFromStockOptionExercised,"700,000"
EndCashPosition,"707,100,000"
	ChangesInCash,"683,600,000"
	BeginningCashPosition,"23,500,000"
InterestPaidSupplementalData,"1,000,000"
CapitalExpenditure,"-3,000,000"
FreeCashFlow,"-136,200,000"
